Date,Average Score,7 MA
2023-07-12,0.608,0.518
2023-07-13,0.669,0.567
2023-07-16,0.617,0.575
2023-07-17,0.935,0.642
2023-07-18,0.088,0.56
2023-07-19,0.457,0.574
2023-07-20,0.615,0.57
2023-07-21,0.515,0.557
2023-07-23,0.267,0.499
2023-07-24,0.655,0.505
2023-07-25,0.736,0.476
2023-07-26,0.549,0.542
2023-07-27,0.643,0.569
2023-07-28,0.489,0.551
2023-07-29,0.843,0.597
2023-07-30,0.898,0.688
2023-07-31,0.646,0.686
2023-08-01,0.451,0.646
2023-08-02,0.485,0.636
2023-08-03,0.227,0.577
2023-08-04,0.923,0.639
2023-08-05,0.686,0.617
2023-08-06,0.183,0.514
2023-08-07,0.476,0.49
2023-08-08,0.171,0.45
2023-08-09,0.741,0.487
2023-08-10,0.964,0.592
2023-08-11,0.612,0.548
2023-08-13,0.622,0.538
2023-08-14,0.374,0.566
2023-08-15,0.514,0.571
2023-08-16,0.577,0.629
2023-08-17,0.476,0.591
2023-08-18,0.668,0.549
2023-08-19,-0.602,0.376
2023-08-21,0.79,0.4
2023-08-22,0.755,0.454
2023-08-23,0.704,0.481
2023-08-24,0.442,0.462
2023-08-25,0.615,0.482
2023-08-26,0.511,0.459
2023-08-27,0.797,0.659
2023-08-28,0.671,0.642
2023-08-29,0.73,0.639
2023-08-30,0.826,0.656
2023-08-31,0.596,0.678
2023-09-01,0.672,0.686
2023-09-03,0.5,0.685
2023-09-04,0.654,0.664
2023-09-05,-0.096,0.555
2023-09-06,0.528,0.526
2023-09-08,0.661,0.502
2023-09-09,0.813,0.533
2023-09-10,0.687,0.535
2023-09-11,0.403,0.521
2023-09-12,0.619,0.516
2023-09-13,0.443,0.593
2023-09-14,0.39,0.574
2023-09-15,0.299,0.522
2023-09-17,0.735,0.511
2023-09-18,0.686,0.511
2023-09-19,0.453,0.518
2023-09-20,0.647,0.522
2023-09-21,0.598,0.544
2023-09-22,0.372,0.541
2023-09-23,0.531,0.575
2023-09-24,0.407,0.528
2023-09-25,0.688,0.528
2023-09-26,0.313,0.508
2023-09-27,0.458,0.481
2023-09-28,0.699,0.495
2023-09-29,0.481,0.511
2023-09-30,0.566,0.516
2023-10-01,0.584,0.541
2023-10-02,0.582,0.526
2023-10-03,0.427,0.542
2023-10-04,0.697,0.577
2023-10-05,0.501,0.548
2023-10-06,0.431,0.541
2023-10-07,0.613,0.548
2023-10-08,0.539,0.541
2023-10-09,0.614,0.546
2023-10-10,0.58,0.568
2023-10-11,0.686,0.566
2023-10-12,0.378,0.549
2023-10-13,0.509,0.56
2023-10-15,0.808,0.588
2023-10-16,0.23,0.544
2023-10-17,0.718,0.558
2023-10-19,0.6,0.561
2023-10-21,0.997,0.606
2023-10-22,0.413,0.611
2023-10-23,0.466,0.605
2023-10-24,0.574,0.571
2023-10-25,0.333,0.586
2023-10-26,0.424,0.544
2023-10-27,0.514,0.532
2023-10-28,0.481,0.458
2023-10-29,0.67,0.495
2023-10-30,0.61,0.515
2023-10-31,0.42,0.493
2023-11-01,0.536,0.522
2023-11-02,0.639,0.553
2023-11-03,0.394,0.536
2023-11-04,0.361,0.519
2023-11-05,0.627,0.512
2023-11-06,0.567,0.506
2023-11-07,0.335,0.494
2023-11-08,0.348,0.467
2023-11-09,0.588,0.46
2023-11-11,1.0,0.547
2023-11-13,0.561,0.575
2023-11-14,0.506,0.558
2023-11-15,0.612,0.564
2023-11-16,0.568,0.598
2023-11-17,0.556,0.627
2023-11-18,0.823,0.661
2023-11-19,0.708,0.619
2023-11-20,0.459,0.605
2023-11-21,0.672,0.628
2023-11-22,0.343,0.59
2023-11-23,0.634,0.599
2023-11-24,0.684,0.618
2023-11-25,0.619,0.588
2023-11-26,0.648,0.58
2023-11-27,0.8,0.629
2023-11-28,0.875,0.658
2023-11-29,0.528,0.684
2023-11-30,0.581,0.676
2023-12-01,0.612,0.666
2023-12-02,0.818,0.695
2023-12-03,0.673,0.698
2023-12-04,0.428,0.645
2023-12-05,0.71,0.621
2023-12-06,0.789,0.659
2023-12-07,0.582,0.659
2023-12-08,0.598,0.657
2023-12-09,0.459,0.606
2023-12-10,0.732,0.614
2023-12-11,0.53,0.629
2023-12-12,0.296,0.569
2023-12-13,0.576,0.539
2023-12-14,0.732,0.56
2023-12-15,0.988,0.616
2023-12-16,0.666,0.646
2023-12-17,0.998,0.684
2023-12-18,0.965,0.746
2023-12-19,0.615,0.791
2023-12-20,0.604,0.795
2023-12-21,0.674,0.787
2023-12-22,0.849,0.767
2023-12-23,0.735,0.777
2023-12-24,0.858,0.757
2023-12-25,0.788,0.732
2023-12-26,0.814,0.76
2023-12-27,0.833,0.793
2023-12-28,0.595,0.782
2023-12-29,0.063,0.669
2023-12-30,0.899,0.693
2023-12-31,0.75,0.677
2024-01-01,0.734,0.67
2024-01-02,0.951,0.689
2024-01-03,0.692,0.669
2024-01-04,0.493,0.655
2024-01-05,0.69,0.744
2024-01-06,0.723,0.719
2024-01-07,0.674,0.708
2024-01-08,0.998,0.746
2024-01-09,0.416,0.669
2024-01-10,0.631,0.661
2024-01-11,0.692,0.689
2024-01-12,0.577,0.673
2024-01-13,0.61,0.657
2024-01-14,0.726,0.664
2024-01-15,0.951,0.658
2024-01-16,0.474,0.666
2024-01-17,0.756,0.684
2024-01-18,0.495,0.656
2024-01-20,0.677,0.67
2024-01-21,0.805,0.698
2024-01-22,0.69,0.693
2024-01-23,0.996,0.699
2024-01-24,0.698,0.731
2024-01-25,0.755,0.731
2024-01-26,0.652,0.753
2024-01-27,0.122,0.674
2024-01-28,0.493,0.629
2024-01-29,0.777,0.642
2024-01-30,0.519,0.574
2024-01-31,0.524,0.549
2024-02-01,0.833,0.56
2024-02-02,0.818,0.584
2024-02-03,0.933,0.7
2024-02-04,0.994,0.771
2024-02-05,0.574,0.742
2024-02-06,0.614,0.756
2024-02-07,0.463,0.747
2024-02-08,0.646,0.72
2024-02-09,0.719,0.706
2024-02-10,0.727,0.677
2024-02-11,0.121,0.552
2024-02-12,0.582,0.553
2024-02-13,0.628,0.555
2024-02-14,0.699,0.589
2024-02-15,0.606,0.583
2024-02-16,0.408,0.539
2024-02-17,0.702,0.535
2024-02-18,0.771,0.628
2024-02-19,0.778,0.656
2024-02-21,0.763,0.675
2024-02-22,0.605,0.662
2024-02-23,0.647,0.668
2024-02-24,0.732,0.714
2024-02-25,0.77,0.724
2024-02-26,0.412,0.672
2024-02-27,0.431,0.623
2024-02-28,0.298,0.556
2024-03-01,0.674,0.566
2024-03-02,0.515,0.547
2024-03-03,0.453,0.508
2024-03-04,0.503,0.469
2024-03-05,0.361,0.462
2024-03-06,0.406,0.459
2024-03-07,0.501,0.488
2024-03-08,0.537,0.468
2024-03-09,0.95,0.53
2024-03-10,0.339,0.514
2024-03-11,0.677,0.539
2024-03-13,0.561,0.567
2024-03-14,0.581,0.592
2024-03-15,0.714,0.623
2024-03-16,0.565,0.627
2024-03-17,0.819,0.608
2024-03-18,0.741,0.665
2024-03-19,0.617,0.657
2024-03-20,0.996,0.719
2024-03-21,0.613,0.724
2024-03-22,0.694,0.721
2024-03-23,0.549,0.718
2024-03-24,0.618,0.69
2024-03-25,0.813,0.7
2024-03-26,0.5,0.683
2024-03-27,0.844,0.662
2024-03-28,0.784,0.686
2024-03-30,0.71,0.688
2024-03-31,0.928,0.742
2024-04-01,0.999,0.797
2024-04-02,0.594,0.766
2024-04-03,0.494,0.765
2024-04-05,0.027,0.648
2024-04-06,0.65,0.629
2024-04-07,0.706,0.628
2024-04-08,0.898,0.624
2024-04-09,0.636,0.572
2024-04-10,0.663,0.582
2024-04-11,0.807,0.627
2024-04-12,0.53,0.699
2024-04-13,0.374,0.659
2024-04-14,0.924,0.69
2024-04-15,0.829,0.68
2024-04-17,0.335,0.637
2024-04-18,0.422,0.603
2024-04-19,0.679,0.585
2024-04-20,0.75,0.616
2024-04-21,0.676,0.659
2024-04-22,0.62,0.616
2024-04-23,0.503,0.569
2024-04-24,0.724,0.625
2024-04-25,0.678,0.661
2024-04-26,0.566,0.645
2024-04-27,0.79,0.651
2024-04-28,0.813,0.671
2024-04-29,0.714,0.684
2024-04-30,0.634,0.703
2024-05-01,0.744,0.706
2024-05-02,0.585,0.692
2024-05-03,0.547,0.69
2024-05-04,0.708,0.678
2024-05-05,0.37,0.615
2024-05-06,0.739,0.618
2024-05-07,0.915,0.658
2024-05-08,0.524,0.627
2024-05-09,0.771,0.653
2024-05-10,0.878,0.701
2024-05-11,0.795,0.713
2024-05-12,0.999,0.803
2024-05-13,0.638,0.789
2024-05-14,0.69,0.756
2024-05-15,0.662,0.776
2024-05-16,0.666,0.761
2024-05-17,0.651,0.729
2024-05-18,0.997,0.758
2024-05-19,0.584,0.698
2024-05-20,0.757,0.715
2024-05-21,0.695,0.716
2024-05-22,0.92,0.753
2024-05-23,0.43,0.719
2024-05-24,0.596,0.711
2024-05-25,0.75,0.676
2024-05-26,0.821,0.71
2024-05-27,0.891,0.729
2024-05-28,0.691,0.728
2024-05-29,0.947,0.732
2024-05-30,0.795,0.784
2024-05-31,0.72,0.802
2024-06-01,0.914,0.826
2024-06-02,0.998,0.851
2024-06-03,0.804,0.838
2024-06-04,0.813,0.856
2024-06-05,0.844,0.841
2024-06-06,0.764,0.837
2024-06-07,0.518,0.808
2024-06-08,0.996,0.82
2024-06-09,0.673,0.773
2024-06-10,0.858,0.781
2024-06-11,0.763,0.774
2024-06-12,0.666,0.748
2024-06-13,0.494,0.71
2024-06-14,0.399,0.693
2024-06-15,0.993,0.692
2024-06-16,0.998,0.739
2024-06-17,0.72,0.719
2024-06-18,0.739,0.716
2024-06-19,0.997,0.763
2024-06-20,0.804,0.807
2024-06-21,0.563,0.831
2024-06-22,0.702,0.789
