Date,Average Score,7 MA
12/05/2021,0.995,0.665
12/05/2022,0.995,0.798
12/05/2023,0.695,0.755
12/05/2024,0.669,0.753
12/06/2021,0.202,0.64
12/07/2015,0.989,0.688
12/07/2021,0.998,0.792
12/07/2022,0.742,0.756
12/07/2023,0.842,0.734
12/07/2024,0.973,0.774
12/08/2020,0.991,0.82
12/08/2021,0.977,0.93
12/08/2024,0.804,0.904
12/09/2017,0.999,0.904
12/09/2022,0.99,0.939
12/09/2023,0.766,0.929
12/09/2024,0.999,0.932
12/10/2020,1.0,0.934
12/10/2021,0.734,0.899
12/10/2022,0.499,0.855
12/11/2021,0.997,0.855
12/12/2021,0.184,0.74
12/12/2022,0.953,0.767
12/12/2023,0.917,0.755
13/01/2022,0.916,0.743
13/01/2023,0.627,0.728
13/01/2024,0.363,0.708
13/01/2025,0.999,0.708
13/02/2021,0.997,0.825
13/02/2023,0.512,0.762
13/02/2024,0.941,0.765
13/02/2025,0.055,0.642
13/03/2021,0.999,0.695
13/03/2022,0.116,0.66
13/03/2023,0.996,0.659
13/03/2024,0.647,0.609
13/03/2025,0.053,0.544
13/04/2021,0.995,0.552
13/04/2022,0.997,0.686
13/04/2023,0.686,0.641
13/04/2024,0.998,0.767
13/04/2025,0.0,0.625
13/05/2020,-0.95,0.397
13/05/2021,0.975,0.529
13/05/2022,0.858,0.509
13/05/2023,0.99,0.508
13/05/2024,0.884,0.536
13/06/2022,0.686,0.492
13/06/2024,0.882,0.618
13/07/2021,0.997,0.896
13/07/2022,0.5,0.828
13/07/2023,0.988,0.847
13/08/2021,0.51,0.778
13/08/2022,0.791,0.765
13/09/2021,0.332,0.714
13/09/2022,0.659,0.682
13/09/2023,0.924,0.672
13/10/2021,0.735,0.706
13/10/2022,0.995,0.707
13/11/2022,0.994,0.776
13/12/2021,0.982,0.803
13/12/2022,0.932,0.889
13/12/2023,0.887,0.921
14/01/2021,0.998,0.932
14/01/2022,0.304,0.87
14/01/2023,0.999,0.871
14/01/2024,0.6,0.815
14/01/2025,0.986,0.815
14/02/2017,0.996,0.824
14/02/2022,0.855,0.82
14/02/2023,0.998,0.82
14/02/2024,0.995,0.918
14/02/2025,0.199,0.804
14/03/2016,0.999,0.861
14/03/2021,0.226,0.753
14/03/2022,0.988,0.751
14/03/2023,0.998,0.772
14/03/2024,0.482,0.698
14/03/2025,0.05,0.563
14/04/2016,0.999,0.677
14/04/2021,0.852,0.656
14/04/2022,0.551,0.703
14/04/2023,0.999,0.704
14/04/2025,-0.042,0.556
14/05/2021,0.409,0.545
14/05/2022,0.818,0.655
14/05/2024,0.386,0.568
14/06/2016,0.994,0.588
14/06/2018,0.998,0.652
14/06/2021,0.935,0.643
14/06/2022,0.553,0.728
14/06/2023,0.998,0.812
14/07/2021,0.616,0.783
14/07/2022,0.982,0.868
14/07/2023,0.999,0.869
14/08/2023,0.999,0.869
14/08/2024,0.992,0.877
14/09/2021,0.995,0.94
14/09/2022,0.547,0.876
14/09/2023,0.998,0.93
14/10/2021,0.955,0.926
14/10/2022,0.704,0.884
14/11/2022,1.0,0.884
14/11/2023,0.804,0.858
14/11/2024,0.996,0.858
14/12/2021,0.997,0.922
14/12/2022,0.859,0.902
14/12/2023,0.506,0.838
15/01/2019,0.994,0.879
15/01/2024,0.771,0.847
15/01/2025,0.797,0.846
15/02/2022,0.996,0.846
15/02/2023,0.999,0.846
15/02/2025,0.327,0.77
15/03/2021,0.998,0.84
15/03/2022,0.439,0.761
15/03/2025,0.0,0.651
15/04/2021,0.977,0.677
15/04/2022,0.892,0.662
15/04/2023,0.078,0.53
15/04/2024,0.913,0.614
15/04/2025,0.125,0.489
15/05/2022,0.999,0.569
15/05/2023,0.99,0.711
15/05/2024,0.971,0.71
15/06/2021,0.678,0.679
15/06/2022,0.845,0.789
15/06/2024,0.996,0.801
15/07/2021,0.966,0.921
15/07/2022,0.4,0.835
15/07/2024,0.922,0.825
15/08/2016,0.982,0.827
15/08/2022,0.008,0.731
15/08/2023,0.859,0.733
15/08/2024,0.916,0.722
15/09/2015,0.997,0.726
15/09/2021,0.998,0.812
15/09/2022,0.999,0.823
15/09/2023,0.999,0.825
15/09/2024,1.0,0.967
15/10/2019,0.998,0.987
15/10/2021,0.0,0.856
15/10/2022,0.0,0.713
15/10/2024,0.998,0.713
15/11/2016,0.994,0.713
15/11/2021,0.922,0.702
15/11/2022,0.524,0.634
15/11/2023,0.839,0.611
15/12/2015,0.994,0.753
15/12/2021,0.876,0.878
15/12/2022,0.777,0.847
15/12/2023,0.452,0.769
16/01/2019,0.999,0.78
16/01/2023,0.476,0.773
16/01/2024,0.789,0.766
16/01/2025,0.998,0.767
16/02/2016,0.997,0.784
16/02/2021,0.964,0.811
16/02/2022,0.953,0.882
16/02/2023,0.976,0.879
16/02/2024,0.737,0.916
16/03/2018,0.991,0.945
16/03/2021,0.969,0.941
16/03/2022,0.712,0.9
16/03/2023,0.999,0.905
16/03/2025,0.11,0.785
16/04/2021,0.499,0.717
16/04/2022,0.994,0.753
16/04/2023,0.886,0.738
16/04/2024,1.0,0.743
16/04/2025,0.055,0.649
16/05/2022,0.999,0.649
16/05/2024,0.763,0.742
16/06/2021,0.999,0.814
16/06/2022,0.632,0.762
16/07/2021,0.685,0.733
16/07/2022,1.0,0.733
16/07/2023,0.402,0.783
16/07/2024,0.999,0.783
16/08/2022,0.0,0.674
16/09/2021,0.969,0.67
16/09/2022,0.888,0.706
16/10/2020,0.44,0.671
16/10/2022,0.72,0.631
16/10/2023,1.0,0.717
16/10/2024,0.796,0.688
16/11/2021,0.998,0.83
16/11/2022,0.91,0.822
16/11/2023,0.011,0.696
16/12/2015,0.997,0.776
16/12/2020,1.0,0.816
16/12/2021,0.609,0.76
16/12/2022,0.995,0.789
16/12/2023,0.997,0.788
16/12/2024,0.671,0.754
17/01/2022,0.996,0.895
17/01/2023,0.728,0.857
17/01/2024,0.885,0.84
17/01/2025,0.998,0.896
17/02/2022,0.983,0.894
17/02/2023,0.998,0.894
17/02/2024,0.997,0.941
17/02/2025,0.464,0.865
17/03/2022,0.0,0.761
17/03/2025,0.0,0.634
17/04/2018,0.995,0.634
17/04/2022,-0.938,0.359
17/04/2023,0.738,0.322
17/04/2024,1.0,0.323
17/04/2025,0.167,0.28
17/05/2021,0.82,0.397
17/05/2022,0.773,0.508
17/05/2023,0.622,0.455
17/05/2024,0.938,0.723
17/06/2021,0.998,0.76
17/06/2022,0.612,0.704
17/06/2024,0.994,0.822
17/07/2022,0.836,0.825
17/07/2023,0.992,0.856
17/07/2024,0.996,0.909
17/08/2021,0.0,0.775
17/08/2022,0.989,0.774
17/08/2023,1.0,0.83
17/08/2024,0.998,0.83
17/09/2023,0.984,0.851
17/09/2024,0.999,0.852
17/10/2021,0.959,0.847
17/10/2022,0.998,0.99
17/10/2023,1.0,0.991
17/10/2024,0.932,0.981
17/11/2021,0.982,0.979
17/11/2022,0.951,0.974
17/11/2023,-0.27,0.793
17/12/2015,0.996,0.798
17/12/2018,0.999,0.799
17/12/2020,0.998,0.798
17/12/2021,0.671,0.761
18/01/2022,0.989,0.762
18/01/2023,0.836,0.746
18/01/2024,0.831,0.903
18/01/2025,0.996,0.903
18/02/2022,0.995,0.902
18/02/2023,0.993,0.902
18/02/2024,0.999,0.948
18/02/2025,0.198,0.835
18/03/2021,0.773,0.826
18/03/2022,0.32,0.753
18/03/2024,0.502,0.683
18/03/2025,0.185,0.567
18/04/2021,0.056,0.433
18/04/2022,0.274,0.33
18/04/2023,0.677,0.398
18/04/2025,0.0,0.288
18/05/2021,0.938,0.376
18/05/2022,0.435,0.366
18/05/2023,0.994,0.482
18/05/2024,0.994,0.616
18/06/2021,0.765,0.686
18/06/2022,0.999,0.732
18/06/2024,0.46,0.798
18/07/2021,0.99,0.805
18/07/2022,0.265,0.781
18/07/2023,0.641,0.731
18/07/2024,0.693,0.688
18/08/2021,0.999,0.721
18/08/2022,0.999,0.721
18/08/2023,0.717,0.758
18/09/2023,0.938,0.75
18/09/2024,0.999,0.855
18/10/2017,0.998,0.906
18/10/2021,0.816,0.924
18/10/2022,0.988,0.922
18/10/2023,0.001,0.78
18/11/2021,0.993,0.819
18/11/2022,0.888,0.812
18/11/2023,0.332,0.717
18/12/2021,1.0,0.717
18/12/2023,0.749,0.707
19/01/2021,0.999,0.709
19/01/2022,0.998,0.851
19/01/2023,0.692,0.808
19/01/2024,0.984,0.822
19/02/2021,1.0,0.917
19/02/2024,0.753,0.882
19/02/2025,0.12,0.792
19/03/2018,0.998,0.792
19/03/2021,0.997,0.792
19/03/2022,0.997,0.836
19/03/2024,1.0,0.838
19/03/2025,0.188,0.722
19/04/2021,0.57,0.696
19/04/2022,0.577,0.761
19/04/2023,0.646,0.711
19/04/2024,0.039,0.574
19/04/2025,0.0,0.431
19/05/2021,0.856,0.411
19/05/2022,0.619,0.472
19/05/2023,0.88,0.517
19/05/2024,0.7,0.534
19/06/2022,0.226,0.474
19/06/2023,0.993,0.611
19/06/2024,0.993,0.752
19/07/2021,0.35,0.68
19/07/2022,0.304,0.635
19/07/2023,0.673,0.606
19/07/2024,0.595,0.591
19/08/2021,0.976,0.698
19/08/2022,0.997,0.698
19/09/2022,0.992,0.698
19/09/2024,1.0,0.791
19/10/2020,-0.243,0.713
19/10/2021,0.991,0.758
19/10/2022,0.443,0.737
19/10/2023,0.994,0.739
19/10/2024,0.997,0.739
19/11/2015,0.995,0.74
19/11/2021,0.999,0.739
19/11/2022,1.0,0.917
19/11/2023,1.0,0.918
19/11/2024,0.995,0.997
19/12/2022,0.992,0.997
19/12/2023,0.959,0.991
20/01/2022,0.917,0.98
20/01/2023,0.686,0.936
20/01/2024,0.998,0.935
20/01/2025,0.997,0.935
20/02/2023,0.048,0.8
20/02/2024,0.998,0.8
20/02/2025,0.187,0.69
20/03/2021,0.663,0.654
20/03/2023,0.993,0.698
20/03/2024,0.652,0.648
20/03/2025,0.006,0.507
20/04/2021,0.481,0.569
20/04/2022,0.521,0.5
20/04/2023,0.09,0.487
20/04/2024,0.999,0.535
20/04/2025,-0.2,0.364
20/05/2021,0.998,0.414
20/05/2022,0.422,0.473
20/05/2023,0.999,0.547
20/05/2024,0.705,0.573
20/06/2022,0.987,0.701
20/06/2023,1.0,0.702
20/07/2021,0.38,0.784
20/07/2022,0.637,0.733
20/07/2023,0.549,0.751
20/07/2024,0.136,0.628
20/08/2021,0.628,0.617
20/08/2023,0.999,0.618
20/08/2024,0.993,0.617
20/09/2021,0.988,0.704
20/09/2022,0.523,0.688
20/09/2023,0.648,0.702
20/10/2020,0.999,0.825
20/10/2021,0.474,0.803
20/10/2022,0.447,0.725
20/10/2023,0.999,0.725
20/10/2024,0.998,0.727
20/11/2023,1.0,0.795
20/12/2021,0.792,0.816
20/12/2022,0.83,0.791
20/12/2023,0.979,0.864
21/01/2021,0.978,0.939
21/01/2022,0.626,0.886
21/01/2023,0.999,0.886
21/01/2024,0.996,0.886
21/01/2025,0.996,0.915
21/02/2019,0.995,0.938
21/02/2024,0.634,0.889
21/02/2025,0.0,0.749
21/03/2021,0.999,0.803
21/03/2022,0.995,0.802
21/03/2023,0.999,0.803
21/03/2024,0.836,0.78
21/03/2025,0.0,0.638
21/04/2021,0.604,0.633
21/04/2022,0.499,0.705
21/04/2023,0.98,0.702
21/04/2024,0.996,0.702
21/04/2025,0.017,0.562
21/05/2020,0.987,0.583
21/05/2021,0.999,0.726
21/05/2022,0.998,0.782
21/05/2023,0.998,0.854
21/05/2024,0.893,0.841
21/06/2021,0.999,0.842
21/06/2022,0.757,0.947
21/06/2023,0.733,0.911
21/07/2021,0.574,0.85
21/07/2022,0.293,0.75
21/07/2023,0.994,0.749
21/08/2023,0.952,0.757
21/08/2024,0.261,0.652
21/09/2022,0.998,0.686
21/09/2023,0.83,0.7
21/09/2024,0.997,0.761
21/10/2020,0.052,0.726
21/10/2021,0.472,0.652
21/10/2022,0.464,0.582
21/10/2024,0.952,0.681
21/11/2021,0.72,0.641
21/11/2022,0.999,0.665
21/11/2023,0.844,0.643
21/12/2020,0.995,0.778
21/12/2021,0.79,0.823
21/12/2022,0.962,0.895
21/12/2023,0.999,0.901
22/01/2019,0.996,0.941
22/01/2021,0.393,0.854
22/01/2022,0.824,0.851
22/01/2023,0.02,0.712
22/01/2024,0.885,0.726
22/01/2025,0.999,0.731
22/02/2022,0.923,0.72
22/02/2023,0.489,0.648
22/02/2025,0.332,0.639
22/03/2021,0.997,0.664
22/03/2022,0.982,0.801
22/03/2023,0.496,0.745
22/03/2024,0.719,0.705
22/04/2021,0.623,0.663
22/04/2022,0.842,0.713
22/04/2024,0.552,0.744
22/04/2025,-0.086,0.59
22/05/2020,0.997,0.592
22/05/2021,0.967,0.659
22/05/2023,0.994,0.698
22/05/2024,0.946,0.745
22/06/2018,0.997,0.767
22/06/2021,0.977,0.827
22/06/2022,0.682,0.937
22/07/2021,0.776,0.906
22/07/2022,0.45,0.832
22/07/2023,0.352,0.74
22/07/2024,0.992,0.747
22/08/2022,0.998,0.747
22/08/2023,0.666,0.702
22/09/2021,0.923,0.737
22/09/2022,0.665,0.721
22/09/2023,0.743,0.763
22/09/2024,1.0,0.855
22/10/2018,0.995,0.856
22/10/2021,0.718,0.816
22/10/2022,0.296,0.763
22/10/2023,0.46,0.697
22/11/2021,0.362,0.653
22/11/2022,0.999,0.69
22/11/2023,0.87,0.671
22/11/2024,0.99,0.671
23/01/2020,0.999,0.711
23/01/2022,0.995,0.811
23/01/2023,0.982,0.885
23/01/2024,0.794,0.947
23/01/2025,0.999,0.947
23/02/2021,0.999,0.965
23/02/2022,0.568,0.905
23/02/2023,0.996,0.905
23/02/2025,0.0,0.763
23/03/2020,0.994,0.764
23/03/2021,0.655,0.744
23/03/2022,0.998,0.744
