Date,Close,Volume,Open,High,Low,12 EMA,26 EMA,MACD,9 EMA MACD,Histogram
03/25/2021,120.59,98844680,119.54,121.66,119,121.9499957,123.8104552,-1.860459422,-2.115737302,0.25527788
03/26/2021,121.21,94071230,120.35,121.48,118.92,121.8361502,123.6178288,-1.781678611,-2.048925564,0.267246953
03/29/2021,121.39,80819200,121.65,122.58,120.7299,121.7675117,123.4528045,-1.68529275,-1.976199001,0.290906251
03/30/2021,119.9,85671920,120.11,120.4031,118.86,121.4802022,123.1896338,-1.709431545,-1.92284551,0.213413965
03/31/2021,122.15,118323800,121.65,123.52,121.15,121.583248,123.1126239,-1.529375826,-1.844151573,0.314775747
04/01/2021,123,75089130,123.66,124.18,122.49,121.8012099,123.1042814,-1.303071478,-1.735935554,0.432864076
04/05/2021,125.9,88651180,123.87,126.1601,123.07,122.431793,123.3113716,-0.879578652,-1.564664174,0.685085521
04/06/2021,126.21,80171250,126.5,127.13,125.65,123.0130556,123.5260848,-0.513029246,-1.354337188,0.841307942
04/07/2021,127.9,83466720,125.83,127.92,125.14,123.7648932,123.8500786,-0.085185361,-1.100506823,1.015321461
04/08/2021,130.36,88844590,128.95,130.39,128.52,124.779525,124.332295,0.447230051,-0.790959448,1.238189499
04/09/2021,132.995,106686700,129.8,133.04,129.47,126.0434442,124.9739768,1.069467425,-0.418874073,1.488341498
04/12/2021,131.24,91419980,132.52,132.85,130.63,126.8429144,125.4381267,1.404787676,-0.054141723,1.4589294
04/13/2021,134.43,91266550,132.44,134.66,131.93,128.0101583,126.1041914,1.905966931,0.337880007,1.568086923
04/14/2021,132.03,87222780,134.94,135,131.655,128.6285955,126.5431402,2.085455328,0.687395071,1.398060256
04/15/2021,134.5,89347100,133.82,135,133.64,129.5318885,127.1325372,2.399351304,1.029786318,1.369564986
04/16/2021,134.16,84922390,134.3,134.67,133.28,130.2439056,127.65309,2.590815659,1.341992186,1.248823472
04/19/2021,134.84,94264220,133.51,135.47,133.34,130.9509971,128.1854537,2.765543393,1.626702427,1.138840966
04/20/2021,133.11,94812350,135.02,135.53,131.81,131.2831514,128.5502349,2.73291648,1.847945238,0.884971242
04/21/2021,133.5,68847140,132.36,133.75,131.3001,131.624205,128.9168842,2.707320847,2.01982036,0.687500487
04/22/2021,131.94,84566460,133.04,134.15,131.41,131.6727889,129.1408187,2.531970185,2.122250325,0.40971986
04/23/2021,134.32,78756780,132.16,135.12,132.16,132.0800521,129.5244617,2.555590376,2.208918335,0.346672041
04/26/2021,134.72,66905070,134.83,135.06,133.56,132.4861979,129.9093164,2.576881519,2.282510972,0.294370547
04/27/2021,134.39,66015800,135.01,135.41,134.11,132.7790906,130.2412189,2.537871656,2.333583109,0.204288548
04/28/2021,133.58,107760100,134.31,135.02,133.08,132.9023074,130.488536,2.413771375,2.349620762,0.064150613
04/29/2021,133.48,151101000,136.47,137.07,132.45,132.9911832,130.7101259,2.281057235,2.335908057,-0.054850821
04/30/2021,131.46,109839500,131.78,133.56,131.065,132.7556165,130.7656722,1.989944366,2.266715318,-0.276770953
05/03/2021,132.54,75135100,132.04,134.07,131.83,132.7224448,130.8971039,1.825340899,2.178440435,-0.353099535
05/04/2021,127.85,137564700,131.19,131.4899,126.7,131.9728379,130.6713925,1.30144541,2.00304143,-0.70159602
05/05/2021,128.1,84000900,129.2,130.45,127.97,131.3770167,130.480919,0.896097714,1.781652686,-0.885554973
05/06/2021,129.74,78128330,127.89,129.75,127.13,131.1251679,130.4260361,0.699131881,1.565148525,-0.866016644
05/07/2021,130.21,78973270,130.85,131.2582,129.475,130.9843729,130.4100334,0.574339484,1.366986717,-0.792647233
05/10/2021,126.85,88071230,129.41,129.54,126.81,130.3483155,130.1463272,0.201988295,1.133987033,-0.931998737
05/11/2021,125.91,126142800,123.5,126.27,122.77,129.6654977,129.8325252,-0.16702746,0.873784134,-1.040811594
05/12/2021,122.77,112172300,123.4,124.64,122.25,128.6046519,129.3093752,-0.704723251,0.558082657,-1.262805908
05/13/2021,124.97,105861300,124.58,126.15,124.26,128.0454747,128.98794,-0.942465273,0.257973071,-1.200438344
05/14/2021,127.45,81917950,126.25,127.89,125.85,127.9538632,128.8740185,-0.920155287,0.022347399,-0.942502687
05/17/2021,126.27,74116550,126.82,126.93,125.17,127.6948073,128.6811282,-0.986320907,-0.179386262,-0.806934645
05/18/2021,124.85,63342930,126.56,126.99,124.78,127.2571447,128.397341,-1.140196297,-0.371548269,-0.768648028
05/19/2021,124.69,92611990,123.16,124.915,122.86,126.8621993,128.1227231,-1.260523782,-0.549343372,-0.71118041
05/20/2021,127.31,76857120,125.23,127.72,125.1,126.9310917,128.0625214,-1.13142966,-0.665760629,-0.465669031
05/21/2021,125.43,79295440,127.82,128,125.21,126.7001546,127.8675198,-1.167365266,-0.766081557,-0.401283709
05/24/2021,127.1,63092950,126.01,127.94,125.94,126.7616692,127.8106665,-1.048997262,-0.822664698,-0.226332564
05/25/2021,126.9,72009480,127.82,128.32,126.32,126.7829509,127.7432097,-0.960258829,-0.850183524,-0.110075305
05/26/2021,126.85,56575920,126.955,127.39,126.42,126.7932661,127.677046,-0.883779899,-0.856902799,-0.0268771
05/27/2021,125.28,94625600,126.44,127.64,125.08,126.560456,127.4994871,-0.939031108,-0.873328461,-0.065702648
05/28/2021,124.61,71311110,125.57,125.8,124.55,126.2603858,127.285451,-1.025065177,-0.903675804,-0.121389373
06/01/2021,124.28,67637120,125.08,125.35,123.94,125.9557111,127.062825,-1.107113919,-0.944363427,-0.162750492
06/02/2021,125.06,59278860,124.28,125.24,124.05,125.8179094,126.9144676,-1.096558216,-0.974802385,-0.121755831
06/03/2021,123.54,76229170,124.68,124.85,123.13,125.4674618,126.664507,-1.19704525,-1.019250958,-0.177794292
06/04/2021,125.89,75169340,124.07,126.16,123.85,125.5324677,126.6071361,-1.074668478,-1.030334462,-0.044334016
06/07/2021,125.9,71057550,126.17,126.32,124.8321,125.5890111,126.5547557,-0.965744586,-1.017416487,0.0516719
06/08/2021,126.74,74403770,126.6,128.46,126.2101,125.7660863,126.5684775,-0.802391172,-0.974411424,0.172020252
06/09/2021,127.13,56877940,127.21,127.75,126.52,125.9759192,126.6100717,-0.634152557,-0.90635965,0.272207094
06/10/2021,126.11,71186420,127.02,128.19,125.94,125.996547,126.5730294,-0.576482388,-0.840384198,0.26390181
06/11/2021,127.35,53522370,126.53,127.44,126.1,126.2047705,126.6305828,-0.425812229,-0.757469804,0.331657576
06/14/2021,130.48,96906490,127.82,130.54,127.07,126.8624982,126.9157248,-0.053226637,-0.616621171,0.563394534
06/15/2021,129.64,62746330,129.94,130.6,129.39,127.2898061,127.117523,0.172283176,-0.458840301,0.631123478
06/16/2021,130.15,91815030,130.37,130.89,128.461,127.729836,127.3421509,0.387685073,-0.289535226,0.6772203
06/17/2021,131.79,96721670,129.8,132.55,129.65,128.3544766,127.6716212,0.682855391,-0.095057103,0.777912494
06/18/2021,130.46,108953300,130.71,131.51,130.24,128.6784033,127.8781678,0.800235492,0.084001416,0.716234076
06/21/2021,132.3,79663320,130.3,132.41,129.21,129.235572,128.2057109,1.029861094,0.273173352,0.756687742
06/22/2021,133.98,74783620,132.13,134.08,131.62,129.965484,128.633436,1.332047977,0.484948277,0.8470997
06/23/2021,133.7,60214200,133.77,134.32,133.23,130.5400249,129.008737,1.531287865,0.694216194,0.837071671
06/24/2021,133.41,68711000,134.45,134.64,132.93,130.9815595,129.3347565,1.646803016,0.884733559,0.762069457
06/25/2021,133.11,70783750,133.46,133.89,132.81,131.3090119,129.6144042,1.694607729,1.046708393,0.647899337
06/28/2021,134.78,62111300,133.41,135.245,133.35,131.8430101,129.9970409,1.845969169,1.206560548,0.639408621
06/29/2021,136.33,64556080,134.8,136.49,134.35,132.5333162,130.466149,2.067167229,1.378681884,0.688485345
06/30/2021,136.96,63261390,136.17,137.41,135.87,133.2143445,130.947175,2.267169502,1.556379408,0.710790094
07/01/2021,137.27,52485780,136.6,137.33,135.76,133.8382915,131.4155324,2.422759094,1.729655345,0.693103749
07/02/2021,139.96,78945570,137.9,140,137.745,134.7800928,132.0484559,2.731636877,1.930051651,0.801585225
07/06/2021,142.02,108181800,140.07,143.15,140.07,135.8939247,132.7870888,3.106835858,2.165408493,0.941427366
07/07/2021,144.57,104911600,143.535,144.89,142.66,137.2287055,133.6598971,3.568808441,2.446088482,1.122719959
07/08/2021,143.24,105575500,141.58,144.06,140.665,138.15352,134.3695343,3.783985725,2.713667931,1.070317794
07/09/2021,145.11,99890800,142.75,145.65,142.6522,139.2237477,135.1651244,4.05862336,2.982659017,1.075964343
07/12/2021,144.5,76299720,146.21,146.32,144,140.0354788,135.8565966,4.17888221,3.221903655,0.956978555
07/13/2021,145.64,100827100,144.03,147.46,143.63,140.8977129,136.5812932,4.316419688,3.440806862,0.875612826
07/14/2021,149.15,127050800,148.1,149.57,147.68,142.1672955,137.5123085,4.654987004,3.68364289,0.971344114
07/15/2021,148.48,106820300,149.24,150,147.09,143.1384808,138.3247301,4.813750718,3.909664456,0.904086262
07/16/2021,146.39,93251430,148.46,149.76,145.88,143.6387145,138.9221575,4.716557039,4.071042973,0.645514067
07/19/2021,142.45,121434600,143.75,144.07,141.67,143.4558354,139.1834792,4.272356213,4.111305621,0.161050592
07/20/2021,146.15,96350040,143.46,147.0997,142.96,143.8703222,139.6995177,4.170804498,4.123205396,0.047599102
07/21/2021,145.4,74993460,145.53,146.13,144.63,144.1056573,140.1217757,3.983881593,4.095340636,-0.111459043
07/22/2021,146.8,77338160,145.935,148.195,145.81,144.5201715,140.616459,3.903712575,4.057015023,-0.153302448
07/23/2021,148.56,71447420,147.55,148.7177,146.92,145.1416836,141.2048694,3.936814199,4.032974859,-0.09616066
07/26/2021,148.99,72434090,148.27,149.83,147.7,145.7337323,141.7815458,3.952186534,4.016817194,-0.06463066
07/27/2021,146.77,104818600,149.12,149.21,145.55,145.8931581,142.1510609,3.742097206,3.961873196,-0.21977599
07/28/2021,144.98,118931200,144.81,146.97,142.54,145.7526722,142.3606119,3.392060301,3.847910617,-0.455850316
07/29/2021,145.64,56699480,144.685,146.55,144.58,145.735338,142.6035296,3.131808476,3.704690189,-0.572881712
07/30/2021,145.86,70440630,144.38,146.33,144.11,145.7545168,142.8447496,2.909767207,3.545705592,-0.635938385
08/02/2021,145.52,62879960,146.36,146.95,145.25,145.7184373,143.0429163,2.675521002,3.371668674,-0.696147672
08/03/2021,147.36,64786620,145.81,148.045,145.18,145.9709854,143.3627003,2.608285132,3.218991966,-0.610706834
08/04/2021,146.95,56368270,147.27,147.79,146.28,146.121603,143.6284262,2.493176857,3.073828944,-0.580652088
08/05/2021,147.06,46397670,146.98,147.84,146.17,146.2659718,143.8826168,2.383354967,2.935734149,-0.552379182
08/06/2021,146.14,54126810,146.35,147.11,145.63,146.2465915,144.0498304,2.196761122,2.787939543,-0.591178421
08/09/2021,146.09,48908690,146.2,146.7,145.52,146.2225005,144.2009541,2.021546445,2.634660924,-0.613114479
08/10/2021,145.6,69023080,146.44,147.71,145.3,146.1267312,144.3045871,1.822144103,2.47215756,-0.650013457
08/11/2021,145.86,48493460,146.05,146.72,145.53,146.0856956,144.4198029,1.665892762,2.3109046,-0.645011838
08/12/2021,148.89,73779110,146.19,149.05,145.84,146.5171271,144.7509286,1.76619849,2.201963378,-0.435764888
08/13/2021,149.1,59375010,148.97,149.4444,148.27,146.9144921,145.073082,1.841410117,2.129852726,-0.288442609
08/16/2021,151.12,103558800,148.535,151.19,146.47,147.5614934,145.5210019,2.040491476,2.111980476,-0.071489
08/17/2021,150.19,92229740,150.23,151.68,149.09,147.965879,145.8668536,2.099025401,2.109389461,-0.01036406
08/18/2021,146.36,86325990,149.8,150.72,146.15,147.7188207,145.903383,1.815437731,2.050599115,-0.235161384
08/19/2021,146.7,86960310,145.03,148,144.5,147.562079,145.9623916,1.599687417,1.960416775,-0.360729358
08/20/2021,148.19,60549630,147.44,148.5,146.78,147.6586823,146.1273997,1.531282614,1.874589943,-0.343307329
08/23/2021,149.71,60131810,148.31,150.19,147.89,147.9742696,146.3927775,1.581492154,1.815970385,-0.234478231
08/24/2021,149.62,48606430,149.45,150.86,149.15,148.2274589,146.631831,1.595627923,1.771901893,-0.17627397
08/25/2021,148.36,58991300,149.81,150.32,147.8,148.2478498,146.7598435,1.488006342,1.715122783,-0.227116441
08/26/2021,147.54,48597200,148.35,149.12,147.51,148.1389499,146.8176329,1.321316996,1.636361625,-0.315044629
08/27/2021,148.6,55802390,147.48,148.75,146.83,148.2098807,146.9496601,1.260220591,1.561133418,-0.300912827
08/30/2021,153.12,90956720,149,153.49,148.61,148.9652836,147.4067223,1.55856135,1.560619005,-0.002057655
08/31/2021,151.83,86453120,152.66,152.8,151.29,149.4060092,147.7343725,1.671636744,1.582822553,0.088814191
09/01/2021,152.51,80313710,152.83,154.98,152.34,149.8835463,148.0881227,1.7954236,1.625342762,0.170080838
09/02/2021,153.65,71171320,153.87,154.72,152.4,150.4630007,148.5001136,1.962887106,1.692851631,0.270035476
09/03/2021,154.3,57866070,153.76,154.63,153.09,151.0533083,148.9297348,2.123573477,1.778996,0.344577477
09/07/2021,156.69,82278260,154.97,157.26,154.39,151.9204916,149.5045693,2.41592236,1.906381272,0.509541088
09/08/2021,155.11,74420210,156.98,157.04,153.975,152.4111852,149.9197863,2.491398865,2.023384791,0.468014074
09/09/2021,154.07,57305730,155.49,156.11,153.95,152.6663875,150.2272096,2.439177906,2.106543414,0.332634493
09/10/2021,148.97,140893200,155,155.48,148.7,152.0977125,150.1340829,1.963629544,2.07796064,-0.114331096
09/13/2021,149.55,102404300,150.63,151.42,148.75,151.7057567,150.0908175,1.61493918,1.985356348,-0.370417168
09/14/2021,148.12,109296300,150.35,151.07,146.91,151.1541018,149.9448311,1.209270784,1.830139235,-0.620868451
09/15/2021,149.03,83281320,148.56,149.44,146.37,150.8273169,149.8770658,0.950251149,1.654161618,-0.703910469
09/16/2021,148.79,68034150,148.44,148.97,147.221,150.5138836,149.7965424,0.717341165,1.466797527,-0.749456362
09/17/2021,146.06,129868800,148.82,148.82,145.76,149.8286707,149.5197615,0.308909227,1.235219867,-0.92631064
09/20/2021,142.94,123478900,143.8,144.84,141.27,148.7688752,149.0323717,-0.263496527,0.935476588,-1.198973116
09/21/2021,143.43,75833960,143.93,144.6,142.78,147.9475098,148.6173812,-0.669871446,0.614406981,-1.284278427
09/22/2021,145.85,76404340,144.45,146.43,143.7001,147.624816,148.41239,-0.787574058,0.334010774,-1.121584831
09/23/2021,146.83,64838170,146.65,147.08,145.64,147.5025366,148.295176,-0.792639363,0.108680746,-0.901320109
09/24/2021,146.92,53477870,145.66,147.4701,145.56,147.4129156,148.1933111,-0.780395492,-0.069134501,-0.711260991
09/27/2021,145.37,74150730,145.47,145.96,143.82,147.0986209,147.9841769,-0.885556044,-0.23241881,-0.653137234
09/28/2021,141.91,108972300,143.25,144.75,141.69,146.3003715,147.5342379,-1.233866379,-0.432708324,-0.801158055
09/29/2021,142.83,74602040,142.47,144.45,142.03,145.7664682,147.1857758,-1.419307622,-0.630028183,-0.789279439
09/30/2021,141.5,89056660,143.66,144.378,141.28,145.1100885,146.7646072,-1.654518766,-0.8349263,-0.819592466
10/01/2021,142.65,94639580,141.9,142.92,139.1101,144.7316133,146.4598215,-1.728208195,-1.013582679,-0.714625516
10/04/2021,139.14,98322010,141.76,142.21,138.27,143.8713651,145.9176125,-2.046247398,-1.220115623,-0.826131775
10/05/2021,141.11,80861060,139.49,142.24,139.36,143.4465397,145.5614931,-2.114953356,-1.399083169,-0.715870186
10/06/2021,142,83221120,139.47,142.15,138.37,143.2239951,145.2976788,-2.073683626,-1.534003261,-0.539680365
10/07/2021,143.29,61732660,143.06,144.215,142.72,143.2341497,145.1489618,-1.914812087,-1.610165026,-0.304647061
10/08/2021,142.9,58773160,144.03,144.1781,142.56,143.1827421,144.9823721,-1.799629975,-1.648058016,-0.151571959
10/11/2021,142.81,64452220,142.27,144.81,141.81,143.1253972,144.8214556,-1.696058462,-1.657658105,-0.038400357
10/12/2021,141.51,73035860,143.23,143.25,141.0401,142.8768745,144.5761626,-1.699288093,-1.665984103,-0.03330399
10/13/2021,140.91,78762720,141.235,141.4,139.2,142.5742784,144.304595,-1.730316571,-1.678850596,-0.051465975
10/14/2021,143.76,69907100,142.11,143.88,141.51,142.7566971,144.2642546,-1.507557498,-1.644591977,0.137034479
10/15/2021,144.84,67940330,143.77,144.895,143.51,143.0772053,144.3069024,-1.22969717,-1.561613015,0.331915845
10/18/2021,146.55,85589180,143.445,146.84,143.16,143.6114814,144.4730578,-0.861576432,-1.421605699,0.560029266
10/19/2021,148.76,76378890,147.01,149.17,146.55,144.4035612,144.7906091,-0.387047918,-1.214694143,0.827646225
10/20/2021,149.26,58418790,148.7,149.7539,148.12,145.1507056,145.1216751,0.029030524,-0.965949209,0.994979733
10/21/2021,149.48,61420990,148.81,149.64,147.87,145.8167509,145.444514,0.372236933,-0.698311981,1.070548913
10/22/2021,148.69,58883440,149.69,150.18,148.64,146.2587892,145.6849203,0.573868883,-0.443875808,1.017744691
10/25/2021,148.64,50720560,148.68,149.37,147.6211,146.6251293,145.9038151,0.721314213,-0.210837804,0.932152017
10/26/2021,149.32,60893400,149.33,150.84,149.0101,147.0397248,146.1568659,0.882858968,0.007901551,0.874957418
10/27/2021,148.85,56094930,149.36,149.73,148.49,147.3182287,146.3563573,0.961871423,0.198695525,0.763175898
10/28/2021,152.57,100077900,149.82,153.165,149.72,148.1261935,146.8166271,1.309566407,0.420869701,0.888696706
10/29/2021,149.8,124953200,147.215,149.94,146.4128,148.3837022,147.0376177,1.346084513,0.605912664,0.740171849
11/01/2021,148.96,74588260,148.985,149.7,147.8,148.4723634,147.1800164,1.292347022,0.743199535,0.549147487
11/02/2021,150.02,69121990,148.66,151.57,148.65,148.7104613,147.3903855,1.320075803,0.858574789,0.461501014
11/03/2021,151.49,54511530,150.39,151.97,149.82,149.1380827,147.6940607,1.44402199,0.975664229,0.468357761
11/04/2021,150.96,60394620,151.58,152.43,150.64,149.4183776,147.9359821,1.482395532,1.07701049,0.405385043
11/05/2021,151.28,65463880,151.89,152.2,150.06,149.7047811,148.1836871,1.521093943,1.16582718,0.355266762
11/08/2021,150.44,55020870,151.41,151.57,150.16,149.8178917,148.3508214,1.467070259,1.226075796,0.240994463
11/09/2021,150.81,56787930,150.2,151.428,150.0601,149.9705237,148.5329828,1.437540932,1.268368823,0.169172108
11/10/2021,147.92,65187090,150.02,150.13,147.85,149.6550585,148.4875767,1.167481875,1.248191434,-0.080709559
11/11/2021,147.87,40999950,148.96,149.43,147.681,149.3804342,148.4418303,0.938603904,1.186273928,-0.247670024
11/12/2021,149.99,63804010,148.43,150.4,147.48,149.4742135,148.5565095,0.917704024,1.132559947,-0.214855923
11/15/2021,150,59222800,150.37,151.88,149.43,149.5551037,148.6634347,0.891669029,1.084381763,-0.192712734
11/16/2021,151,59256210,149.94,151.488,149.34,149.7773955,148.8365136,0.940881851,1.055681781,-0.11479993
11/17/2021,153.49,88807000,150.995,155,150.99,150.3485654,149.1812163,1.167349083,1.078015241,0.089333842
11/18/2021,157.87,137827700,153.71,158.67,153.05,151.5057092,149.8248299,1.680879262,1.198588045,0.482291216
11/19/2021,160.55,117305600,157.65,161.02,156.5328,152.8971385,150.619287,2.277851575,1.414440751,0.863410824
11/22/2021,161.02,117467900,161.68,165.7,161,154.1468095,151.3897102,2.757099381,1.682972477,1.074126904
11/23/2021,161.41,96041900,161.12,161.8,159.0601,155.2642235,152.1319538,3.132269606,1.972831903,1.159437703
11/24/2021,161.94,69463620,160.75,162.14,159.64,156.291266,152.8584758,3.432790215,2.264823565,1.167966649
11/26/2021,156.81,76959750,159.565,160.45,156.36,156.3710712,153.1511813,3.219889948,2.455836842,0.764053106
11/29/2021,160.24,88748220,159.37,161.19,158.7901,156.966291,153.676279,3.290012076,2.622671889,0.667340187
11/30/2021,165.3,174048100,159.985,165.52,159.92,158.2484001,154.5372953,3.711104774,2.840358466,0.870746308
12/01/2021,164.77,152423000,167.48,170.3,164.53,159.2517232,155.2952735,3.95644971,3.063576715,0.892872996
12/02/2021,163.76,136739200,158.735,164.2,157.8,159.9453042,155.9222902,4.02301398,3.255464168,0.767549812
12/03/2021,161.84,118023100,164.02,164.96,159.72,160.2367959,156.3606391,3.876156767,3.379602688,0.49655408
12/06/2021,165.32,107497000,164.29,167.8799,164.28,161.0188273,157.0242955,3.994531808,3.502588512,0.491943297
12/07/2021,171.18,120405400,169.08,171.58,168.34,162.5820846,158.0728662,4.509218444,3.703914498,0.805303946
12/08/2021,175.08,116998900,172.125,175.96,170.7,164.5048408,159.3326539,5.172186965,3.997568992,1.174617974
12/09/2021,174.56,108923700,174.91,176.75,173.92,166.0517884,160.4606054,5.591182964,4.316291786,1.274891178
12/10/2021,179.45,115402700,175.205,179.63,174.69,168.1130517,161.8672273,6.245824467,4.702198322,1.543626145
12/13/2021,175.74,153237000,181.115,182.13,175.53,169.2864284,162.8948401,6.39158833,5.040076324,1.351512006
12/14/2021,174.33,139380400,175.25,177.74,172.21,170.0623625,163.7418889,6.32047354,5.296155767,1.024317773
12/15/2021,179.3,131063300,175.11,179.5,172.3108,171.4835375,164.8943416,6.589195872,5.554763788,1.034432084
12/16/2021,172.26,150185800,179.28,181.14,170.75,171.6029933,165.4399459,6.163047319,5.676420494,0.486626825
12/17/2021,171.14,195923400,169.93,173.47,169.69,171.5317635,165.8621722,5.669591361,5.675054668,-0.005463307
12/20/2021,169.75,107499100,168.28,170.58,167.46,171.2576461,166.1501594,5.107486649,5.561541064,-0.454054415
12/21/2021,172.99,91185910,171.555,173.2,169.12,171.524162,166.6568143,4.867347781,5.422702407,-0.555354626
12/22/2021,175.64,92135300,173.04,175.86,172.15,172.1573679,167.3222354,4.835132455,5.305188417,-0.470055962
12/23/2021,176.28,68356570,175.85,176.8499,175.27,172.791619,167.9857735,4.805845433,5.20531982,-0.399474387
12/27/2021,180.33,74919580,177.085,180.42,177.07,173.9513699,168.9001607,5.051209214,5.174497699,-0.123288485
12/28/2021,179.29,79144340,180.16,181.33,178.53,174.7726976,169.6697784,5.102919194,5.160181998,-0.057262803
12/29/2021,179.38,62348930,179.33,180.63,178.14,175.4815134,170.3890541,5.092459274,5.146637453,-0.054178179
12/30/2021,178.2,59773010,179.47,180.57,178.09,175.8997421,170.9676427,4.932099401,5.103729843,-0.171630442
12/31/2021,177.57,64062260,178.085,179.23,177.26,176.1567048,171.4567062,4.699998653,5.022983605,-0.322984952
01/03/2022,182.01,104701200,177.83,182.88,177.71,177.0572118,172.2384317,4.818780133,4.98214291,-0.163362777
01/04/2022,179.7,99310440,182.63,182.94,179.12,177.4637946,172.7911404,4.672654169,4.920245162,-0.247590993
01/05/2022,174.92,94537600,179.61,180.17,174.64,177.0724416,172.9488337,4.123607853,4.7609177,-0.637309847
01/06/2022,172,96903960,172.7,175.3,171.64,176.2920659,172.8785497,3.413516206,4.491437401,-1.077921196
01/07/2022,172.17,86709150,172.89,174.14,171.03,175.657902,172.8260646,2.83183738,4.159517397,-1.327680017
01/10/2022,172.19,106765600,169.08,172.5,168.17,175.1243786,172.7789487,2.345429897,3.796699897,-1.45127
01/11/2022,175.08,76138310,172.32,175.18,170.82,175.1175511,172.9493969,2.168154178,3.470990753,-1.302836576
01/12/2022,175.53,74805170,176.12,177.18,174.82,175.1810048,173.1405527,2.040452071,3.184883017,-1.144430946
01/13/2022,172.19,84505760,175.78,176.62,171.79,174.7208502,173.0701414,1.650708801,2.878048174,-1.227339373
01/14/2022,173.07,80440780,171.34,173.78,171.09,174.4668732,173.0701309,1.396742321,2.581787003,-1.185044682
01/18/2022,169.8,91168730,171.51,172.54,169.405,173.7488927,172.827899,0.920993742,2.249628351,-1.328634609
01/19/2022,166.23,94814990,170,171.08,165.94,172.59214,172.3391657,0.252974272,1.850297535,-1.597323263
01/20/2022,164.51,91420520,166.98,169.68,164.18,171.3487339,171.7592275,-0.410493681,1.398139292,-1.808632973
01/21/2022,162.41,122848900,164.415,166.33,162.3,169.973544,171.0666922,-1.093148132,0.899881807,-1.993029939
01/24/2022,161.62,162706700,160.02,162.3,154.7,168.6883834,170.3669372,-1.678553778,0.38419469,-2.062748468
01/25/2022,159.78,115798400,158.98,162.76,157.02,167.3178629,169.5827196,-2.264856733,-0.145615595,-2.119241139
01/26/2022,159.69,108275300,163.5,164.3894,157.82,166.1443455,168.8499256,-2.705580055,-0.657608487,-2.047971568
01/27/2022,159.22,121954600,162.45,163.84,158.28,165.0790616,168.1365978,-3.057536161,-1.137594021,-1.919942139
01/28/2022,170.33,179935700,165.71,170.35,162.8,165.8868983,168.299072,-2.412173723,-1.392509962,-1.019663761
01/31/2022,174.78,115541600,170.16,175,169.51,167.2550678,168.7791407,-1.524072968,-1.418822563,-0.105250405
02/01/2022,174.61,86213910,174.01,174.84,172.31,168.3865958,169.2110562,-0.824460433,-1.299950137,0.475489704
02/02/2022,175.84,84914260,174.745,175.88,173.33,169.5332734,169.7020891,-0.168815736,-1.073723257,0.904907521
02/03/2022,172.9,89418070,174.48,176.2399,172.12,170.0512313,169.9389714,0.112259918,-0.836526622,0.94878654
02/04/2022,172.39,82465400,171.68,174.1,170.68,170.4110419,170.1205291,0.290512811,-0.611118735,0.901631546
02/07/2022,171.66,77251200,172.86,173.9458,170.95,170.6031893,170.234564,0.36862533,-0.415169922,0.783795252
02/08/2022,174.83,74829220,171.73,175.35,171.43,171.2534679,170.5749666,0.678501232,-0.196435691,0.874936923
02/09/2022,176.28,71285040,176.05,176.65,174.9,172.0267805,170.9975617,1.029218804,0.048695208,0.980523596
02/10/2022,172.12,90865900,174.14,175.48,171.55,172.041122,171.0807053,0.960416688,0.231039504,0.729377184
02/11/2022,168.64,98670690,172.33,173.08,168.04,171.5178724,170.8999123,0.617960139,0.308423631,0.309536508
02/14/2022,168.88,86185530,167.37,169.58,166.56,171.1120459,170.7502892,0.361756745,0.319090254,0.042666491
02/15/2022,172.79,64286320,170.97,172.95,170.25,171.3701927,170.9013788,0.468813837,0.34903497,0.119778867
02/16/2022,172.55,61177400,171.85,173.34,170.05,171.5517015,171.0234989,0.52820257,0.38486849,0.143334079
02/17/2022,168.88,69589340,171.03,171.91,168.47,171.1406705,170.8647212,0.275949268,0.363084646,-0.087135378
02/18/2022,167.3,82772670,169.82,170.5413,166.19,170.5497981,170.6006678,-0.050869692,0.280293778,-0.33116347
02/22/2022,164.32,91162760,164.98,166.69,162.15,169.5913676,170.1354332,-0.544065519,0.115421919,-0.659487438
02/23/2022,160.07,90009250,165.54,166.15,159.75,168.1265418,169.3898455,-1.263303668,-0.160323199,-1.102980469
02/24/2022,162.74,141147500,152.58,162.85,152,167.2978431,168.8972644,-1.599421264,-0.448142812,-1.151278453
02/25/2022,164.85,91974220,163.84,165.12,160.8738,166.9212519,168.597467,-1.67621515,-0.693757279,-0.982457871
02/28/2022,165.12,95056630,163.06,165.42,162.43,166.6441362,168.3398769,-1.695740672,-0.894153958,-0.801586714
03/01/2022,163.2,83474430,164.695,166.6,161.97,166.1142691,167.9591452,-1.844876158,-1.084298398,-0.76057776
03/02/2022,166.56,79724750,164.39,167.36,162.95,166.1828431,167.8555048,-1.672661782,-1.201971075,-0.470690707
03/03/2022,166.23,76678440,168.47,168.91,165.55,166.190098,167.7350971,-1.544999103,-1.27057668,-0.274422422
03/04/2022,163.17,83819590,164.49,165.55,162.1,165.7254675,167.3969417,-1.671474222,-1.350756189,-0.320718033
03/07/2022,159.3,96418850,163.36,165.02,159.04,164.7369341,166.7971683,-2.060234224,-1.492651796,-0.567582428
