Date,Close,Volume,Open,High,Low,avg,7ma,Average Score,7 MA
13/01/2023,98.12,85549430,94.18,98.37,94.12,0.461,0.525,0.461,0.525
17/01/2023,96.05,72755000,98.68,98.89,95.73,0.575,0.495,0.575,0.495
18/01/2023,95.46,79570370,97.25,99.32,95.38,0.45,0.468,0.45,0.468
19/01/2023,93.68,69002660,94.74,95.44,92.86,0.655,0.473,0.655,0.473
20/01/2023,97.25,67481540,93.86,97.35,93.2,0.446,0.471,0.446,0.471
23/01/2023,97.52,76501100,97.56,98.82,96.23,0.356,0.423,0.356,0.423
24/01/2023,96.32,66929450,96.93,98.09,96,0.512,0.414,0.512,0.414
25/01/2023,97.18,94261570,92.56,97.24,91.52,0.454,0.415,0.454,0.415
26/01/2023,99.22,68523560,98.24,99.49,96.92,0.554,0.401,0.554,0.401
27/01/2023,102.24,87775610,99.53,103.49,99.53,0.429,0.398,0.429,0.398
30/01/2023,100.55,70691860,101.09,101.74,99.01,0.513,0.51,0.513,0.51
31/01/2023,103.13,66527250,101.16,103.35,101.14,0.678,0.534,0.678,0.534
01/02/2023,105.15,80450120,102.53,106.24,101.24,0.527,0.545,0.527,0.545
02/02/2023,112.91,158154200,110.25,114,108.88,0.501,0.537,0.501,0.537
03/02/2023,103.39,144374800,105.26,108.78,102.52,0.229,0.508,0.229,0.508
06/02/2023,102.18,81945200,102.93,103.95,100.65,0.601,0.484,0.601,0.484
07/02/2023,102.11,119501300,101.17,102.41,98.08,0.329,0.434,0.329,0.434
08/02/2023,100.05,75878300,102.04,102.67,98.78,0.482,0.428,0.482,0.428
09/02/2023,98.24,64622490,101.32,101.78,97.57,0.337,0.404,0.337,0.404
10/02/2023,97.61,52740130,97.56,98.82,96.23,0.603,0.458,0.603,0.458
13/02/2023,99.54,52841460,97.85,99.68,96.91,0.574,0.481,0.574,0.481
14/02/2023,99.7,56202900,98.41,98.48,95.7,0.569,0.516,0.569,0.516
15/02/2023,101.16,48053880,99.09,101.17,98.45,0.618,0.535,0.618,0.535
16/02/2023,98.15,56339170,99.21,100.63,98.1,0.546,0.565,0.546,0.565
17/02/2023,97.2,60029410,97.8,97.94,95.65,0.73,0.583,0.73,0.583
21/02/2023,94.58,56580360,95.34,95.61,94.27,0.467,0.624,0.467,0.624
22/02/2023,95.79,59534090,95.1,97.01,94.8,0.576,0.618,0.576,0.618
23/02/2023,95.82,48466990,96.12,96.43,93.67,0.711,0.641,0.711,0.641
24/02/2023,93.5,57053810,93.53,94.14,92.32,0.623,0.626,0.623,0.626
27/02/2023,93.76,47470320,94.28,94.78,93.14,0.484,0.619,0.484,0.619
28/02/2023,94.23,43959290,93.14,94.69,92.92,0.745,0.659,0.745,0.659
01/03/2023,92.17,52299520,93.87,94.68,91.59,0.633,0.667,0.633,0.667
02/03/2023,92.13,55574820,91.41,92.23,90.39,0.655,0.659,0.655,0.659
03/03/2023,94.9,55759610,92.74,94.94,92.66,0.626,0.659,0.626,0.659
06/03/2023,93.75,52112360,95.19,96.55,93.74,0.722,0.654,0.722,0.654
07/03/2023,93.55,49100670,94.06,95.09,92.78,0.538,0.624,0.538,0.624
08/03/2023,93.92,44899130,93.6,94.17,92.18,0.606,0.62,0.606,0.62
09/03/2023,92.25,56218710,93.68,96.21,92.18,0.621,0.615,0.621,0.615
10/03/2023,90.73,69827490,92.67,93.57,90.25,0.802,0.641,0.802,0.641
13/03/2023,92.43,72397050,89.97,94.02,88.12,0.647,0.57,0.647,0.57
14/03/2023,94.88,60912670,93.83,95.07,92.71,0.525,0.568,0.525,0.568
15/03/2023,96.2,70731790,93.22,96.67,93.07,0.463,0.547,0.463,0.547
16/03/2023,100.04,84558930,95.75,100.99,95.61,0.534,0.535,0.534,0.535
17/03/2023,98.95,87300240,99.79,100.66,97.46,0.667,0.516,0.667,0.516
20/03/2023,97.71,62388910,98.41,98.48,95.7,0.317,0.539,0.317,0.539
21/03/2023,100.61,58597280,98.14,100.85,98,0.365,0.516,0.365,0.516
22/03/2023,98.7,57475370,100.45,102.1,98.61,0.797,0.564,0.797,0.564
23/03/2023,98.71,57559310,100.43,101.06,97.62,0.725,0.591,0.725,0.591
24/03/2023,98.13,56144800,98.07,98.3,96.4,0.595,0.581,0.595,0.581
27/03/2023,98.04,46721300,99.07,99.34,97.08,0.598,0.604,0.598,0.604
28/03/2023,97.24,38720050,98.11,98.44,96.29,0.618,0.64,0.618,0.64
29/03/2023,100.25,49783280,98.69,100.42,98.56,0.885,0.652,0.885,0.652
30/03/2023,102,53633400,101.55,103.04,101.01,0.745,0.655,0.745,0.655
31/03/2023,103.29,56750320,102.16,103.49,101.95,0.576,0.652,0.576,0.652
03/04/2023,102.41,41135730,102.3,103.29,101.43,0.738,0.714,0.738,0.714
04/04/2023,103.95,48662500,102.75,104.2,101.52,0.756,0.734,0.756,0.734
05/04/2023,101.1,45175390,103.91,103.91,100.75,0.684,0.705,0.684,0.705
06/04/2023,102.06,43808020,100.75,102.38,99.8,0.797,0.713,0.797,0.713
10/04/2023,102.17,37261190,100.96,102.2,99.57,0.53,0.743,0.53,0.743
11/04/2023,99.92,60417850,100.8,101,99.01,0.46,0.703,0.46,0.703
12/04/2023,97.83,56735010,100.4,100.51,97.71,0.506,0.668,0.506,0.668
13/04/2023,102.4,67925140,98.95,102.57,98.71,0.639,0.661,0.639,0.661
14/04/2023,102.51,51450520,102.07,103.2,101.11,0.777,0.658,0.777,0.658
17/04/2023,102.74,39919460,103.16,103.73,101.59,0.774,0.613,0.774,0.613
18/04/2023,102.3,39790520,103.95,104.2,101.52,0.595,0.633,0.595,0.633
19/04/2023,104.3,58398890,101.58,105.12,101.39,0.51,0.633,0.51,0.633
20/04/2023,103.81,57696870,103.53,105.25,103.21,0.55,0.621,0.55,0.621
21/04/2023,106.96,86774190,106.1,108.15,105.08,0.405,0.567,0.405,0.567
24/04/2023,106.21,69575610,107.66,109.23,105.07,0.605,0.532,0.605,0.532
25/04/2023,102.57,65026820,104.91,105.45,102.45,0.749,0.554,0.749,0.554
26/04/2023,104.98,73803790,105.04,106.1,104.7,0.748,0.588,0.748,0.588
27/04/2023,109.82,149961200,108.16,110.86,106.8,0.651,0.603,0.651,0.603
28/04/2023,105.45,130715900,107.73,109.48,104.33,0.554,0.624,0.554,0.624
01/05/2023,102.05,74728100,104.95,105.23,101.82,0.542,0.558,0.542,0.558
02/05/2023,103.63,73469350,101.47,103.9,101.15,0.546,0.529,0.546,0.529
03/05/2023,103.65,65051930,103.74,105.96,103.28,0.578,0.505,0.578,0.505
04/05/2023,104,45345520,104.04,105.39,103.31,0.698,0.512,0.698,0.512
05/05/2023,105.66,56951740,104.27,105.76,103.55,0.819,0.55,0.819,0.55
08/05/2023,105.83,49430910,105.04,106.1,104.7,0.711,0.677,0.711,0.677
09/05/2023,106.62,44089360,105.48,106.79,105.16,0.854,0.721,0.854,0.721
10/05/2023,110.19,78627620,108.1,110.67,108.05,0.706,0.744,0.706,0.744
11/05/2023,112.18,74924840,111.03,113.28,110.49,0.61,0.749,0.61,0.749
12/05/2023,110.26,49852670,112.16,112.64,109.32,0.521,0.723,0.521,0.723
15/05/2023,111.2,53011150,111.15,112.29,109.25,0.665,0.683,0.665,0.683
16/05/2023,113.4,71472910,111.05,114.79,111.05,0.588,0.645,0.588,0.645
17/05/2023,115.5,65655180,114.89,115.83,114.22,0.528,0.62,0.528,0.62
18/05/2023,118.15,73174090,116.69,118.6,116.34,0.82,0.65,0.82,0.65
19/05/2023,116.25,55056310,118.16,118.31,115.7,0.811,0.691,0.811,0.691
22/05/2023,115.01,70741120,116.77,116.77,114.25,0.606,0.64,0.606,0.64
23/05/2023,114.99,67576260,114.27,117.14,113.78,0.403,0.603,0.403,0.603
24/05/2023,116.75,63487940,115.35,117.34,115.02,0.996,0.661,0.996,0.661
25/05/2023,115,66496680,116.63,116.87,114.31,0.876,0.711,0.876,0.711
26/05/2023,120.11,96779890,116.04,121.5,116.02,0.966,0.731,0.966,0.731
30/05/2023,121.66,64314810,122.37,122.92,119.86,0.698,0.933,0.698,0.933
31/05/2023,120.58,72800790,121.45,122.04,119.17,0.423,0.851,0.423,0.851
01/06/2023,122.77,54375130,120.69,123.49,119.93,0.756,0.834,0.756,0.834
02/06/2023,124.25,62159270,123.01,125.63,122.26,0.582,0.779,0.582,0.779
05/06/2023,125.3,47950130,123.36,125.8,123.19,0.603,0.604,0.603,0.604
06/06/2023,126.61,45695210,125.07,127.4,125,0.724,0.607,0.724,0.607
07/06/2023,121.23,95663280,127.01,127.37,120.63,0.579,0.63,0.579,0.63
08/06/2023,124.25,62159270,123.01,125.63,122.26,0.552,0.6,0.552,0.6
09/06/2023,123.43,51396020,124.08,125.8,123.19,0.599,0.603,0.599,0.603
12/06/2023,126.57,51473380,124.02,126.78,123.53,0.586,0.668,0.586,0.668
13/06/2023,126.66,50564790,128.12,128.41,125.18,0.366,0.617,0.366,0.617
14/06/2023,126.42,52422460,126.7,126.95,124.12,0.37,0.587,0.37,0.587
15/06/2023,127.11,60458470,125.21,127.69,124.32,0.644,0.6,0.644,0.6
16/06/2023,125.49,84247100,127.71,127.9,125.3,0.547,0.592,0.547,0.592
20/06/2023,125.78,56930120,124.97,127.25,124.5,0.737,0.586,0.737,0.586
21/06/2023,124.83,52137670,125.64,126.73,124.33,0.31,0.578,0.31,0.578
22/06/2023,130.15,90354570,125.31,130.33,125.14,0.569,0.567,0.569,0.567
23/06/2023,129.33,70343340,131.94,132.24,127.47,0.683,0.586,0.683,0.586
26/06/2023,127.33,59989320,129.33,131.49,127.1,0.63,0.574,0.63,0.574
27/06/2023,129.18,46801010,128.63,130.09,127.55,0.762,0.577,0.762,0.577
28/06/2023,129.04,52149510,128.94,131.48,128.44,0.747,0.64,0.747,0.64
29/06/2023,127.9,40760960,128.77,129.26,127.26,0.629,0.648,0.629,0.648
30/06/2023,130.36,54350680,129.47,131.25,128.95,0.823,0.668,0.823,0.668
03/07/2023,130.22,27939570,130.82,131.85,130.07,0.784,0.723,0.784,0.723
05/07/2023,130.38,35895410,130.24,131.4,129.64,0.674,0.675,0.674,0.675
06/07/2023,128.36,40697850,128.25,128.73,127.37,0.76,0.677,0.76,0.677
07/07/2023,129.78,41992250,128.59,130.97,128.13,0.656,0.681,0.656,0.681
10/07/2023,127.13,61889290,129.07,129.28,125.92,0.628,0.653,0.628,0.653
11/07/2023,128.78,49951460,127.75,129.77,127.35,0.476,0.666,0.476,0.666
12/07/2023,130.8,54022850,130.31,131.26,128.83,0.611,0.657,0.611,0.657
13/07/2023,134.3,61170880,134.04,134.67,132.71,0.777,0.66,0.777,0.66
14/07/2023,134.68,41442480,133.74,135.19,132.71,0.713,0.668,0.713,0.668
17/07/2023,133.56,48450200,134.56,135.62,133.21,0.794,0.651,0.794,0.651
18/07/2023,132.83,54969130,132.71,133.86,131.36,0.808,0.698,0.808,0.698
19/07/2023,135.36,41785510,136.32,137.45,134.61,0.554,0.69,0.554,0.69
20/07/2023,129.96,59820580,134.07,134.79,129.33,0.628,0.669,0.628,0.669
21/07/2023,130,133307300,131.34,131.37,128.42,0.51,0.64,0.51,0.64
24/07/2023,128.8,45671540,130.31,131.66,128.35,0.605,0.485,0.605,0.485
25/07/2023,129.13,39236660,129.31,129.58,128.53,0.682,0.467,0.682,0.467
26/07/2023,128.15,53910090,126.51,129.08,126.11,0.644,0.48,0.644,0.48
27/07/2023,128.25,52610660,131,132.63,127.79,0.569,0.471,0.569,0.471
28/07/2023,132.21,46317380,129.69,133.01,129.33,0.628,0.488,0.628,0.488
31/07/2023,133.68,41901520,133.2,133.87,130.58,0.72,0.688,0.72,0.688
01/08/2023,131.69,42298930,133.55,133.69,131.62,0.583,0.674,0.583,0.674
02/08/2023,128.21,51027610,130.15,130.23,126.82,0.702,0.683,0.702,0.683
03/08/2023,128.91,91163740,127.48,129.84,126.41,0.624,0.69,0.624,0.69
04/08/2023,139.57,153128500,141.06,143.63,139.32,0.678,0.698,0.678,0.698
07/08/2023,142.22,71213110,140.99,142.54,138.95,0.387,0.659,0.387,0.659
08/08/2023,139.94,51710500,140.62,140.84,138.42,0.755,0.684,0.755,0.684
09/08/2023,137.85,48498910,133.9,138.03,133.16,0.682,0.681,0.682,0.681
10/08/2023,138.56,58928400,139.08,140.41,137.49,0.741,0.697,0.741,0.697
11/08/2023,138.41,42905830,137.4,139.33,137,0.74,0.706,0.74,0.706
14/08/2023,140.57,47148700,138.3,140.59,137.75,0.779,0.707,0.779,0.707
15/08/2023,137.67,42781520,140.05,141.28,137.23,0.725,0.702,0.725,0.702
16/08/2023,135.07,36137020,134.93,135.68,133.92,0.695,0.704,0.695,0.704
17/08/2023,133.98,48354090,135.46,136.09,133.53,0.707,0.699,0.707,0.699
18/08/2023,133.22,48497700,131.62,134.07,131.15,0.747,0.7,0.747,0.7
21/08/2023,134.68,41442480,133.74,135.19,132.71,0.776,0.718,0.776,0.718
22/08/2023,134.25,32935100,135.08,135.65,133.73,0.75,0.722,0.75,0.722
23/08/2023,135.52,42801040,134.5,135.95,133.22,0.718,0.725,0.718,0.725
24/08/2023,131.84,43646250,136.4,136.78,131.83,0.743,0.73,0.743,0.73
25/08/2023,133.26,44147450,132.47,133.87,130.58,0.416,0.683,0.416,0.683
28/08/2023,133.14,34108410,133.78,133.95,131.85,0.862,0.683,0.862,0.683
29/08/2023,134.91,38646090,133.38,135.14,133.25,0.634,0.666,0.634,0.666
30/08/2023,135.07,36137020,134.93,135.68,133.92,0.635,0.654,0.635,0.654
31/08/2023,138.01,58781310,135.06,138.79,135,0.638,0.639,0.638,0.639
01/09/2023,138.12,40991540,139.46,139.96,136.88,0.677,0.676,0.677,0.676
05/09/2023,137.27,40636740,137.73,137.8,135.82,0.541,0.521,0.541,0.521
06/09/2023,135.36,41785510,136.32,137.45,134.61,0.663,0.525,0.663,0.525
07/09/2023,137.85,48498910,133.9,138.03,133.16,0.625,0.523,0.625,0.523
08/09/2023,138.23,38365930,136.86,138.85,136.75,0.584,0.51,0.584,0.51
11/09/2023,143.1,56764530,138.75,143.62,138.64,0.724,0.592,0.724,0.592
12/09/2023,141.23,42668450,142.32,143,140.61,0.764,0.624,0.764,0.624
13/09/2023,144.85,60465180,140.95,144.98,140.87,0.616,0.617,0.616,0.617
14/09/2023,144.72,64033610,145.08,145.86,142.95,0.626,0.617,0.626,0.617
15/09/2023,140.39,102909300,142.69,143.57,140.09,0.619,0.622,0.619,0.622
18/09/2023,139.98,42823480,140.48,141.75,139.22,0.652,0.659,0.652,0.659
19/09/2023,137.63,61482470,138.7,138.84,135.56,0.602,0.636,0.602,0.636
20/09/2023,135.29,46263720,138.55,139.37,135.2,0.643,0.64,0.643,0.64
21/09/2023,129.33,70343340,131.94,132.24,127.47,0.603,0.637,0.603,0.637
22/09/2023,129.12,59904350,131.11,132.03,128.52,0.612,0.636,0.612,0.636
25/09/2023,131.27,46017830,129.36,131.78,128.77,0.6,0.611,0.6,0.611
26/09/2023,125.98,54554970,124.04,126.58,123.04,0.289,0.566,0.289,0.566
27/09/2023,125.98,54554970,124.04,126.58,123.04,0.347,0.524,0.347,0.524
28/09/2023,125.98,54554970,124.04,126.58,123.04,0.551,0.516,0.551,0.516
29/09/2023,127.12,62411730,128.2,129.15,126.32,0.454,0.494,0.454,0.494
02/10/2023,129.46,48029740,127.28,130.47,126.54,0.594,0.463,0.594,0.463
03/10/2023,124.72,51564990,128.06,128.52,124.25,0.579,0.505,0.579,0.505
04/10/2023,127,44203870,126.06,127.36,125.68,0.71,0.556,0.71,0.556
05/10/2023,125.96,39660640,126.71,126.73,124.33,0.607,0.564,0.607,0.564
06/10/2023,127.96,46836700,124.16,128.45,124.13,0.435,0.562,0.435,0.562
09/10/2023,128.26,38773740,126.22,128.79,124.76,0.573,0.579,0.573,0.579
10/10/2023,129.48,42178620,128.82,130.74,128.05,0.682,0.592,0.682,0.592
11/10/2023,131.83,40741840,129.74,132.05,129.61,0.68,0.606,0.68,0.606
12/10/2023,132.33,55528580,132.17,134.48,131.23,0.71,0.606,0.71,0.606
13/10/2023,129.79,45824690,132.98,133.31,128.95,0.531,0.596,0.531,0.596
16/10/2023,132.55,42832920,130.69,133.07,130.43,0.64,0.599,0.64,0.599
17/10/2023,131.47,49344550,130.39,132.58,128.71,0.718,0.604,0.718,0.604
18/10/2023,128.13,42699480,129.9,130.67,127.51,0.398,0.564,0.398,0.564
19/10/2023,128.4,60961360,130.57,132.24,127.47,0.552,0.542,0.552,0.542
20/10/2023,125.17,56406410,128.05,128.17,124.97,0.528,0.541,0.528,0.541
23/10/2023,126.56,48259950,124.63,127.88,123.98,0.573,0.595,0.573,0.595
24/10/2023,128.56,46477360,127.74,128.8,126.34,0.782,0.604,0.782,0.604
25/10/2023,121.39,74577540,126.04,126.34,120.79,0.574,0.629,0.574,0.629
26/10/2023,119.57,100419500,120.63,121.64,118.35,0.572,0.632,0.572,0.632
27/10/2023,127.74,125309300,126.2,130.02,125.52,0.658,0.651,0.658,0.651
30/10/2023,132.71,72485540,129.72,133,128.56,0.576,0.625,0.576,0.625
31/10/2023,133.09,51589380,132.75,133.57,131.71,0.67,0.609,0.67,0.609
01/11/2023,137,61529410,133.96,137.35,133.71,0.439,0.59,0.439,0.59
02/11/2023,138.07,52236690,138.73,138.81,136.47,0.658,0.602,0.658,0.602
03/11/2023,138.6,44059810,138.99,139.49,137.45,0.591,0.592,0.591,0.592
06/11/2023,139.74,44970420,138.76,140.73,138.36,0.761,0.595,0.761,0.595
07/11/2023,142.71,53553540,140.55,143.37,140.5,0.436,0.562,0.436,0.562
08/11/2023,142.08,44521660,142.97,143.12,141.22,0.722,0.602,0.722,0.602
09/11/2023,140.6,36235370,142.02,142.65,139.84,0.511,0.581,0.511,0.581
10/11/2023,143.56,49349940,140.46,143.65,139.91,0.584,0.58,0.584,0.58
13/11/2023,142.59,35680570,142.08,143.23,140.67,0.647,0.611,0.647,0.611
14/11/2023,145.8,56674550,145,147.26,144.68,0.735,0.653,0.735,0.653
15/11/2023,143.2,63875720,147.06,147.29,142.59,0.771,0.66,0.771,0.66
16/11/2023,142.83,49653510,140.91,143.32,139.52,0.546,0.665,0.546,0.665
17/11/2023,145.18,49678440,142.66,145.23,142.55,0.648,0.674,0.648,0.674
20/11/2023,146.13,41978770,145.13,146.63,144.73,0.467,0.637,0.467,0.637
21/11/2023,143.9,71225990,143.91,144.05,141.5,0.616,0.62,0.616,0.62
22/11/2023,146.71,45700000,144.57,147.74,144.57,0.733,0.615,0.733,0.615
24/11/2023,146.74,22378380,146.7,147.2,145.32,0.583,0.63,0.583,0.63
27/11/2023,147.73,53762430,147.53,149.26,146.88,0.701,0.634,0.701,0.634
28/11/2023,147.03,39951830,146,147.25,145.55,0.787,0.659,0.787,0.659
29/11/2023,146.32,40610910,147.85,148.54,145.97,0.684,0.652,0.684,0.652
30/11/2023,146.09,65814020,144.76,146.93,144.33,0.712,0.651,0.712,0.651
01/12/2023,147.03,39951830,146,147.25,145.55,0.569,0.649,0.569,0.649
04/12/2023,144.84,48294240,145.25,145.35,142.81,0.624,0.617,0.624,0.617
05/12/2023,146.88,52352830,146.15,147.92,145.34,0.724,0.608,0.724,0.608
06/12/2023,144.52,39678960,147.58,147.85,144.28,0.678,0.607,0.678,0.607
07/12/2023,146.88,52352830,146.15,147.92,145.34,0.508,0.578,0.508,0.578
08/12/2023,147.42,58400850,149.93,150.54,145.52,0.57,0.578,0.57,0.578
11/12/2023,145.89,50907290,145.66,146.19,143.64,0.584,0.593,0.584,0.593
12/12/2023,147.48,44944260,145.52,147.5,145.3,0.757,0.598,0.757,0.598
13/12/2023,148.84,52766200,148.12,149.46,146.82,0.619,0.589,0.619,0.589
14/12/2023,147.42,58400850,149.93,150.54,145.52,0.673,0.613,0.673,0.613
15/12/2023,149.97,110089300,148.38,150.57,147.88,0.729,0.636,0.729,0.636
18/12/2023,154.07,62512830,150.56,154.86,150.05,0.814,0.671,0.814,0.671
19/12/2023,153.79,43171290,154.4,155.12,152.69,0.833,0.682,0.833,0.682
20/12/2023,152.12,50322110,152.9,155.63,151.56,0.701,0.694,0.701,0.694
21/12/2023,153.84,36305730,153.3,153.97,152.1,0.779,0.709,0.779,0.709
22/12/2023,153.42,29514090,153.77,154.35,152.71,0.851,0.727,0.851,0.727
26/12/2023,153.41,25067220,153.56,154.78,153.12,0.813,0.736,0.813,0.736
27/12/2023,153.34,31434730,153.56,154.78,153.12,0.586,0.72,0.586,0.72
28/12/2023,153.38,27057000,153.72,154.08,152.95,0.613,0.696,0.613,0.696
29/12/2023,151.94,39823200,153.1,153.89,151.03,0.84,0.694,0.84,0.694
02/01/2024,149.93,47339420,151.54,152.38,148.39,0.759,0.749,0.759,0.749
03/01/2024,148.47,49425500,149.2,151.05,148.33,0.843,0.786,0.843,0.786
04/01/2024,144.57,56039810,145.59,147.38,144.05,0.648,0.791,0.648,0.791
05/01/2024,145.24,45153150,144.69,146.59,144.53,0.738,0.776,0.738,0.776
08/01/2024,149.1,46757050,146.74,149.4,146.15,0.727,0.669,0.727,0.669
09/01/2024,151.37,43812570,148.33,151.71,148.21,0.623,0.65,0.623,0.65
10/01/2024,153.73,44421830,152.06,154.42,151.88,0.68,0.627,0.68,0.627
11/01/2024,155.18,49072690,155.04,157.17,153.12,0.437,0.596,0.437,0.596
12/01/2024,154.62,40484160,155.39,156.2,154.01,0.703,0.591,0.703,0.591
16/01/2024,153.16,41384640,153.53,154.99,152.15,0.796,0.709,0.796,0.709
17/01/2024,151.71,34953360,151.49,152.15,149.91,0.865,0.735,0.865,0.735
18/01/2024,153.5,37850250,152.77,153.78,151.82,0.545,0.75,0.545,0.75
19/01/2024,155.34,51651630,153.83,155.76,152.74,0.477,0.718,0.477,0.718
22/01/2024,154.78,43687470,156.89,157.05,153.9,0.916,0.705,0.916,0.705
23/01/2024,156.02,37986040,154.85,156.21,153.93,0.772,0.701,0.772,0.701
24/01/2024,156.87,48547320,157.8,158.51,156.48,0.812,0.694,0.812,0.694
25/01/2024,157.75,43638590,156.95,158.51,154.55,0.721,0.719,0.721,0.719
26/01/2024,159.12,51047350,158.42,160.72,157.91,0.837,0.77,0.837,0.77
29/01/2024,161.26,45270390,159.34,161.29,158.9,0.716,0.787,0.716,0.787
30/01/2024,159,45207430,160.7,161.73,158.49,0.765,0.786,0.765,0.786
31/01/2024,155.2,50284370,157,159.01,154.81,0.765,0.78,0.765,0.78
01/02/2024,159.28,76542420,155.87,159.76,155.62,0.75,0.784,0.75,0.784
02/02/2024,171.81,117218300,169.19,172.5,167.33,0.758,0.773,0.758,0.773
05/02/2024,170.31,55081300,170.2,170.55,167.7,0.772,0.758,0.772,0.758
06/02/2024,169.15,42505520,169.39,170.71,167.65,0.749,0.755,0.749,0.755
07/02/2024,170.53,47174060,169.48,170.88,168.94,0.779,0.757,0.779,0.757
08/02/2024,169.84,42316450,169.65,171.43,168.88,0.798,0.764,0.798,0.764
09/02/2024,174.45,56985990,170.9,175,170.58,0.688,0.754,0.688,0.754
12/02/2024,172.34,51050440,174.8,175.39,171.54,0.932,0.761,0.932,0.761
13/02/2024,168.64,56345120,167.73,170.95,165.75,0.768,0.764,0.768,0.764
14/02/2024,170.98,42815540,169.21,171.21,168.28,0.831,0.771,0.831,0.771
15/02/2024,169.8,49855200,170.58,171.17,167.59,0.97,0.796,0.97,0.796
16/02/2024,169.51,48107740,168.74,170.42,167.17,0.696,0.797,0.696,0.797
20/02/2024,167.08,41980330,167.83,168.71,165.74,0.752,0.846,0.752,0.846
21/02/2024,168.59,44575620,168.94,170.23,167.14,0.629,0.817,0.629,0.817
22/02/2024,174.58,55392350,173.1,174.8,171.77,0.818,0.796,0.818,0.796
23/02/2024,174.99,59715240,174.28,175.75,173.7,0.754,0.804,0.754,0.804
26/02/2024,174.73,44368610,175.7,176.37,174.26,0.656,0.745,0.656,0.745
27/02/2024,173.54,31141730,174.08,174.62,172.86,0.498,0.709,0.498,0.709
28/02/2024,173.16,28180480,172.44,174.05,172.27,0.766,0.729,0.766,0.729
29/02/2024,176.76,53805360,173.01,177.22,172.85,0.825,0.73,0.825,0.73
01/03/2024,178.22,31129810,177.64,178.3,176.16,0.997,0.764,0.997,0.764
04/03/2024,177.58,37381520,177.53,180.14,177.49,0.721,0.729,0.721,0.729
05/03/2024,174.12,37228340,176.93,176.93,173.3,0.845,0.779,0.845,0.779
06/03/2024,173.51,32090930,175.54,176.46,173.26,0.609,0.756,0.609,0.756
07/03/2024,176.82,34063280,174.83,177.99,173.72,0.947,0.774,0.947,0.774
08/03/2024,175.35,37893240,176.44,178.79,174.33,0.962,0.769,0.962,0.769
11/03/2024,171.96,28484780,174.31,174.47,171.47,0.682,0.833,0.682,0.833
12/03/2024,175.39,36610600,173.5,176.76,171.98,0.694,0.811,0.694,0.811
13/03/2024,176.56,30772600,175.9,177.62,175.55,0.659,0.818,0.659,0.818
14/03/2024,178.75,43705840,177.69,179.53,176.47,0.659,0.777,0.659,0.777
15/03/2024,174.42,72147390,176.64,177.93,173.9,0.584,0.723,0.584,0.723
18/03/2024,174.48,31250690,175.8,176.69,174.28,0.899,0.68,0.899,0.68
19/03/2024,175.9,26880890,174.22,176.09,173.52,0.749,0.688,0.749,0.688
20/03/2024,178.15,32824320,179.99,181.42,178.15,0.6,0.68,0.6,0.68
21/03/2024,178.15,32824320,179.99,181.42,178.15,0.879,0.711,0.879,0.711
22/03/2024,178.87,27995380,177.75,179.26,176.75,0.779,0.739,0.779,0.739
25/03/2024,179.71,29815460,178.01,180.99,177.24,0.83,0.776,0.83,0.776
26/03/2024,178.3,29658980,180.15,180.45,177.95,0.526,0.744,0.526,0.744
27/03/2024,179.83,33272550,179.88,180,177.31,0.993,0.8,0.993,0.8
28/03/2024,180.38,38051590,180.17,181.7,179.26,0.79,0.788,0.79,0.788
01/04/2024,180.97,29174520,180.79,183,179.95,0.685,0.729,0.685,0.729
02/04/2024,180.69,32611550,179.07,180.79,178.38,0.808,0.77,0.808,0.77
03/04/2024,182.41,31046640,179.9,182.87,179.8,0.638,0.719,0.638,0.719
04/04/2024,180,41624260,184,185.1,179.91,0.609,0.693,0.609,0.693
05/04/2024,185.07,42373990,182.38,186.27,181.97,0.731,0.714,0.731,0.714
08/04/2024,185.19,39221280,186.9,187.29,184.81,0.81,0.678,0.81,0.678
09/04/2024,185.67,36546950,187.24,187.34,184.2,0.862,0.686,0.862,0.686
10/04/2024,185.95,35879150,182.77,186.27,182.67,0.738,0.7,0.738,0.7
11/04/2024,189.05,40020740,186.74,189.77,185.51,0.747,0.72,0.747,0.72
12/04/2024,186.13,38608850,187.72,188.38,185.08,0.701,0.716,0.701,0.716
15/04/2024,183.62,48052400,187.43,188.69,183,0.783,0.782,0.783,0.782
16/04/2024,183.32,32891270,183.27,184.83,182.26,0.717,0.761,0.717,0.761
17/04/2024,181.28,32116390,180.1,181.5,178.75,0.936,0.789,0.936,0.789
18/04/2024,179.22,30723790,181.47,182.39,178.65,0.769,0.793,0.769,0.793
19/04/2024,174.63,56000730,178.74,179,173.44,0.796,0.806,0.796,0.806
22/04/2024,177.23,37924890,176.94,178.87,174.56,0.888,0.81,0.888,0.81
23/04/2024,179.54,37046520,178.08,179.93,175.98,0.8,0.822,0.8,0.822
24/04/2024,176.59,34185110,179.94,180.32,176.18,0.648,0.781,0.648,0.781
25/04/2024,173.67,49249390,169.68,173.92,166.32,0.725,0.775,0.725,0.775
26/04/2024,179.62,43919770,177.8,180.82,176.13,0.63,0.751,0.63,0.751
29/04/2024,180.96,54063940,182.75,183.53,179.39,0.907,0.749,0.907,0.749
30/04/2024,175,94639790,181.09,182.99,174.8,0.698,0.734,0.698,0.734
01/05/2024,179,94645150,181.64,185.15,176.56,0.74,0.747,0.74,0.747
