Date,Average Score,7 MA
2022-08-27,0.148,0.059
2022-08-29,-0.041,0.053
2022-09-01,0.096,0.061
2022-09-02,0.213,0.082
2022-09-03,0.085,0.083
2022-09-05,0.091,0.096
2022-09-06,0.043,0.091
2022-09-07,0.045,0.076
2022-09-08,0.093,0.095
2022-09-09,0.112,0.097
2022-09-10,0.124,0.085
2022-09-11,0.213,0.103
2022-09-12,0.063,0.099
2022-09-13,0.06,0.101
2022-09-14,0.017,0.097
2022-09-15,0.092,0.097
2022-09-16,0.11,0.097
2022-09-19,0.076,0.09
2022-09-20,0.023,0.063
2022-09-21,0.063,0.063
2022-09-22,0.022,0.058
2022-09-23,0.042,0.061
2022-09-26,0.086,0.06
2022-09-27,0.056,0.053
2022-09-28,0.074,0.052
2022-09-29,0.009,0.05
2022-09-30,0.107,0.057
2022-10-02,0.0,0.053
2022-10-03,-0.019,0.045
2022-10-04,0.022,0.036
2022-10-05,0.051,0.035
2022-10-07,0.115,0.041
2022-10-08,-0.044,0.033
2022-10-10,0.075,0.029
2022-10-12,0.125,0.046
2022-10-13,0.047,0.056
2022-10-14,-0.039,0.047
2022-10-15,0.19,0.067
2022-10-17,0.063,0.06
2022-10-18,-0.116,0.049
2022-10-19,0.029,0.043
2022-10-20,0.101,0.039
2022-10-21,0.058,0.041
2022-10-24,-0.001,0.046
2022-10-25,0.033,0.024
2022-10-26,-0.005,0.014
2022-10-27,0.157,0.053
2022-10-30,-0.021,0.046
2022-10-31,0.026,0.035
2022-11-01,0.04,0.033
2022-11-02,0.052,0.04
2022-11-03,0.0,0.036
2022-11-04,0.021,0.039
2022-11-06,0.068,0.027
2022-11-07,-0.004,0.029
2022-11-08,-0.074,0.015
2022-11-09,0.013,0.011
2022-11-10,0.062,0.012
2022-11-11,0.056,0.02
2022-11-13,0.196,0.045
2022-11-15,0.174,0.06
2022-11-16,0.044,0.067
2022-11-17,0.019,0.081
2022-11-18,0.112,0.095
2022-11-19,0.07,0.096
2022-11-21,0.019,0.091
2022-11-22,0.033,0.067
2022-11-23,0.221,0.074
2022-11-24,-0.029,0.064
2022-11-26,0.0,0.061
2022-11-27,0.22,0.076
2022-11-29,0.099,0.08
2022-11-30,0.066,0.087
2022-12-02,0.08,0.094
2022-12-05,0.072,0.073
2022-12-06,0.113,0.093
2022-12-08,-0.158,0.07
2022-12-09,0.052,0.046
2022-12-10,0.088,0.045
2022-12-11,0.123,0.053
2022-12-13,0.055,0.049
2022-12-14,-0.012,0.037
2022-12-15,0.033,0.026
2022-12-16,0.057,0.057
2022-12-17,0.0,0.049
2022-12-19,-0.016,0.034
2022-12-20,0.141,0.037
2022-12-21,0.004,0.03
2022-12-22,0.027,0.035
2022-12-23,0.148,0.052
2022-12-24,0.146,0.064
2022-12-27,-0.032,0.06
2022-12-28,-0.014,0.06
2022-12-29,0.106,0.055
2022-12-30,0.056,0.062
2023-01-01,0.161,0.082
2023-01-03,0.053,0.068
2023-01-04,0.087,0.06
2023-01-05,0.088,0.077
2023-01-06,-0.108,0.063
2023-01-07,-0.087,0.036
2023-01-09,0.031,0.032
2023-01-10,0.086,0.021
2023-01-11,0.071,0.024
2023-01-12,0.117,0.028
2023-01-13,0.026,0.019
2023-01-14,-0.015,0.033
2023-01-15,0.14,0.065
2023-01-16,0.12,0.078
2023-01-17,0.0,0.066
2023-01-19,0.08,0.067
2023-01-20,0.224,0.082
2023-01-21,0.101,0.093
2023-01-22,0.0,0.095
2023-01-24,0.07,0.085
2023-01-25,0.107,0.083
2023-01-26,0.076,0.094
2023-01-27,0.074,0.093
2023-01-28,0.116,0.078
2023-01-29,0.085,0.075
2023-01-30,0.104,0.09
2023-01-31,0.112,0.096
2023-02-01,0.054,0.089
2023-02-02,0.288,0.119
2023-02-03,0.0,0.108
2023-02-05,0.196,0.12
2023-02-06,0.277,0.147
2023-02-07,0.105,0.147
2023-02-08,0.0,0.131
2023-02-09,0.069,0.134
2023-02-10,0.139,0.112
2023-02-11,0.163,0.136
2023-02-12,0.037,0.113
2023-02-14,-0.032,0.069
2023-02-15,0.05,0.061
2023-02-16,0.054,0.069
2023-02-17,0.09,0.072
2023-02-18,0.0,0.052
2023-02-19,0.072,0.039
2023-02-20,-0.037,0.028
2023-02-21,0.063,0.042
2023-02-22,0.172,0.059
2023-02-23,0.018,0.054
2023-02-24,0.066,0.051
2023-02-25,0.07,0.061
2023-02-26,0.017,0.053
2023-02-27,-0.034,0.053
2023-03-02,0.175,0.069
2023-03-03,0.151,0.066
2023-03-05,0.25,0.099
2023-03-08,0.051,0.097
2023-03-09,0.062,0.096
2023-03-10,0.026,0.097
2023-03-12,0.032,0.107
2023-03-13,-0.06,0.073
2023-03-14,0.055,0.059
2023-03-15,0.057,0.032
2023-03-16,0.043,0.031
2023-03-17,0.082,0.034
2023-03-18,0.039,0.035
2023-03-19,-0.063,0.022
2023-03-21,0.137,0.05
2023-03-22,0.066,0.052
2023-03-27,0.145,0.064
2023-03-28,0.11,0.074
2023-03-29,0.009,0.063
2023-03-30,0.048,0.065
2023-03-31,0.28,0.114
2023-04-01,-0.061,0.085
2023-04-02,0.017,0.078
2023-04-03,0.105,0.073
2023-04-04,0.089,0.07
2023-04-05,0.12,0.085
2023-04-07,0.0,0.079
2023-04-08,0.065,0.048
2023-04-09,0.021,0.06
2023-04-10,-0.047,0.05
2023-04-11,0.154,0.057
2023-04-12,0.12,0.062
2023-04-13,0.147,0.066
2023-04-15,0.188,0.093
2023-04-16,0.154,0.105
2023-04-18,0.08,0.114
2023-04-19,0.128,0.139
2023-04-20,0.185,0.143
2023-04-21,0.142,0.146
2023-04-23,0.266,0.163
2023-04-24,0.064,0.146
2023-04-25,0.082,0.135
2023-04-26,0.113,0.14
2023-04-27,0.116,0.138
2023-04-28,0.278,0.152
2023-04-29,-0.179,0.106
2023-04-30,0.202,0.097
2023-05-01,-0.044,0.081
2023-05-02,0.05,0.077
2023-05-03,0.394,0.117
2023-05-04,-0.035,0.095
2023-05-05,0.068,0.065
2023-05-08,0.065,0.1
2023-05-09,0.175,0.096
2023-05-10,0.038,0.108
2023-05-11,0.117,0.117
2023-05-12,0.076,0.072
2023-05-14,0.398,0.134
2023-05-15,0.021,0.127
2023-05-16,0.028,0.122
2023-05-17,0.306,0.141
2023-05-18,0.065,0.144
2023-05-21,0.179,0.153
2023-05-22,0.122,0.16
2023-05-24,-0.002,0.103
2023-05-25,0.178,0.125
2023-05-26,0.091,0.134
2023-05-28,-0.084,0.078
2023-05-30,0.242,0.104
2023-05-31,0.153,0.1
2023-06-01,0.125,0.1
2023-06-03,0.136,0.12
2023-06-04,0.173,0.119
2023-06-06,0.051,0.114
2023-06-07,0.23,0.159
2023-06-08,0.071,0.134
2023-06-12,0.02,0.115
2023-06-13,0.016,0.1
2023-06-14,0.182,0.106
2023-06-16,0.159,0.104
2023-06-17,-0.041,0.091
2023-06-20,0.116,0.075
2023-06-22,0.049,0.072
2023-06-23,0.067,0.078
2023-06-24,0.2,0.105
2023-06-25,0.124,0.096
2023-06-26,0.114,0.09
2023-06-27,0.149,0.117
2023-06-30,0.096,0.114
2023-07-02,0.213,0.138
2023-07-03,0.168,0.152
2023-07-04,0.156,0.146
2023-07-05,0.162,0.151
2023-07-06,0.205,0.164
2023-07-09,0.073,0.153
2023-07-10,-0.048,0.133
2023-07-11,0.117,0.119
2023-07-12,0.108,0.11
2023-07-13,0.049,0.095
2023-07-14,0.023,0.075
2023-07-16,0.044,0.052
2023-07-17,0.144,0.062
2023-07-18,0.035,0.074
2023-07-19,0.061,0.066
2023-07-21,0.161,0.074
2023-07-23,0.183,0.093
2023-07-25,0.202,0.119
2023-07-27,0.056,0.12
2023-07-28,0.075,0.11
2023-07-29,0.071,0.116
2023-07-30,0.161,0.13
2023-07-31,0.159,0.13
2023-08-01,0.026,0.107
2023-08-02,0.06,0.087
2023-08-03,0.095,0.092
2023-08-04,0.087,0.094
2023-08-06,0.166,0.108
2023-08-07,0.151,0.106
2023-08-08,-0.008,0.082
2023-08-09,0.056,0.087
2023-08-10,0.072,0.088
2023-08-11,0.116,0.091
2023-08-13,-0.017,0.077
2023-08-14,0.106,0.068
2023-08-15,0.077,0.057
2023-08-16,0.071,0.069
2023-08-17,0.057,0.069
2023-08-18,0.207,0.088
2023-08-20,0.155,0.094
2023-08-21,0.167,0.12
2023-08-23,0.049,0.112
2023-08-24,0.064,0.11
2023-08-25,0.035,0.105
2023-08-26,0.257,0.133
2023-08-27,0.255,0.14
2023-08-29,0.15,0.14
2023-08-30,0.169,0.14
2023-08-31,0.0,0.133
2023-09-03,0.174,0.149
2023-09-05,0.059,0.152
2023-09-06,0.05,0.122
2023-09-07,0.13,0.105
2023-09-08,0.002,0.083
2023-09-09,0.096,0.073
2023-09-11,0.196,0.101
2023-09-12,0.104,0.091
2023-09-13,0.186,0.109
2023-09-14,0.078,0.113
2023-09-15,0.04,0.1
2023-09-16,0.093,0.113
2023-09-18,0.028,0.104
2023-09-20,0.067,0.085
2023-09-21,0.055,0.078
2023-09-22,0.113,0.068
2023-09-23,0.196,0.085
2023-09-24,0.13,0.097
2023-09-25,0.26,0.121
2023-09-26,0.118,0.134
2023-09-27,0.157,0.147
2023-09-28,0.045,0.146
2023-09-29,0.205,0.159
2023-09-30,0.081,0.142
2023-10-01,0.228,0.156
2023-10-02,0.145,0.14
2023-10-03,0.1,0.137
2023-10-04,0.089,0.128
2023-10-05,0.079,0.132
2023-10-06,0.045,0.11
2023-10-10,0.147,0.119
2023-10-11,0.154,0.108
2023-10-12,0.02,0.091
2023-10-13,0.089,0.089
2023-10-14,0.024,0.08
2023-10-15,0.092,0.082
2023-10-16,0.077,0.086
2023-10-17,0.042,0.071
2023-10-18,0.055,0.057
2023-10-19,-0.001,0.054
2023-10-22,0.033,0.046
2023-10-23,0.033,0.047
2023-10-24,0.107,0.049
2023-10-25,-0.008,0.037
2023-10-26,0.034,0.036
2023-10-27,0.024,0.032
2023-10-30,0.094,0.045
2023-10-31,0.066,0.05
2023-11-01,0.077,0.056
2023-11-02,0.069,0.051
2023-11-03,0.06,0.061
2023-11-04,0.058,0.064
2023-11-05,0.298,0.103
2023-11-06,0.125,0.108
2023-11-07,0.091,0.111
2023-11-08,0.028,0.104
2023-11-09,0.133,0.113
2023-11-10,0.106,0.12
2023-11-12,0.14,0.132
2023-11-13,0.128,0.107
2023-11-14,0.075,0.1
2023-11-15,0.085,0.099
2023-11-16,0.076,0.106
2023-11-17,0.114,0.103
2023-11-18,0.18,0.114
2023-11-19,0.114,0.11
2023-11-21,0.09,0.105
2023-11-22,-0.034,0.089
2023-11-23,0.242,0.112
2023-11-25,0.066,0.11
2023-11-26,0.183,0.12
2023-11-27,0.076,0.105
2023-11-28,0.19,0.116
2023-11-30,0.102,0.118
2023-12-03,0.16,0.146
2023-12-04,0.165,0.135
2023-12-05,0.023,0.128
2023-12-06,0.115,0.119
2023-12-07,0.247,0.143
2023-12-08,0.16,0.139
2023-12-10,0.21,0.154
2023-12-11,0.055,0.139
2023-12-12,0.175,0.141
2023-12-14,0.043,0.144
2023-12-15,0.059,0.136
2023-12-16,0.141,0.12
2023-12-17,0.14,0.118
2023-12-18,0.062,0.096
2023-12-21,0.144,0.109
2023-12-23,0.176,0.109
2023-12-24,0.181,0.129
2023-12-27,0.0,0.121
2023-12-28,0.139,0.12
2023-12-31,0.025,0.104
2024-01-03,0.067,0.105
2024-01-04,0.137,0.104
2024-01-08,0.14,0.098
2024-01-10,0.089,0.085
2024-01-13,0.134,0.104
2024-01-14,0.04,0.09
2024-01-15,0.223,0.119
2024-01-16,0.125,0.127
2024-01-17,0.146,0.128
2024-01-18,0.157,0.131
2024-01-19,0.119,0.135
2024-01-20,0.206,0.145
2024-01-21,0.152,0.161
2024-01-22,0.16,0.152
2024-01-23,-0.167,0.11
2024-01-25,0.124,0.107
2024-01-27,0.054,0.093
2024-01-28,0.142,0.096
2024-01-29,0.076,0.077
2024-01-30,0.16,0.078
2024-01-31,0.097,0.069
2024-02-01,0.12,0.11
2024-02-04,0.149,0.114
2024-02-07,0.106,0.121
2024-02-09,0.209,0.131
2024-02-10,0.058,0.128
2024-02-11,0.22,0.137
2024-02-12,0.05,0.13
2024-02-13,0.018,0.116
2024-02-14,0.106,0.11
2024-02-15,0.132,0.113
2024-02-16,0.076,0.094
2024-02-17,0.112,0.102
2024-02-18,0.12,0.088
2024-02-19,-0.023,0.077
2024-02-20,0.043,0.081
2024-02-21,-0.02,0.063
2024-02-22,0.014,0.046
2024-02-23,0.122,0.053
2024-02-24,0.044,0.043
2024-02-25,0.106,0.041
2024-02-26,0.081,0.056
2024-02-27,-0.006,0.049
2024-02-28,0.037,0.057
2024-02-29,-0.124,0.037
2024-03-03,0.082,0.031
2024-03-04,0.046,0.032
2024-03-05,0.232,0.05
2024-03-06,0.133,0.057
2024-03-08,0.086,0.07
2024-03-09,0.129,0.083
2024-03-10,0.269,0.14
2024-03-11,0.068,0.138
2024-03-12,0.25,0.167
2024-03-13,0.242,0.168
2024-03-14,0.079,0.16
2024-03-16,0.26,0.185
2024-03-17,0.242,0.201
2024-03-18,0.136,0.182
2024-03-20,0.145,0.193
2024-03-21,0.0,0.158
2024-03-23,0.129,0.142
2024-03-24,0.12,0.147
2024-03-26,0.175,0.135
2024-03-31,0.0,0.101
2024-04-01,0.224,0.113
2024-04-02,0.23,0.125
2024-04-05,0.177,0.151
2024-04-06,0.156,0.155
2024-04-10,0.072,0.148
2024-04-11,0.114,0.139
2024-04-12,-0.056,0.131
2024-04-15,-0.026,0.095
2024-04-16,0.1,0.077
2024-04-17,0.474,0.119
2024-04-20,0.046,0.103
2024-04-21,0.106,0.108
2024-04-22,0.0,0.092
2024-04-23,0.116,0.117
2024-04-24,0.097,0.134
2024-04-25,0.115,0.136
2024-04-26,-0.034,0.064
2024-04-27,0.12,0.074
2024-04-28,0.018,0.062
2024-04-29,-0.011,0.06
2024-04-30,0.155,0.066
2024-05-01,-0.403,-0.006
2024-05-02,0.116,-0.006
2024-05-05,0.306,0.043
2024-05-06,0.242,0.06
2024-05-07,0.047,0.065
2024-05-08,0.116,0.083
2024-05-09,0.053,0.068
2024-05-10,0.137,0.145
2024-05-11,0.109,0.144
2024-05-12,0.132,0.119
2024-05-13,0.158,0.107
2024-05-14,0.128,0.119
2024-05-16,0.0,0.102
2024-05-20,0.038,0.1
2024-05-21,0.137,0.1
2024-05-22,0.164,0.108
2024-05-26,0.035,0.094
2024-05-28,0.049,0.079
2024-05-30,-0.194,0.033
2024-05-31,0.097,0.047
2024-06-01,0.16,0.064
2024-06-02,0.151,0.066
2024-06-05,0.038,0.048
2024-06-06,0.165,0.067
2024-06-07,0.116,0.076
2024-06-08,0.256,0.14
2024-06-10,0.176,0.152
2024-06-12,0.103,0.144
2024-06-13,0.141,0.142
2024-06-14,0.085,0.149
2024-06-17,0.167,0.149
2024-06-18,0.038,0.138
2024-06-20,0.048,0.108
2024-06-21,0.043,0.089
2024-06-24,0.088,0.087
2024-06-25,0.091,0.08
2024-06-26,0.115,0.084
2024-06-27,0.14,0.08
2024-06-28,0.06,0.084
2024-06-29,0.189,0.104
2024-06-30,0.142,0.118
2024-07-02,0.084,0.117
