Date,Close,Volume,Open,High,Low
03/05/2022,132.52,3688574,133,133.6,131.99
04/05/2022,137.4,5932574,132.87,137.87,132.14
05/05/2022,135.92,5957434,136.46,137.26,134.76
06/05/2022,137.67,7306396,135.47,137.99,135.47
07/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
09/05/2022,134.44,7647933,134.41,136.345,133.315
10/05/2022,129.13,8642398,135,135.41,128.43
11/05/2022,130.75,5301131,129.86,132.96,129.86
12/05/2022,132.9,5384809,131.27,133.62,130.41
13/05/2022,133.6,4195218,133,133.8,131.05
14/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
15/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
16/05/2022,135.03,4250395,133.1,136.51,132.41
17/05/2022,138.37,4372909,137.19,138.37,135.64
18/05/2022,132.94,6003015,137.1,137.615,132.17
19/05/2022,129.66,5819664,132,132.32,128.71
20/05/2022,128.48,6914458,130.18,130.37,125.8
21/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
23/05/2022,131.17,3591511,129.5,131.95,129.42
24/05/2022,133.8,4189723,130.57,134.37,130.42
25/05/2022,134.39,3299303,132.86,134.82,132.86
26/05/2022,136.89,3929338,135,137.55,134.52
27/05/2022,139.27,4608215,137.39,139.7394,137.24
28/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
30/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A
31/05/2022,138.84,7978053,138.2,139.83,136.81
01/06/2022,139.43,3796488,139.67,140.4699,138.52
02/06/2022,140.15,3734812,139.45,140.29,136.85
03/06/2022,141.18,4352213,140.26,142.5794,139.74
05/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A
06/06/2022,142.88,4767100,142.98,144.73,142
07/06/2022,142.78,2887051,142.6,142.98,140.96
08/06/2022,140.83,3005666,142.07,142.8,140.15
09/06/2022,137.96,3592551,140.15,141.04,137.93
10/06/2022,136.19,4661716,137.8,137.8,135.25
13/06/2022,135.11,6486044,133.97,137.57,133.76
14/06/2022,135.72,4607785,135,136.9501,134.86
15/06/2022,137.06,4606887,136.01,138.45,135.58
16/06/2022,135.67,5386396,135.3,136.24,134.39
17/06/2022,135.02,12968510,135.99,136.98,132.85
18/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A
19/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A
20/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A
21/06/2022,137.85,4089272,135.9,138.5,135.9
22/06/2022,137.08,3791635,136.1,138.18,136.03
23/06/2022,138.44,4547925,137.14,138.62,136.5
24/06/2022,142.06,11493010,139.2,142.37,139.13
27/06/2022,142.8,3935968,142.26,143.83,141.95
28/06/2022,141.86,4065202,142.92,144.155,141.32
29/06/2022,140.71,4161491,142.74,143.5213,139.5
30/06/2022,141.19,4878020,139.58,142.46,139.28
01/07/2022,141.12,4012106,141,141.67,139.26
04/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
05/07/2022,137.62,6274067,139.97,139.97,135.27
06/07/2022,138.08,3237059,138,139.14,137.13
07/07/2022,140.83,3897077,138.91,141.325,138.83
08/07/2022,140.47,2820928,140.76,141.3203,139.82
09/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
10/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
11/07/2022,141,3912773,140.62,141.87,140.13
12/07/2022,139.18,3235571,140.84,141.55,138.565
13/07/2022,137.18,4123213,137.18,138.9,136.8
14/07/2022,139.06,5298351,135.6,139.43,135.02
15/07/2022,139.92,4519320,140.68,140.68,138.61
16/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
17/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
18/07/2022,138.13,8231694,140.15,140.31,137.7844
19/07/2022,130.88,29690540,131.58,132.56,127.72
20/07/2022,129.18,9882016,130.7,130.72,128.06
21/07/2022,127.15,11975360,128.75,128.81,125.13
22/07/2022,128.25,6467205,127.03,128.32,125.71
24/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A
25/07/2022,128.54,4702352,128.44,129.1257,127.9
26/07/2022,128.08,3645313,128.26,129.3,127.63
27/07/2022,129.12,4175625,127.97,129.43,127.58
28/07/2022,129.22,3913680,128.75,129.81,128.606
29/07/2022,130.79,5786815,129.52,131,129.31
01/08/2022,132.04,4142099,130.75,132.7,130.7
02/08/2022,131.81,4403633,132.2,132.78,130.51
03/08/2022,132.34,3088532,131.82,132.862,131.32
05/08/2022,132.48,2586519,131.25,132.67,131.07
08/08/2022,132.61,3825145,133.1,133.35,132.02
09/08/2022,129.47,3495991,129.92,130.79,129.12
10/08/2022,131.5,3663995,130.75,131.78,130.34
11/08/2022,132.54,3501925,132.36,133.225,132
13/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A
15/08/2022,134.93,2791241,132.96,135.19,132.24
16/08/2022,136.56,4313600,134.6,137.37,134.4517
17/08/2022,137.79,3667568,136.46,138.415,136.3
18/08/2022,139.07,3177726,137.79,139.12,137.75
19/08/2022,138.37,3155842,138.75,139.34,137.66
22/08/2022,135.55,3093629,137.65,137.85,135.47
25/08/2022,133.98,2706005,133.65,134.425,133.07
29/08/2022,130.31,2782973,129.99,131.42,129.57
30/08/2022,129.58,2407888,130.56,130.77,129.29
31/08/2022,128.45,3490380,129.92,130,128.4
01/09/2022,129.66,3396219,128.4,129.8173,127.74
02/09/2022,127.79,3040813,130.3,130.56,127.24
03/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A
05/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A
06/09/2022,126.72,3347108,127.8,128.06,126.3
07/09/2022,127.71,2401513,126.69,127.8667,126.28
08/09/2022,128.47,2964613,127.2,128.54,126.59
09/09/2022,129.19,3293365,128.9,129.49,128.06
12/09/2022,130.66,3741168,130.33,130.99,129.89
13/09/2022,127.25,4565585,129.14,129.909,126.7709
14/09/2022,127.69,3819067,127.5,129,126.845
15/09/2022,125.49,5141671,127.39,127.465,124.9
16/09/2022,127.27,9839696,124.36,127.53,123.83
19/09/2022,127.73,3981606,126.49,128.06,126.28
20/09/2022,126.3,2837485,126.9,126.99,125.52
21/09/2022,124.93,3389545,126.89,127.84,124.92
22/09/2022,125.31,4046748,124.76,126.51,124.41
23/09/2022,122.71,5195693,124.53,125,121.74
24/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A
26/09/2022,122.01,3987817,122.3,124.26,121.75
27/09/2022,121.74,4117215,122.6,123.95,121.08
28/09/2022,122.76,4996378,121.65,123.23,119.81
29/09/2022,121.63,3817723,121.85,122.62,120.57
30/09/2022,118.81,5346108,121.66,122.43,118.61
01/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
03/10/2022,121.51,4261729,120.16,122.21,119.6
04/10/2022,125.5,4566055,122.8,125.65,122.52
05/10/2022,125.74,3212872,124.71,126.46,124.23
06/10/2022,122.23,5074624,124.88,125.3,121.77
07/10/2022,118.82,4499672,121.5,121.8016,118.07
09/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
10/10/2022,117.75,5990008,119.79,119.96,117.04
11/10/2022,117.8,4043265,117.46,119.23,116.94
12/10/2022,117.57,3338754,118,118.81,117.2
13/10/2022,121.79,5837645,116.1,122.15,115.545
14/10/2022,120.04,3763840,121.8,122.54,119.84
15/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
16/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
17/10/2022,121.52,5458585,121.8,122.875,121.43
18/10/2022,122.94,5120336,123,123.94,121.82
19/10/2022,122.51,5906576,122.36,123.94,121.9875
20/10/2022,128.3,13623120,126.25,128.96,125.15
21/10/2022,129.9,7201256,128.39,130.845,127.59
22/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
23/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
24/10/2022,132.69,5610914,130.9,133.11,129.85
25/10/2022,132.93,5957623,132,133.3,131.3
26/10/2022,135.01,5140023,133.72,135.863,132.81
27/10/2022,134.77,3993168,135.55,136.4,134.445
28/10/2022,138.51,5965457,135.56,138.8615,135.22
30/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A
31/10/2022,138.29,4915270,138.06,138.7699,136.595
01/11/2022,138.2,3590607,138.25,138.65,136.7
02/11/2022,136.83,5365264,137.75,140.17,136.8
03/11/2022,134.47,4442443,136.42,136.48,133.97
04/11/2022,136.96,4177972,135.65,137.73,134.94
05/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A
07/11/2022,138.34,4043062,136.64,138.7,136.51
08/11/2022,140.04,5042756,139,140.93,138.72
09/11/2022,137.39,4720007,137.95,138.9,136.94
10/11/2022,141.23,5389025,140.26,141.37,138.29
11/11/2022,143.17,5871264,141.5,144.13,140.96
13/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A
14/11/2022,144.2,5245624,142.63,146.08,142.18
15/11/2022,144.34,4727107,144.08,146.1609,142
16/11/2022,144.52,3445302,144.13,144.95,144.0081
17/11/2022,146.09,3955162,143.41,146.18,143.25
18/11/2022,147.64,4661735,146.56,148.31,145.94
19/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A
21/11/2022,146.68,3476208,147.55,147.928,146.45
22/11/2022,149.1,7062060,147.6,149.35,147.02
23/11/2022,148.75,3658459,149.1,150.46,148.3
24/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A
25/11/2022,148.37,2075156,148.27,149.49,148.101
26/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A
28/11/2022,146.18,3538696,147.98,148.24,145.935
29/11/2022,146.49,2754744,145.91,147.1668,145.7
30/11/2022,148.9,6377582,146.19,149.64,145.67
02/12/2022,148.67,2899995,148.13,149.16,147.73
04/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A
05/12/2022,147.41,2784767,147.94,148.93,146.8
06/12/2022,147.5,2847610,147.3,147.8,146.7
07/12/2022,147.27,3971285,147.33,148.105,146.29
08/12/2022,147.78,2665687,147.9,149.153,147.365
09/12/2022,147.05,3047581,147.4,148.34,146.97
11/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A
12/12/2022,149.21,4032780,147.82,149.21,146.9426
13/12/2022,150.57,8811553,150.37,153.21,149.95
14/12/2022,149.86,4205878,150.47,151.91,148.45
15/12/2022,142.36,6687744,148.52,148.98,141.58
16/12/2022,140.16,9834427,141.25,141.915,138.97
19/12/2022,138.87,5282860,140.16,140.44,137.195
20/12/2022,141.28,5156450,138.84,141.425,138.34
21/12/2022,142.14,3793700,141.84,143.09,140.975
23/12/2022,141.65,2092715,140.59,141.8565,139.6
24/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A
25/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A
27/12/2022,142.42,2742525,141.73,142.72,141.23
28/12/2022,140.02,2539577,142.4,142.81,139.95
29/12/2022,141.06,2337207,140.58,142.26,140.45
30/12/2022,140.89,2858110,140.54,140.9,139.45
31/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A
01/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
02/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
03/01/2023,141.55,3338829,141.1,141.9,140.48
04/01/2023,142.6,3869236,142.07,143.615,141.3675
05/01/2023,141.11,2866648,142.44,142.498,140.01
06/01/2023,143.7,3574042,142.38,144.25,141.58
09/01/2023,143.55,3987782,144.08,145.47,143.4
10/01/2023,144.8,2152172,143.61,144.85,142.9
11/01/2023,145.26,3268738,145,145.53,143.45
13/01/2023,145.89,2455786,144.06,146.1,144.01
14/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
16/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
17/01/2023,145.19,2986461,146.42,147.18,145.01
18/01/2023,140.41,6445642,144.4,144.678,140.225
19/01/2023,140.62,4833924,140,142.23,139.75
20/01/2023,141.2,7153341,141.67,141.86,140.51
21/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
22/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
23/01/2023,141.86,5898436,141.4,142.985,141.06
24/01/2023,141.49,4407622,141.25,142.75,140
25/01/2023,140.76,7347453,140.47,141.03,139.36
26/01/2023,134.45,17548480,137.53,138.27,132.98
27/01/2023,134.39,8143146,134.44,135.488,133.7701
28/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
29/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A
30/01/2023,135.3,5375712,134.32,136.11,133.98
31/01/2023,134.73,7206448,135.5,135.65,133.76
01/02/2023,135.09,5428898,134.49,135.79,132.8
02/02/2023,136.39,6107793,135.96,136.72,134.85
03/02/2023,136.94,3755720,136.35,136.95,135.53
04/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
05/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
06/02/2023,136.18,4841300,135.83,136.32,134.95
07/02/2023,135.84,3737553,135.67,136.4,134.45
08/02/2023,135.98,4593748,135.71,136.74,135.16
09/02/2023,133.75,3918817,134.99,135.73,133.34
10/02/2023,135.6,5049571,133.78,135.77,133.5
11/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
12/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
13/02/2023,137.35,4403015,136,137.39,135.85
14/02/2023,136.01,3202172,137.05,137.24,135.05
15/02/2023,136.4,2507004,135.2,136.445,135.07
16/02/2023,135,2965495,135.57,135.9672,134.59
17/02/2023,135.02,3466184,134.5,135.58,133.89
18/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
20/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
22/02/2023,130.97,3200185,131.9,131.99,130.29
23/02/2023,130.79,3725648,131.5,131.7,128.86
24/02/2023,130.57,3015907,129.62,130.67,129.22
25/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A
27/02/2023,130.49,2761326,131.42,131.87,130.13
28/02/2023,129.3,5143133,130.55,130.61,129.14
01/03/2023,128.19,3760678,128.9,129.4726,127.74
02/03/2023,128.93,3340254,128.39,129.22,127.71
03/03/2023,129.64,2860286,129.35,129.905,128.77
04/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A
05/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A
06/03/2023,130.19,2982980,129.64,130.86,129.59
07/03/2023,128.25,3530439,130.28,130.42,128.19
08/03/2023,128.05,2778798,128.48,128.74,127.545
09/03/2023,126.16,5478317,128.3,128.53,125.98
10/03/2023,125.45,5990867,126.12,127.29,125.13
12/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A
13/03/2023,125.58,8188369,125.15,128.19,124.85
14/03/2023,124.65,8114792,126.49,126.64,123.2
16/03/2023,124.7,6440023,122.96,124.82,121.92
20/03/2023,125.94,4588304,124.31,126.16,124.19
21/03/2023,126.57,3856345,126.9,127.15,125.66
22/03/2023,124.05,3549024,127,127.215,124.01
23/03/2023,123.37,4651936,123.81,124.93,122.6
24/03/2023,125.29,3812644,123.36,125.4,122.88
25/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A
26/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A
27/03/2023,129.31,6524113,126.47,130.255,126.47
28/03/2023,129.34,2889115,129.18,129.66,128.8
29/03/2023,129.71,3279846,130.12,130.35,129.18
30/03/2023,129.22,3561762,130.16,131.48,129.1
31/03/2023,131.09,4524686,129.47,131.23,129.42
03/04/2023,132.06,3840139,130.97,132.61,130.77
04/04/2023,131.6,3382783,131.99,132.1499,130.89
05/04/2023,132.14,2898759,131.37,132.61,131.37
10/04/2023,131.03,2614402,129.83,131.08,129.24
11/04/2023,130.42,3132430,130.58,131.105,130.18
12/04/2023,128.54,3957542,130.4,130.8857,128.17
13/04/2023,127.9,5621512,128.01,128.39,126
14/04/2023,128.14,4180614,128.46,129.84,127.31
15/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A
16/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A
17/04/2023,127.82,3662666,128.3,128.72,126.8
18/04/2023,127.78,3193787,128.14,128.68,127.35
19/04/2023,126.32,7014368,126.5,126.98,125.3
20/04/2023,126.36,9749618,130.15,130.98,125.84
21/04/2023,125.73,6725426,126,126.7,125.27
23/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A
24/04/2023,125.4,4043892,125.55,126.05,124.56
25/04/2023,125.89,4275396,124.9,126.19,124.76
26/04/2023,125.85,4070168,125.81,126.545,125.12
27/04/2023,126.97,3204889,126.37,127.02,125.455
28/04/2023,126.41,5061247,126.58,127.25,125.64
01/05/2023,126.09,2724992,126.35,126.75,126.06
02/05/2023,125.16,4445283,126.3,126.45,123.27
03/05/2023,123.45,4554212,125.46,125.57,123.26
04/05/2023,122.57,4468237,123.03,123.52,121.7563
06/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
07/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
08/05/2023,123.4,3663818,123.76,123.92,122.55
09/05/2023,121.17,4540047,121.9,121.97,120.66
10/05/2023,122.02,4189222,121.99,122.49,121.1
11/05/2023,120.9,3446452,122.02,122.24,120.55
12/05/2023,122.84,4564825,121.41,122.86,121.11
13/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
15/05/2023,123.36,2915725,123,123.6881,122.34
17/05/2023,125.71,4515134,123.94,125.85,123.47
18/05/2023,126.15,3797883,125.3,126.51,125.1894
19/05/2023,127.26,4306657,126.79,128.29,126.55
20/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
21/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
22/05/2023,127.5,2806770,127.5,128.19,127.15
23/05/2023,128.18,4592280,127.24,129.09,127.13
24/05/2023,125.68,3915505,127.82,127.9,125.47
25/05/2023,126.76,4102854,125.61,127.23,125.01
27/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
28/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
29/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A
31/05/2023,128.59,11590210,128.51,129.44,127.46
01/06/2023,129.82,4136086,128.44,130.145,127.78
02/06/2023,132.42,5375796,130.38,133.12,130.15
03/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A
04/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A
05/06/2023,132.64,3993516,133.12,133.58,132.27
06/06/2023,132.69,3297951,132.43,132.94,131.88
07/06/2023,134.38,5772024,132.5,134.44,132.19
09/06/2023,135.3,3981748,134.36,136.1,134.17
10/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A
14/06/2023,137.2,4514888,137.8,138.93,136.94
19/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A
20/06/2023,135.96,4272511,136.36,137.23,135.89
21/06/2023,133.69,5501272,135.11,135.39,133.29
24/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A
26/06/2023,131.34,4845649,129.39,131.41,129.31
27/06/2023,132.34,3219909,131.3,132.95,130.83
28/06/2023,131.76,2753779,132.06,132.17,130.91
29/06/2023,134.06,3639836,131.75,134.35,131.69
30/06/2023,133.81,4236677,134.69,135.03,133.425
02/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
03/07/2023,133.67,1477149,133.42,134.35,132.87
04/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
05/07/2023,134.24,2955870,133.32,134.31,132.59
08/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
09/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
10/07/2023,132.9,2369425,131.76,133.05,131.695
12/07/2023,132.84,3732189,135.07,135.33,132.575
13/07/2023,133.92,3221422,133.51,135.07,133.36
14/07/2023,133.4,2861496,133.91,133.92,132.94
16/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
17/07/2023,134.24,3168419,133.26,134.61,133.1
18/07/2023,135.36,3852058,134.71,135.95,134.29
19/07/2023,135.48,5519992,135.53,136.45,135.19
20/07/2023,138.38,10896330,137.19,140.32,136.56
21/07/2023,138.94,5858741,138.21,139.7799,137.76
22/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
24/07/2023,139.54,3475442,139.35,140.12,138.7788
25/07/2023,140.33,3770813,139.42,140.43,139.0403
26/07/2023,141.07,4046441,140.44,141.25,139.88
27/07/2023,142.97,6331563,142.3,143.38,141.9
28/07/2023,143.45,6686627,143.44,143.95,142.85
29/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
30/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A
31/07/2023,144.18,6138902,143.81,144.605,143.53
01/08/2023,143.33,4798703,144.25,144.48,142.17
02/08/2023,144.17,4959381,142.78,144.3,142.31
03/08/2023,144.45,3952640,143.78,145.22,143.3116
07/08/2023,146.18,3438654,145,146.5,144.93
09/08/2023,142.49,4073038,144.94,144.94,142.3
10/08/2023,143.25,4735763,143.04,144.58,142.69
11/08/2023,143.12,2526433,143.12,143.45,142.205
14/08/2023,141.91,4226563,143.05,143.365,141.802
15/08/2023,141.87,3656559,141.5,142.31,141.2
17/08/2023,140.66,3742058,141.01,142.66,140.6
18/08/2023,141.41,3915480,140,141.83,139.76
20/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A
21/08/2023,142.28,2937781,141.42,142.39,141.11
22/08/2023,141.49,3557734,142.66,143.225,141.3
23/08/2023,143.41,2559083,141.72,143.475,141.58
24/08/2023,143.55,2900244,143.505,144.47,143.22
25/08/2023,145.35,3660147,144.18,145.47,143.5
26/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A
28/08/2023,146.02,3561347,145.41,146.74,145.21
29/08/2023,146.45,2778113,146.3,146.73,145.62
30/08/2023,146.86,2245402,146.42,146.92,145.7452
31/08/2023,146.83,3885949,146.94,147.7275,146.54
03/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A
05/09/2023,148.13,3731281,147.91,149,147.5719
06/09/2023,148.06,2932203,147.66,148.33,147.12
07/09/2023,147.52,3333040,148.13,148.78,147.4
11/09/2023,148.38,3273720,148.57,148.78,147.58
12/09/2023,146.3,4457695,147.92,148,145.8
13/09/2023,146.55,2627999,145.95,146.98,145.92
14/09/2023,147.35,2723200,147.38,147.73,146.48
15/09/2023,145.99,6234033,147.11,147.85,145.53
17/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A
18/09/2023,145.09,2508062,145.77,146.48,145.06
20/09/2023,149.83,9636681,148.36,151.9299,148.13
21/09/2023,147.38,4944786,149,149.25,147.31
22/09/2023,146.91,2562216,147.41,148.1,146.82
24/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A
25/09/2023,146.48,2694245,146.57,147.43,146.25
26/09/2023,143.24,4824654,145.51,146.17,143.0201
27/09/2023,143.17,4439121,143.67,143.82,141.76
28/09/2023,141.58,5783422,142.14,142.282,140.205
30/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A
02/10/2023,140.8,3275461,140.04,141.45,139.86
04/10/2023,141.07,2637779,140.37,141.2004,139.99
05/10/2023,141.52,3223910,140.9,141.7,140.19
06/10/2023,142.03,3511347,141.4,142.94,140.11
09/10/2023,142.2,2354396,142.3,142.4,140.68
10/10/2023,142.11,3015784,142.6,143.415,141.72
16/10/2023,139.21,3361468,139.28,139.78,138.52
17/10/2023,140.32,4172822,137.12,140.62,136.31
18/10/2023,139.97,3329985,140,140.43,139.58
19/10/2023,138.01,5314159,138.64,139.405,137.93
20/10/2023,137.16,4865615,138.15,139.27,137.12
22/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A
23/10/2023,136.38,3457527,136.63,137.68,135.87
24/10/2023,137.79,3697975,136.74,137.98,136.05
25/10/2023,137.08,6472549,137.5,138.49,136.33
26/10/2023,143.76,11130170,142.2,144.41,141.58
27/10/2023,142.52,5469227,143.62,144.7,141.71
30/10/2023,142.63,4204190,143.19,144.5,142.58
31/10/2023,144.64,6592041,143,144.76,142.59
01/11/2023,145.4,4750081,145,146.51,144.45
02/11/2023,147.01,3902657,145.77,147.1,144.84
03/11/2023,147.9,3510495,147.45,148.445,147.28
04/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
06/11/2023,148.97,4597249,147.89,149.225,147.85
07/11/2023,148.83,3549853,149.03,149.28,148.03
08/11/2023,148.03,3618588,149.25,149.68,147.585
09/11/2023,146.62,3412713,146.55,146.99,145.28
14/11/2023,150.41,4321940,149.45,150.8063,149.05
15/11/2023,152.58,4632519,150.4,153.22,150.4
16/11/2023,153.06,3519172,153,153.35,152.13
17/11/2023,152.89,4426676,153.29,153.5,152.4601
18/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
19/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
20/11/2023,154.35,3658936,152.51,154.68,152.35
21/11/2023,153.91,2859508,154.6,154.66,153.51
22/11/2023,155.13,3045091,154.5,155.705,154.16
23/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
25/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
26/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A
27/11/2023,155.57,4053093,154.99,156.135,154.75
28/11/2023,155.65,2666182,155.44,155.745,154.86
29/11/2023,156.41,3568887,156.15,157.51,156.02
30/11/2023,158.56,6740622,156.95,158.6,156.89
01/12/2023,160.55,4871860,158.41,160.59,158
03/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
04/12/2023,161.1,5779017,160.29,162.79,160.29
05/12/2023,161.39,4556668,160.76,162.47,160.72
06/12/2023,160.28,3555863,161.59,162.355,160.01
07/12/2023,160.22,3665498,161,161.465,159.97
08/12/2023,161.96,4561342,160,162.04,160
09/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
10/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
11/12/2023,163.51,6077207,162.68,163.65,161.95
12/12/2023,164.71,5292290,163.27,166.34,162.92
13/12/2023,163.62,4989141,164.37,164.9653,162.735
14/12/2023,162.91,6129804,162.93,163.499,160.149
15/12/2023,162.23,11016110,162.3,164.09,162.04
16/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
18/12/2023,162.74,3677533,162.23,163.33,161.5766
19/12/2023,161.56,3766591,161.8,162.28,161.32
20/12/2023,160.05,4865797,161.29,161.8,160.01
21/12/2023,160.78,2982924,160.59,161.08,159.53
23/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
24/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
26/12/2023,163.21,1772443,162.23,163.31,162.05
27/12/2023,163.46,3234550,163.14,163.64,162.68
28/12/2023,163.75,2071313,163.96,163.96,163.4
29/12/2023,163.55,2526169,163.75,164.18,162.83
30/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
31/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A
01/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
04/01/2024,160.86,3212004,160.22,161.81,160.17
05/01/2024,159.16,4199504,159.91,160.55,158.67
07/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
08/01/2024,161.14,3321698,158.69,161.216,157.885
09/01/2024,160.08,2617186,160,160.4837,159.51
10/01/2024,161.23,2967852,160.28,161.34,159.74
11/01/2024,162.16,3778395,161.02,162.23,160.29
12/01/2024,165.8,4958261,162.97,165.98,162.355
13/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
14/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
15/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
16/01/2024,166.96,4869635,165.8,167.25,165.34
17/01/2024,166.08,4288604,166.79,167.82,165.495
18/01/2024,166.84,3776990,166.49,166.99,165.04
19/01/2024,171.48,6929079,170.59,171.5791,169.18
20/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
21/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A
22/01/2024,172.83,4925964,172.82,174.45,172.4
23/01/2024,173.94,3983461,172.9,174.02,172.48
