Date,Close,Volume,Open,High,Low,Avg,7MA
11/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.202,0.359
12/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.511,0.389
13/09/2021,296.99,23652950,297.55,298.54,294.08,0.525,0.484
14/09/2021,299.79,21853430,299.56,301.39,298.1,0.655,0.491
15/09/2021,304.82,28356300,303.26,305.32,301.82,0.494,0.485
16/09/2021,305.22,19550820,303.76,305.31,300.76,0.477,0.446
17/09/2021,299.87,41372460,304.17,304.5,299.53,0.515,0.425
18/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.561,0.534
19/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.459,0.527
20/09/2021,294.3,38278660,296.33,298.72,289.52,0.264,0.489
21/09/2021,294.8,22364100,295.69,297.54,294.07,0.644,0.488
22/09/2021,298.58,26626340,296.725,300.22,294.51,0.379,0.471
23/09/2021,299.56,18604600,298.845,300.9,297.5339,0.658,0.497
24/09/2021,299.35,14998980,298.23,299.8,296.93,0.421,0.484
25/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.664,0.498
26/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.294,0.475
27/09/2021,294.17,23571740,296.14,296.47,292.9449,0.506,0.509
28/09/2021,283.52,43186240,289.795,290.78,282.75,0.465,0.484
29/09/2021,284,26353700,285.1,286.77,283.01,0.45,0.494
30/09/2021,281.92,32343640,285.71,287.83,281.62,0.597,0.485
01/10/2021,289.1,30086280,282.122,289.98,281.29,0.736,0.53
02/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.3,0.478
03/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.807,0.552
04/10/2021,283.11,31350750,287.4,287.75,280.25,0.504,0.551
05/10/2021,288.76,24993020,284.0464,290.398,284.0464,0.563,0.565
06/10/2021,293.11,28002560,285.78,293.63,285.5093,0.472,0.568
07/10/2021,294.85,20430470,295.175,296.64,293.92,0.52,0.557
08/10/2021,294.85,17685700,296.219,296.6409,293.76,0.484,0.521
09/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.593,0.563
11/10/2021,294.23,19298630,292.92,297.97,292.745,0.493,0.518
12/10/2021,292.88,17974140,295.34,295.44,292.35,0.423,0.507
13/10/2021,296.31,23424030,294.91,297.28,293.49,0.881,0.552
14/10/2021,302.75,27262900,299.21,303.27,297.83,0.642,0.577
15/10/2021,304.21,25384800,302.34,304.45,300.5191,0.504,0.574
17/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.888,0.632
18/10/2021,307.29,22729300,303.57,308.21,302.69,0.455,0.612
19/10/2021,308.23,17682140,308.348,309.3,307.22,0.373,0.595
20/10/2021,307.41,16537070,309.21,309.7,306.11,0.729,0.639
21/10/2021,310.76,16918100,307.17,311.02,306.36,0.549,0.591
22/10/2021,309.16,17449330,310.4,311.09,307.8,0.51,0.573
23/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.351,0.551
24/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.585,0.507
25/10/2021,308.13,17554470,309.36,309.4,306.46,0.58,0.525
26/10/2021,310.11,28107350,311,312.395,308.5967,0.71,0.573
27/10/2021,323.17,52588690,316,326.0973,316,0.602,0.555
28/10/2021,324.35,26297940,324.325,324.87,321.3601,0.787,0.589
29/10/2021,331.62,34765980,324.13,332,323.9,0.477,0.585
30/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.275,0.574
31/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.701,0.59
01/11/2021,329.37,27073180,331.355,331.49,326.37,0.393,0.564
02/11/2021,333.13,26487110,330.31,333.45,330,0.624,0.551
03/11/2021,334,21500080,333.9,334.9,330.65,0.797,0.579
04/11/2021,336.44,23992200,332.89,336.54,329.51,0.734,0.572
05/11/2021,336.06,22570100,338.51,338.79,334.4217,0.726,0.607
06/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.269,0.606
07/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.553,0.585
08/11/2021,336.99,20897000,337.3,337.65,334.44,0.651,0.622
09/11/2021,335.95,21307370,337.107,338.72,334.53,0.762,0.642
10/11/2021,330.8,25500940,334.57,334.6303,329.92,0.623,0.617
11/11/2021,332.43,16849840,331.25,333.7746,330.51,0.541,0.589
12/11/2021,336.72,23831050,333.92,337.23,333.79,0.703,0.586
13/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.288,0.589
14/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.652
15/11/2021,336.07,16723010,337.54,337.88,334.034,0.7,0.659
16/11/2021,339.51,20886830,335.68,340.67,335.51,0.598,0.636
17/11/2021,339.12,19053380,338.94,342.19,338,0.802,0.662
18/11/2021,341.27,22463530,338.18,342.45,337.12,0.321,0.63
19/11/2021,343.11,21963400,342.64,345.1,342.2,0.6,0.615
20/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.717
21/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.867,0.698
22/11/2021,339.83,31031110,344.62,349.67,339.55,0.496,0.669
23/11/2021,337.68,30427560,337.05,339.45,333.56,0.596,0.669
24/11/2021,337.91,21661310,336.28,338.16,333.911,0.435,0.616
25/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.799,0.685
26/11/2021,329.68,24217240,334.35,337.93,328.12,0.823,0.717
27/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.716
28/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.735
29/11/2021,336.63,28563480,334.94,339.03,334.74,0.709,0.766
30/11/2021,330.59,42885610,335.32,337.78,328.99,0.533,0.757
01/12/2021,330.08,33401150,335.13,339.28,329.39,0.419,0.754
02/12/2021,329.49,30765980,330.3,333.49,327.8028,0.424,0.701
03/12/2021,323.01,41779280,331.99,332.7,318.03,0.406,0.641
04/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.409,0.557
05/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.691,0.513
06/12/2021,326.19,30032560,323.95,327.45,319.23,0.625,0.501
07/12/2021,334.92,31021940,331.64,335.8,330.1,0.527,0.5
08/12/2021,334.97,24760990,335.31,335.5,330.8,0.571,0.522
09/12/2021,333.1,22214160,334.41,336.489,332.12,0.753,0.569
10/12/2021,342.54,38095690,334.98,343,334.79,0.634,0.601
11/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.473,0.611
12/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.888,0.639
13/12/2021,339.4,28899430,340.68,343.79,339.08,0.638,0.641
14/12/2021,328.34,44438700,333.22,334.64,324.11,0.377,0.619
15/12/2021,334.65,35381120,328.61,335.19,324.5,0.513,0.611
16/12/2021,324.9,35034830,335.71,336.76,323.02,0.507,0.576
17/12/2021,323.8,47983710,320.88,324.92,317.25,0.612,0.573
18/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.798,0.619
19/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.421,0.552
20/12/2021,319.91,28326530,320.05,322.8,317.57,0.282,0.501
21/12/2021,327.29,24740600,323.29,327.73,319.8,0.615,0.535
22/12/2021,333.2,24831490,328.3,333.605,325.75,0.648,0.555
23/12/2021,334.69,19617850,332.75,336.39,332.73,0.756,0.59
24/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.894,0.631
26/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.866,0.64
27/12/2021,342.45,19947030,335.46,342.48,335.43,0.604,0.666
28/12/2021,341.25,15661470,343.15,343.81,340.32,0.613,0.714
29/12/2021,341.95,15041960,341.3,344.3,339.68,0.616,0.714
30/12/2021,339.32,15994470,341.91,343.13,338.82,0.708,0.722
31/12/2021,336.32,18000800,338.51,339.355,335.85,0.529,0.69
01/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.541,0.64
02/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.919,0.385
03/01/2022,334.75,28918010,335.35,338,329.78,0.783,0.41
04/01/2022,329.01,32674310,334.83,335.2,326.12,0.532,0.399
05/01/2022,316.38,40054330,325.86,326.07,315.98,0.528,0.386
06/01/2022,313.88,39646150,313.15,318.7,311.49,0.748,0.392
07/01/2022,314.04,32720020,314.15,316.5,310.09,0.493,0.387
08/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.628,0.399
09/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.945,0.665
10/01/2022,314.27,44289470,309.485,314.72,304.69,0.577,0.636
11/01/2022,314.98,29386770,313.38,316.61,309.89,0.603,0.646
12/01/2022,318.27,34372220,319.67,323.41,317.08,0.688,0.669
13/01/2022,304.8,45365980,320.466,320.88,304,0.528,0.637
14/01/2022,310.2,39846410,304.25,310.82,303.75,0.407,0.625
15/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.763,0.644
16/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.288,0.468
17/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,0.514
18/01/2022,302.65,42434110,304.07,309.8,301.74,0.623,0.517
19/01/2022,303.33,45933860,306.29,313.9093,302.7,0.542,0.496
20/01/2022,301.6,35380680,309.07,311.6494,301.14,0.592,0.506
21/01/2022,296.03,57984400,302.685,304.11,295.61,0.554,0.527
22/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.428,0.479
23/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.344,0.569
24/01/2022,296.37,86035390,292.2,297.11,276.05,0.601,0.526
25/01/2022,288.49,72848640,291.52,294.99,285.17,0.576,0.52
26/01/2022,296.71,90428850,307.985,308.5,293.03,0.46,0.508
27/01/2022,299.84,53481320,302.66,307.3,297.93,0.572,0.505
28/01/2022,308.26,49743700,300.23,308.48,294.45,0.472,0.493
29/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.439,0.495
30/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.879,0.571
31/01/2022,310.98,46444540,308.95,312.38,306.37,0.679,0.582
01/02/2022,308.76,40950400,310.41,310.63,305.1293,0.626,0.59
02/02/2022,313.46,36635990,309.63,315.12,308.88,0.41,0.582
03/02/2022,301.25,43729970,309.49,311.23,299.96,0.61,0.588
04/02/2022,305.94,35096490,300.21,308.8,299.97,0.614,0.608
05/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.559,0.625
06/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.655,0.593
07/02/2022,300.95,28533290,306.17,307.84,299.9,0.772,0.607
08/02/2022,304.56,32421190,301.25,305.561,299.95,0.726,0.621
09/02/2022,311.21,31284670,309.865,311.93,307.39,0.525,0.637
10/02/2022,302.38,45386200,304.04,309.12,300.7,0.85,0.672
11/02/2022,295.04,39175620,303.19,304.29,294.22,0.329,0.631
12/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.106,0.566
13/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.615
14/02/2022,295,36359490,293.77,296.76,291.35,0.652,0.598
15/02/2022,300.47,27379490,300.008,300.8,297.02,0.538,0.571
16/02/2022,299.5,29982120,298.365,300.87,293.68,0.415,0.556
17/02/2022,290.73,32461580,296.36,296.8,290,0.485,0.503
18/02/2022,287.93,34264010,293.05,293.86,286.305,0.606,0.543
19/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.671
20/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.786,0.64
21/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.885,0.674
22/02/2022,287.72,41736120,285,291.54,284.5,0.893,0.724
23/02/2022,280.27,37811170,290.18,291.7,280.1,0.509,0.738
24/02/2022,294.59,56989690,272.51,295.16,271.52,0.465,0.735
25/02/2022,297.31,32546720,295.14,297.63,291.655,0.465,0.715
26/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.772,0.682
27/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.035,0.565
28/02/2022,298.79,34627460,294.31,299.14,293,0.334,0.486
01/03/2022,294.95,31217780,296.4,299.97,292.15,0.234,0.392
02/03/2022,300.19,31873010,295.36,301.47,293.698,0.389,0.375
03/03/2022,295.92,27314470,302.89,303.13,294.05,0.533,0.385
04/03/2022,289.86,32369660,294.29,295.66,287.165,0.002,0.318
05/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.32,0.254
06/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.866,0.383
07/03/2022,278.91,43157180,288.53,289.69,278.53,0.467,0.402
08/03/2022,275.85,48159480,277.8,283.96,270,0.497,0.439
09/03/2022,288.5,35204480,283.44,289.6,280.78,0.642,0.475
10/03/2022,285.59,30628010,283.02,286.6,280.58,0.582,0.482
11/03/2022,280.07,27209330,287.96,289.51,279.43,0.342,0.531
12/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.803,0.6
13/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.531,0.552
14/03/2022,276.44,30660750,280.34,285.3992,275.82,0.708,0.586
15/03/2022,287.15,34245090,280.35,287.82,278.725,0.556,0.595
16/03/2022,294.39,37826330,289.11,294.57,283.2,0.839,0.623
17/03/2022,295.22,30816630,293.29,295.61,289.37,0.641,0.631
18/03/2022,300.43,43390630,295.37,301,292.73,0.669,0.678
19/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.691,0.662
20/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.993,0.728
21/03/2022,299.16,28351250,298.89,300.14,294.9,0.58,0.71
22/03/2022,304.06,27599690,299.8,305,298.77,0.931,0.763
23/03/2022,299.49,25715380,300.51,303.23,297.7201,0.46,0.709
24/03/2022,304.1,24484460,299.14,304.2,298.315,0.554,0.697
25/03/2022,303.68,22566450,305.23,305.5,299.2855,0.352,0.652
26/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.678,0.65
27/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.651
28/03/2022,310.7,29578190,304.33,310.8,304.33,0.378,0.622
29/03/2022,315.41,30393400,313.91,315.82,309.05,0.664,0.584
30/03/2022,313.86,28163560,313.76,315.95,311.58,0.16,0.541
31/03/2022,308.31,33422070,313.9,315.14,307.89,0.268,0.5
01/04/2022,309.42,27110530,309.37,310.13,305.54,0.442,0.513
02/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.974,0.555
03/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.686,0.51
04/04/2022,314.97,24335870,310.09,315.11,309.71,0.618,0.545
05/04/2022,310.88,23156720,313.27,314.865,309.87,0.536,0.526
06/04/2022,299.5,40110370,305.19,307,296.71,0.326,0.55
07/04/2022,301.37,31411160,296.66,303.65,296.35,0.714,0.614
08/04/2022,296.97,24361920,300.44,301.12,296.28,0.689,0.649
10/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.2,0.538
11/04/2022,285.26,34569260,291.79,292.61,285,0.462,0.506
12/04/2022,282.06,30966720,289.235,290.739,280.49,0.505,0.49
13/04/2022,287.62,21907180,282.73,288.58,281.3,0.439,0.476
14/04/2022,279.83,28221610,288.09,288.305,279.32,0.564,0.51
15/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.57,0.49
16/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.49,0.461
18/04/2022,280.52,20778000,278.91,282.46,278.34,0.596,0.518
19/04/2022,285.3,22297720,279.38,286.17,278.41,0.738,0.557
20/04/2022,286.36,22906670,289.4,289.7,285.3702,0.7,0.585
21/04/2022,280.81,29454590,288.58,293.3,280.06,0.396,0.579
22/04/2022,274.03,29405800,281.68,283.2,273.38,0.35,0.549
24/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.983,0.608
25/04/2022,280.72,35678850,273.29,281.11,270.77,0.287,0.579
26/04/2022,270.22,46518450,277.5,278.3599,270,0.225,0.526
27/04/2022,283.22,63477690,282.1,290.97,279.16,0.391,0.476
28/04/2022,289.63,33646570,285.185,290.98,281.4562,0.492,0.446
29/04/2022,277.52,37073920,288.61,289.88,276.5,0.512,0.463
30/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.73,0.517
01/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.469,0.444
02/05/2022,284.47,35151110,277.71,284.94,276.22,0.545,0.481
03/05/2022,281.78,25978610,283.96,284.13,280.15,0.476,0.516
04/05/2022,289.98,33599320,282.59,290.88,276.73,0.49,0.531
05/05/2022,277.35,43260390,285.54,286.35,274.34,0.415,0.52
06/05/2022,274.73,37780320,274.805,279.25,271.27,0.229,0.479
07/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.724,0.478
08/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.349,0.461
09/05/2022,264.58,47725950,270.06,272.36,263.32,0.518,0.457
10/05/2022,269.5,39336420,271.69,273.75,265.07,0.513,0.463
11/05/2022,260.55,48975900,265.68,271.36,259.3,0.316,0.438
12/05/2022,255.35,51033800,257.69,259.88,250.02,0.31,0.423
13/05/2022,261.12,34925090,257.35,263.04,255.35,0.616,0.478
14/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.447,0.438
15/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.474,0.456
16/05/2022,261.5,32550930,259.955,265.82,255.78,0.24,0.417
17/05/2022,266.82,28828800,266.11,268.33,262.46,0.591,0.428
18/05/2022,254.08,31355990,263,263.6,252.77,0.306,0.426
19/05/2022,253.14,32692290,253.9,257.67,251.88,0.604,0.468
20/05/2022,252.56,39199280,257.24,258.54,246.44,0.581,0.463
21/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.34,0.448
22/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.992,0.522
23/05/2022,260.65,33175380,255.49,261.5,253.43,0.345,0.537
24/05/2022,259.62,29043900,257.89,261.33,253.5,0.406,0.511
25/05/2022,262.52,28547950,258.14,264.58,257.125,0.509,0.54
26/05/2022,265.9,25002110,262.27,267.11,261.4294,0.552,0.532
27/05/2022,273.24,26910810,268.48,273.34,267.56,0.794,0.563
28/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.102,0.529
29/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.202,0.358
30/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.855,0.431
31/05/2022,271.87,37827700,272.53,274.77,268.93,0.829,0.491
01/06/2022,272.42,25292170,275.195,277.69,270.04,0.805,0.534
02/06/2022,274.58,44008210,264.45,274.65,261.6,0.38,0.509
03/06/2022,270.02,28058960,270.31,273.45,268.41,0.279,0.435
05/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.272,0.382
06/06/2022,268.75,22400340,272.06,274.18,267.22,0.574,0.493
07/06/2022,272.5,22860680,266.635,273.13,265.94,0.46,0.436
08/06/2022,270.41,17372340,271.71,273,269.61,0.376,0.372
09/06/2022,264.79,26439730,267.78,272.7081,264.63,0.488,0.326
10/06/2022,252.99,31445840,260.58,260.58,252.53,0.484,0.341
11/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.167,0.325
12/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.548,0.442
13/06/2022,242.26,46135790,245.11,249.0242,241.53,0.511,0.433
14/06/2022,244.49,28651490,243.86,245.74,241.51,0.552,0.447
15/06/2022,251.76,33111730,248.31,255.3,246.42,0.648,0.485
16/06/2022,244.97,33169160,245.98,247.4174,243.02,0.558,0.495
17/06/2022,247.65,43084780,244.7,250.5,244.03,0.469,0.493
18/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,0.593
19/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.443,0.578
20/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.994,0.647
21/06/2022,253.74,29928300,250.255,254.75,249.51,0.61,0.655
22/06/2022,253.13,25961220,251.89,257.17,250.37,0.279,0.602
23/06/2022,258.86,25861450,255.57,259.37,253.63,0.591,0.607
24/06/2022,267.7,33923230,261.808,267.98,261.72,0.524,0.615
25/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.849,0.613
26/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.588,0.634
27/06/2022,264.89,24615110,268.205,268.3,263.28,0.503,0.563
28/06/2022,256.48,27380250,263.98,266.91,256.32,0.391,0.532
29/06/2022,260.26,20069840,257.59,261.97,255.76,0.279,0.532
30/06/2022,256.83,31730870,257.05,259.53,252.9,0.366,0.5
01/07/2022,259.58,22837690,256.39,259.77,254.61,0.534,0.501
02/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.077,0.391
03/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.813,0.423
04/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.956,0.488
05/07/2022,262.85,22971630,256.16,262.98,254.74,0.278,0.472
06/07/2022,266.21,23824420,263.75,267.99,262.4,0.258,0.469
07/07/2022,268.4,20859870,265.12,269.055,265.02,0.515,0.49
08/07/2022,267.66,19658750,264.79,268.1,263.285,0.525,0.489
09/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.415,0.537
10/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.276,0.46
11/07/2022,264.51,19519110,265.65,266.53,262.18,0.48,0.392
12/07/2022,253.67,35868450,265.88,265.94,252.04,0.402,0.41
13/07/2022,252.72,29497420,250.19,253.55,248.11,0.408,0.432
14/07/2022,254.08,25102820,250.57,255.1374,245.94,0.332,0.405
15/07/2022,256.72,29774050,255.72,260.3699,254.7727,0.402,0.388
16/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.236,0.362
17/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.759,0.431
18/07/2022,254.25,20975030,259.75,260.84,253.3,0.56,0.443
19/07/2022,259.53,25012560,257.575,259.72,253.68,0.511,0.458
20/07/2022,262.27,22788280,259.9,264.87,258.91,0.315,0.445
21/07/2022,264.84,22404680,259.79,264.89,257.03,0.318,0.443
22/07/2022,260.36,21881290,265.24,265.33,259.07,0.492,0.456
23/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.309,0.466
24/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.453,0.423
25/07/2022,258.83,21056000,260.995,261.5,256.81,0.322,0.389
26/07/2022,251.9,39347960,259.86,259.88,249.57,0.405,0.373
27/07/2022,268.74,45994050,261.16,270.05,258.85,0.459,0.394
28/07/2022,276.41,33459330,269.75,277.84,267.87,0.391,0.404
29/07/2022,280.74,32152750,277.7,282,276.63,0.527,0.409
30/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.238,0.399
31/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.477
01/08/2022,278.01,21539580,277.82,281.28,275.84,0.369,0.484
02/08/2022,274.82,22754180,276,277.89,272.38,0.575,0.508
03/08/2022,282.47,23518870,276.76,283.5,276.61,0.499,0.514
04/08/2022,283.65,18098670,281.8,283.8,280.1677,0.425,0.519
05/08/2022,282.91,16774610,279.15,283.65,278.68,0.635,0.534
06/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.425,0.561
07/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.778,0.529
08/08/2022,280.32,18757820,284.05,285.92,279.32,0.39,0.532
09/08/2022,282.3,23405240,279.64,283.08,277.61,0.558,0.53
10/08/2022,289.16,24687850,288.17,289.81,286.94,0.472,0.526
11/08/2022,287.02,20065940,290.85,291.21,286.51,0.764,0.575
12/08/2022,291.91,22619680,288.48,291.91,286.94,0.801,0.598
13/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.68
14/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,0.641
15/08/2022,293.47,18085650,291,294.18,290.11,0.578,0.667
16/08/2022,292.71,18102880,291.99,294.04,290.42,0.55,0.666
17/08/2022,291.32,18253360,289.74,293.35,289.47,0.59,0.683
18/08/2022,290.17,17186190,290.189,291.91,289.08,0.775,0.685
19/08/2022,286.15,20570030,288.9,289.25,285.56,0.542,0.648
20/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.72,0.608
22/08/2022,277.75,25061070,282.08,282.46,277.22,0.522,0.611
23/08/2022,276.44,17527410,276.44,278.86,275.4,0.759,0.637
24/08/2022,275.79,18137020,275.41,277.23,275.11,0.727,0.662
25/08/2022,278.85,16583410,277.33,279.02,274.52,0.656,0.672
26/08/2022,268.09,27549310,279.08,280.34,267.98,0.737,0.666
27/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.683,0.686
28/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.726
29/08/2022,265.23,20338540,265.85,267.4,263.85,0.745,0.758
30/08/2022,262.97,22767070,266.67,267.05,260.66,0.628,0.739
31/08/2022,261.47,24791830,265.39,267.11,261.33,0.874,0.76
01/09/2022,260.4,23263430,258.87,260.89,255.41,0.258,0.703
02/09/2022,256.06,22855380,261.695,264.74,254.47,0.586,0.682
03/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.498,0.655
04/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.513
05/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.923,0.538
06/09/2022,253.25,21328240,256.2,257.83,251.94,0.502,0.52
07/09/2022,258.09,24126700,254.7,258.83,253.22,0.672,0.491
08/09/2022,258.52,20319910,257.51,260.43,254.79,0.487,0.524
09/09/2022,264.46,22093190,260.5,265.23,260.29,0.918,0.571
10/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.643
11/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,0.766
12/09/2022,266.65,18747690,265.78,267.45,265.16,0.695,0.734
13/09/2022,251.99,33353320,258.84,260.4,251.59,0.448,0.726
14/09/2022,252.22,23912950,253.53,254.23,249.86,0.5,0.702
15/09/2022,245.38,31530950,249.77,251.4,244.02,0.407,0.69
16/09/2022,244.74,39791770,244.26,245.3,242.0627,0.401,0.616
17/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.489,0.543
19/09/2022,244.52,26826930,242.465,245.14,240.85,0.58,0.503
20/09/2022,242.45,26660300,242.065,243.51,239.64,0.686,0.502
21/09/2022,238.95,28625560,244.27,247.66,238.9,0.789,0.55
22/09/2022,240.98,31061160,237.87,243.86,237.57,0.826,0.597
23/09/2022,237.92,34176050,239.54,241.13,235.2,0.281,0.579
24/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.538,0.598
26/09/2022,237.45,27694190,237.045,241.45,236.9,0.902,0.657
27/09/2022,236.41,27018730,239.98,241.8,234.5,0.745,0.681
28/09/2022,241.07,29029680,236.81,242.33,234.73,0.734,0.688
29/09/2022,237.5,27484230,238.89,239.95,234.41,0.575,0.657
30/09/2022,232.9,35694830,238.29,240.54,232.73,0.471,0.607
01/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.454,0.631
03/10/2022,240.74,28880360,235.41,241.61,234.66,0.666,0.65
04/10/2022,248.88,34888420,245.09,250.36,244.975,0.523,0.595
05/10/2022,249.2,20347140,245.99,250.58,244.1,0.62,0.578
06/10/2022,246.79,20239890,247.93,250.34,246.08,0.785,0.585
07/10/2022,234.24,37769600,240.902,241.32,233.17,0.486,0.572
08/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.396,0.561
09/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.273,0.536
