Date,Close,Volume,Open,High,Low,Avg,7MA,Average Score,7 MA
13/05/2022,95.12,138068100,88.3,96.57,88.22,0.916,0.733,0.916,0.733
16/05/2022,94.24,131065700,93.86,98.169,93.0801,0.849,0.825,0.849,0.825
17/05/2022,102.47,164227200,97.88,103.2,97.54,0.717,0.816,0.717,0.816
18/05/2022,96.28,142603200,100,104.22,95.71,0.547,0.78,0.547,0.78
19/05/2022,96.67,141506200,96.69,100.69,95.09,0.839,0.786,0.839,0.786
20/05/2022,93.5,164126800,98.385,98.64,88.26,0.959,0.832,0.959,0.832
23/05/2022,95.07,128773000,91.66,95.19,90.92,0.821,0.667,0.821,0.667
24/05/2022,91.16,123341400,92.54,93.42,89.62,0.829,0.664,0.829,0.664
25/05/2022,92.65,111771100,90.425,93.89,89.52,0.426,0.622,0.426,0.622
26/05/2022,98.75,128792700,91.34,100.33,90.74,0.866,0.668,0.866,0.668
27/05/2022,102.26,104348400,100.14,102.4,99.38,0.704,0.649,0.704,0.649
31/05/2022,101.86,125102900,102.43,104.55,100.04,0.962,0.662,0.962,0.662
01/06/2022,101.22,99351390,102.13,103.57,99.55,0.817,0.718,0.817,0.718
02/06/2022,108.59,120953800,100.78,109.5,100.78,0.955,0.731,0.955,0.731
03/06/2022,106.3,110844700,105.8,109.39,104.65,0.849,0.752,0.849,0.752
06/06/2022,105.65,96726890,108.27,109.57,104.225,0.703,0.745,0.703,0.745
07/06/2022,105.28,79022850,104.24,106.24,102.61,0.734,0.713,0.734,0.713
08/06/2022,101.9,97641870,104.57,105.848,100.41,0.476,0.664,0.476,0.664
09/06/2022,98.8,95298980,101.57,103.94,98.74,0.589,0.612,0.589,0.612
10/06/2022,94.82,102212200,98.82,99.928,94.25,0.549,0.569,0.549,0.569
13/06/2022,86.99,98148810,91.26,92.03,86.64,0.849,0.641,0.849,0.641
14/06/2022,86.99,84066570,87.41,88.3,85.8201,0.885,0.667,0.885,0.667
15/06/2022,89.3,95774810,87.9,90.86,86.19,0.992,0.704,0.992,0.704
16/06/2022,82.05,102433300,86.63,86.73,80.64,0.399,0.693,0.399,0.693
17/06/2022,81.57,105212300,82.19,82.94,79.43,0.47,0.676,0.47,0.676
21/06/2022,83.79,87780570,84.17,85.81,82.6,0.841,0.796,0.841,0.796
22/06/2022,83.75,86634720,84.4,86.375,83.3001,0.871,0.794,0.871,0.794
23/06/2022,82.43,100614600,84.315,84.41,80.2251,0.819,0.769,0.819,0.769
24/06/2022,87.08,88553890,83.56,87.53,83.0801,0.662,0.807,0.662,0.807
27/06/2022,86.16,74663490,87.355,88.22,85.25,0.725,0.714,0.725,0.714
28/06/2022,80.78,95752530,85.71,86.73,80.43,0.339,0.642,0.339,0.642
29/06/2022,77.99,104140900,79.55,79.75,76.51,-0.081,0.506,-0.081,0.506
30/06/2022,76.47,105368600,77.73,78.91,75.48,0.304,0.433,0.304,0.433
01/07/2022,73.67,87734240,75.185,75.45,72.69,-0.15,0.317,-0.15,0.317
05/07/2022,75.2,95685750,71.98,75.21,71.6,0.287,0.294,0.287,0.294
06/07/2022,75.35,85458860,75.17,76.28,73.55,0.798,0.42,0.798,0.42
07/07/2022,79.3,83640950,77.195,79.99,76.9,0.541,0.454,0.541,0.454
08/07/2022,79.35,83405930,78.31,80.47,77.4,0.372,0.528,0.372,0.528
11/07/2022,76.95,76247540,77.845,78.29,75.8417,0.167,0.462,0.167,0.462
12/07/2022,76.36,77873210,76.98,77.44,74.43,0.412,0.429,0.412,0.429
13/07/2022,77.52,79354980,74.94,79.11,74.48,0.131,0.407,0.131,0.407
14/07/2022,78.6,83493650,78.23,79.25,76,0.829,0.411,0.829,0.411
15/07/2022,81.11,76050600,79.36,81.2,77.9,-0.063,0.325,-0.063,0.325
18/07/2022,81.43,90464330,82.21,84.47,80.94,0.996,0.321,0.996,0.321
19/07/2022,85.88,85047510,82.76,86.41,82.19,0.661,0.391,0.661,0.391
20/07/2022,89.43,88348560,85.39,89.9198,85.08,0.762,0.441,0.762,0.441
21/07/2022,91.09,90449340,89.6,91.58,88.22,0.692,0.522,0.692,0.522
22/07/2022,88.1,76989700,90.2,90.69,87.04,0.488,0.473,0.488,0.473
25/07/2022,87.54,70083010,86.57,87.6,85.12,0.682,0.72,0.682,0.72
26/07/2022,85.25,69180370,87,87.749,84.71,0.798,0.691,0.798,0.691
27/07/2022,89.82,78301560,86.94,90.62,86.29,0.583,0.68,0.583,0.68
28/07/2022,91.67,79009190,90.415,92.22,88.5909,0.822,0.689,0.822,0.689
29/07/2022,94.47,76630710,90.7,94.81,90.56,0.348,0.64,0.348,0.64
01/08/2022,96.78,96477500,95.59,98.39,93.96,0.6,0.561,0.6,0.561
02/08/2022,99.29,116734100,95.71,100.915,95.36,0.384,0.502,0.384,0.502
03/08/2022,98.09,131142000,94.83,98.7693,93.62,0.387,0.474,0.387,0.474
04/08/2022,103.91,125855800,97.5,104.59,97.26,0.907,0.486,0.907,0.486
05/08/2022,102.31,93859880,101.05,103.86,100.98,-0.356,0.386,-0.356,0.386
08/08/2022,100.07,92692590,100.06,101.8,97.99,0.55,0.395,0.55,0.395
09/08/2022,95.54,89473660,97.95,98.0461,93.67,0.264,0.378,0.264,0.378
10/08/2022,99.05,83416120,98.45,99.35,95.61,0.361,0.374,0.361,0.374
11/08/2022,98.12,77516860,99.93,102.37,98,0.728,0.349,0.728,0.349
12/08/2022,100.83,72316350,99.2,101.4,98.48,0.683,0.497,0.683,0.497
15/08/2022,101.01,61327140,100.505,101.85,99.8002,0.873,0.506,0.873,0.506
16/08/2022,100.2,60220670,100.84,101.45,98.3201,0.672,0.565,0.672,0.565
17/08/2022,98.27,63735580,99.26,99.64,96.725,0.636,0.604,0.636,0.604
18/08/2022,100.44,76059520,97.74,101.07,96.7342,0.2,0.528,0.2,0.528
19/08/2022,95.95,67221690,98.67,99.245,94.59,0.362,0.483,0.362,0.483
22/08/2022,92.84,61837280,94.4,95.02,92.36,0.933,0.488,0.933,0.488
23/08/2022,92.49,52590670,92.39,94.44,92.11,0.555,0.471,0.555,0.471
24/08/2022,92.73,56520430,92.21,93.38,90.9,0.68,0.478,0.68,0.478
25/08/2022,97.18,61016200,93.14,97.57,93.14,0.8,0.563,0.8,0.563
26/08/2022,91.18,65552540,96.29,97.5999,91.12,0.294,0.554,0.294,0.554
29/08/2022,88.49,61142540,90.05,91.19,88.26,0.961,0.404,0.961,0.404
30/08/2022,86.94,69087120,90.055,90.15,85.34,0.483,0.393,0.483,0.393
31/08/2022,84.87,64991720,86.28,86.72,83.72,0.611,0.383,0.611,0.383
01/09/2022,82.33,94854710,82.345,82.755,78.52,0.276,0.309,0.276,0.309
02/09/2022,80.24,84924450,83.315,83.65,79.805,0.52,0.341,0.52,0.341
06/09/2022,78.72,68727300,80.41,80.89,78.3724,0.743,0.606,0.743,0.606
07/09/2022,79.61,67891170,79.24,80.25,77.74,-0.705,0.368,-0.705,0.368
08/09/2022,82.78,89089300,80.03,83.45,79.24,0.412,0.358,0.412,0.358
09/09/2022,85.45,68936920,84.03,85.68,83.84,0.536,0.347,0.536,0.347
12/09/2022,84.64,71922540,84.89,85.3488,83.46,0.589,0.457,0.589,0.457
13/09/2022,77.03,80921220,80.955,81.47,76.8,0.397,0.422,0.397,0.422
14/09/2022,77.45,71483000,77.1,78.08,75.87,0.505,0.388,0.505,0.388
15/09/2022,76.66,81817970,76.64,77.97,74.905,0.711,0.59,0.711,0.59
16/09/2022,76.51,75300180,75.62,76.82,74.68,0.41,0.59,0.41,0.59
19/09/2022,76.77,64966910,75.39,77.34,75.35,0.964,0.438,0.964,0.438
20/09/2022,75.25,51129080,76.08,76.58,74.7312,0.73,0.458,0.73,0.458
21/09/2022,74.48,82069700,75.435,78.41,74.45,0.996,0.544,0.996,0.544
22/09/2022,69.5,101436900,73.89,74.29,69.17,0.998,0.614,0.998,0.614
23/09/2022,67.96,87689950,68,69.0801,66.8216,0.993,0.654,0.993,0.654
26/09/2022,66.3,82898690,67.87,68.74,66.25,0.983,0.854,0.983,0.854
27/09/2022,67.17,94871790,67.9,68.78,66,0.653,0.843,0.653,0.843
28/09/2022,68.36,72389460,67.11,68.7979,66.56,0.89,0.828,0.89,0.828
29/09/2022,64.14,102552400,67.15,67.2,62.8301,0.616,0.773,0.616,0.773
30/09/2022,63.36,81664130,63.615,65.91,63.34,0.188,0.658,0.188,0.658
03/10/2022,66.11,83841630,64.46,66.91,63.39,0.628,0.71,0.628,0.71
04/10/2022,67.9,77160480,68.27,69.18,67.33,0.747,0.723,0.747,0.723
05/10/2022,67.94,87127380,66.59,68.69,64.515,0.583,0.68,0.583,0.68
06/10/2022,67.85,98325920,67.82,70.29,67.661,0.094,0.605,0.094,0.605
07/10/2022,58.44,163786300,64.01,64.03,58.22,-0.052,0.571,-0.052,0.571
10/10/2022,57.81,112241800,57.31,58.79,56.3,0.268,0.226,0.268,0.226
11/10/2022,57.63,114054800,57.21,58.915,56.05,0.008,0.121,0.008,0.121
12/10/2022,57.85,89264180,57.45,58.32,56.32,0.47,0.104,0.47,0.104
13/10/2022,58.94,131159800,55.52,60.14,54.57,0.23,0.124,0.23,0.124
14/10/2022,55.94,96959300,59.6,59.94,55.835,0.397,0.188,0.397,0.188
17/10/2022,57.96,76977600,57.35,58.51,57.1,0.096,0.275,0.096,0.275
18/10/2022,57.92,103064500,59.91,60.49,56.4,0.595,0.359,0.595,0.359
19/10/2022,57.23,75704840,57.325,59.0376,56.57,0.285,0.333,0.285,0.333
20/10/2022,57.77,79552600,57.47,60.2,57.4,0.669,0.395,0.669,0.395
21/10/2022,58.82,95366370,57.215,58.91,55.71,0.475,0.407,0.475,0.407
24/10/2022,58.7,76305380,58.57,59,56.66,0.762,0.484,0.762,0.484
25/10/2022,61.47,85501880,58.765,61.975,58.69,0.656,0.564,0.656,0.564
26/10/2022,59.73,79915890,59.69,61.77,59.15,0.691,0.578,0.691,0.578
27/10/2022,58.6,83871440,61.6,62.72,58.51,0.36,0.589,0.36,0.589
28/10/2022,62.01,78198610,59.1,62.35,58.92,0.366,0.546,0.366,0.546
31/10/2022,60.06,73274140,60.75,61.86,59.525,0.474,0.614,0.474,0.614
01/11/2022,59.66,83806670,61.485,61.99,59.425,0.337,0.553,0.337,0.553
02/11/2022,58.63,142669400,63,63.93,58.57,0.595,0.544,0.595,0.544
03/11/2022,60.11,95279890,58.11,62.28,58.03,0.52,0.52,0.52,0.52
04/11/2022,62.19,84791350,62.5,63,60.53,0.205,0.498,0.205,0.498
07/11/2022,63.08,62722500,62.93,63.53,61.4,0.687,0.48,0.687,0.48
08/11/2022,63.85,75938050,64.09,64.96,62.3678,0.547,0.51,0.547,0.51
09/11/2022,59.92,62940340,62.28,63.05,59.8,0.619,0.514,0.619,0.514
10/11/2022,68.47,107996300,64.3,68.8,63.62,0.843,0.56,0.843,0.56
11/11/2022,72.37,111709500,69.58,73.32,68.29,0.571,0.612,0.571,0.612
14/11/2022,73.53,108892800,75.22,75.25,72.67,0.504,0.637,0.504,0.637
15/11/2022,76.37,108946300,77.26,79.16,75.39,0.917,0.67,0.917,0.67
16/11/2022,72.7,79968000,73.655,74.8268,71.925,0.534,0.668,0.534,0.668
17/11/2022,73.9,82320830,70.56,74.38,70.16,0.81,0.695,0.81,0.695
18/11/2022,73.57,73223210,75.07,75.3499,72.18,0.949,0.71,0.949,0.71
21/11/2022,72.46,51536350,72.21,72.98,71.57,0.788,0.846,0.788,0.846
23/11/2022,76.4,81623630,75.49,78.22,75.3,0.63,0.805,0.63,0.805
25/11/2022,75.14,26018910,75.67,76.0393,74.7495,0.998,0.898,0.998,0.898
28/11/2022,73.19,45448320,73.81,75.4699,72.57,0.637,0.772,0.637,0.772
29/11/2022,73.39,51846450,73.62,74.4899,72.78,0.675,0.726,0.675,0.726
30/11/2022,77.63,88468440,73.38,77.7,72.8131,0.851,0.735,0.851,0.735
01/12/2022,77.48,59833350,78.31,79.23,76.44,0.894,0.772,0.894,0.772
02/12/2022,74.98,64377180,75.05,76.28,73.65,0.645,0.722,0.645,0.722
05/12/2022,73.62,47022190,74.54,75.17,72.82,0.869,0.75,0.869,0.75
06/12/2022,70.27,64965240,73.08,73.3911,69.4,0.897,0.788,0.897,0.788
07/12/2022,70.14,59180110,69.53,71.37,69.28,0.676,0.788,0.676,0.788
08/12/2022,70.47,56734100,70.14,71.225,69,0.772,0.776,0.772,0.776
09/12/2022,68.59,59058320,69.49,70.67,68.52,0.402,0.706,0.402,0.706
12/12/2022,70.67,60968340,68.54,70.67,67.53,0.397,0.529,0.397,0.529
13/12/2022,71.65,72458040,74.87,75.21,70.66,0.694,0.5,0.694,0.5
14/12/2022,68.93,67277980,70.93,72,68.32,0.304,0.447,0.304,0.447
15/12/2022,66.53,58557050,67.604,68.21,66.12,0.922,0.469,0.922,0.469
16/12/2022,65.41,62438570,66.25,67.19,64.8,0.89,0.538,0.89,0.538
19/12/2022,64.59,46246910,65.12,65.59,63.71,0.709,0.662,0.709,0.662
20/12/2022,65.05,52431260,63.76,66.06,63.52,0.482,0.632,0.482,0.632
21/12/2022,67.68,44167580,65.43,67.845,65.21,0.467,0.655,0.467,0.655
22/12/2022,63.86,73917670,66.08,66.31,62.2601,0.272,0.563,0.272,0.563
23/12/2022,64.52,45923000,63.11,64.66,62.72,0.239,0.47,0.239,0.47
27/12/2022,63.27,36085980,63.87,64.28,62.97,0.421,0.497,0.421,0.497
28/12/2022,62.57,39526480,62.54,63.54,61.96,0.479,0.497,0.479,0.497
30/12/2022,64.77,37126980,63.77,64.82,63.1437,0.896,0.558,0.896,0.558
03/01/2023,64.02,46851840,65.998,66.88,63.59,0.742,0.542,0.742,0.542
04/01/2023,64.66,47477140,65,65.79,63.31,0.533,0.533,0.533,0.533
05/01/2023,62.33,46159550,64.15,64.35,62.3,0.924,0.605,0.924,0.605
06/01/2023,63.96,70161340,63.145,64.3,60.05,0.402,0.594,0.402,0.594
09/01/2023,67.24,69741260,66.22,69.32,65.67,0.255,0.49,0.255,0.49
10/01/2023,68.05,41149630,66.67,68.15,66.56,0.618,0.473,0.618,0.473
11/01/2023,69.06,44470060,68.39,69.13,67.2201,0.602,0.483,0.602,0.483
12/01/2023,70.8,70066160,70.07,71.65,67.18,0.216,0.381,0.216,0.381
13/01/2023,71,45757360,69.84,71.1,69.23,0.329,0.371,0.329,0.371
17/01/2023,71.59,42621340,70.87,72.66,70.653,0.688,0.596,0.688,0.596
18/01/2023,70.53,39538730,71.87,72.78,70.5,0.729,0.614,0.729,0.614
19/01/2023,67.71,47189850,68.975,69.2536,67.265,0.665,0.678,0.665,0.678
20/01/2023,70.07,47757590,68.01,70.13,67.45,0.662,0.725,0.662,0.725
23/01/2023,76.53,84293200,72.225,76.59,71.54,0.642,0.72,0.642,0.72
24/01/2023,74.7,60822610,73.75,75.6412,73.42,0.639,0.713,0.639,0.713
25/01/2023,74.91,49932600,72.9,75.12,72.09,0.497,0.68,0.497,0.68
26/01/2023,75.16,49583950,76.5,77.0798,74.28,0.607,0.672,0.607,0.672
27/01/2023,75.4,58118610,73.7,76.74,73.49,-0.059,0.569,-0.059,0.569
30/01/2023,72.45,48105240,74.23,74.64,72.4,0.128,0.466,0.128,0.466
31/01/2023,75.15,71669110,72.26,75.2,72.03,0.356,0.426,0.356,0.426
01/02/2023,84.64,152548200,78.47,85.48,77.88,0.338,0.403,0.338,0.403
02/02/2023,88.31,97762090,84.29,88.9388,83.2,0.291,0.358,0.291,0.358
03/02/2023,86.09,66557820,86.655,88.8014,85.83,0.342,0.415,0.342,0.415
06/02/2023,83.68,53008890,84.63,86.28,83.224,0.544,0.359,0.544,0.359
07/02/2023,85.91,65291910,84.32,86.25,82.52,0.557,0.388,0.557,0.388
08/02/2023,84.69,54140450,85.88,88,84.54,0.531,0.415,0.531,0.415
09/02/2023,83.21,46525400,85.88,86.67,82.76,0.348,0.423,0.348,0.423
10/02/2023,81.48,49332600,82.29,82.71,80.47,0.66,0.469,0.66,0.469
13/02/2023,83.13,45400010,81.57,84.15,80.9,0.266,0.524,0.266,0.524
14/02/2023,85.95,55979650,82.7,86.185,81.7672,0.809,0.56,0.809,0.56
15/02/2023,85.18,46483150,85.1,85.89,83.32,0.432,0.546,0.432,0.546
16/02/2023,80.08,57755170,82.98,83.35,80.05,0.73,0.6,0.73,0.6
17/02/2023,78.5,47826600,79.6,79.6498,77.37,0.825,0.624,0.825,0.624
21/02/2023,76.77,44045640,77.15,78.455,76.45,1,0.743,1,0.743
22/02/2023,76.61,50286800,76.93,78.1299,75.9201,0.573,0.71,0.573,0.71
23/02/2023,79.75,76391340,80.63,81.79,77.965,0.531,0.724,0.531,0.724
24/02/2023,78.09,46700010,77.75,78.81,76.94,1,0.762,1,0.762
27/02/2023,78.77,45617300,79.64,80.12,78.53,0.513,0.783,0.513,0.783
28/02/2023,78.58,44220140,77.872,80.14,77.42,0.644,0.742,0.644,0.742
01/03/2023,78.29,44265980,78.55,80.2869,77.8813,0.887,0.725,0.887,0.725
02/03/2023,80.44,60185880,77.57,80.92,76.65,0.481,0.712,0.481,0.712
03/03/2023,81.52,54536220,80.4,81.63,79.34,0.594,0.721,0.594,0.721
06/03/2023,81.16,54541280,82.03,83.2986,81.04,0.618,0.667,0.618,0.667
07/03/2023,82.11,70959010,81.07,84.85,80.665,0.444,0.657,0.444,0.657
08/03/2023,85.37,69529840,82.79,85.77,82.28,0.236,0.599,0.236,0.599
09/03/2023,84.03,79496690,85.29,87.81,83.59,0.551,0.551,0.551,0.551
10/03/2023,82.67,70273560,84.47,85.45,81.63,0.734,0.587,0.734,0.587
13/03/2023,82.01,65269120,81.39,83.83,78.515,0.768,0.622,0.768,0.622
14/03/2023,87.45,66616320,83.67,88.3,83.59,0.916,0.664,0.916,0.664
15/03/2023,89.68,86177420,86.77,90.42,86.215,0.479,0.669,0.479,0.669
16/03/2023,96.6,115980600,89.72,96.69,89.02,0.263,0.673,0.263,0.673
17/03/2023,97.84,94080840,96.66,98.75,95.9364,0.568,0.675,0.568,0.675
20/03/2023,96.81,92008950,96.3,96.94,92.9,0.598,0.595,0.598,0.595
21/03/2023,95.93,85285330,97,99.4646,93.64,0.331,0.512,0.331,0.512
22/03/2023,97.58,110816300,95.65,101.7,95.64,0.45,0.508,0.45,0.508
23/03/2023,100.28,84088900,100.05,102.43,98.671,0.266,0.508,0.266,0.508
24/03/2023,97.95,64743700,99.18,99.52,96.74,0.843,0.547,0.843,0.547
27/03/2023,96.61,57461350,98.02,98.93,95.425,0.94,0.547,0.94,0.547
28/03/2023,94.56,59150100,96.77,96.94,92.87,0.958,0.599,0.958,0.599
29/03/2023,96.09,55325970,96.07,96.91,94.87,0.903,0.68,0.903,0.68
30/03/2023,97.88,59678530,98,99.53,97.25,0.616,0.704,0.616,0.704
31/03/2023,98.01,55861070,96.34,98.36,95.27,0.586,0.75,0.586,0.75
03/04/2023,96.56,50655330,96.695,96.79,94.81,0.776,0.825,0.776,0.825
04/04/2023,95.87,43195880,97.038,97.27,95.21,0.961,0.828,0.961,0.828
05/04/2023,92.56,52979280,94.35,94.5,91.36,0.817,0.808,0.817,0.808
06/04/2023,92.47,47778380,91.47,92.9148,90.62,0.998,0.822,0.998,0.822
10/04/2023,95.48,52536320,91.32,95.795,91.02,0.528,0.822,0.528,0.822
12/04/2023,92.33,53383120,94.97,95,91.74,0.608,0.798,0.608,0.798
13/04/2023,92.09,40572480,92.79,93.16,91.83,0.619,0.749,0.619,0.749
14/04/2023,91.75,38734790,91.82,92.97,90.5,0.884,0.759,0.884,0.759
17/04/2023,89.87,47250780,90.23,90.69,88.3,0.849,0.774,0.849,0.774
18/04/2023,89.78,46246290,91.61,92.16,89.33,0.979,0.775,0.979,0.775
19/04/2023,89.94,37344500,88.51,90.54,88.22,0.35,0.75,0.35,0.75
20/04/2023,90.11,47082680,88.825,91.5795,88.73,0.422,0.723,0.422,0.723
21/04/2023,88.43,41118260,89.8,89.8,88.055,0.428,0.696,0.428,0.696
25/04/2023,83.8,52771480,86.9,87.06,83.76,0.596,0.619,0.596,0.619
26/04/2023,85.94,47786560,86.51,87.35,85.32,0.996,0.64,0.996,0.64
27/04/2023,87.44,53087210,86.41,87.565,84.09,0.948,0.636,0.948,0.636
28/04/2023,89.37,50686050,87.02,89.75,86.44,0.727,0.69,0.727,0.69
01/05/2023,89.69,59358710,91.03,91.04,88.61,0.35,0.72,0.35,0.72
02/05/2023,89.91,70483510,89.32,90.455,88.12,0.25,0.671,0.25,0.671
03/05/2023,81.62,109482200,83.54,85.48,81.02,0.464,0.595,0.464,0.595
04/05/2023,86.61,122840500,81.57,91.64,81.11,0.534,0.536,0.534,0.536
05/05/2023,89.84,78491110,84.99,90.425,84.72,0.486,0.501,0.486,0.501
08/05/2023,95.04,95503220,89.99,95.655,89.17,0.634,0.52,0.634,0.52
09/05/2023,95.06,68674790,94.89,96.16,93.4281,0.604,0.571,0.604,0.571
10/05/2023,97.02,95619500,96.42,99.94,96.12,0.65,0.598,0.65,0.598
11/05/2023,97.1,57061030,98.155,99.19,96.14,0.242,0.556,0.242,0.556
12/05/2023,95.26,53829710,96.83,97.45,93.68,0.378,0.54,0.378,0.54
15/05/2023,97.4,51749210,95.2,97.43,93.45,0.635,0.631,0.635,0.631
16/05/2023,101.48,90622880,97.39,103.28,97.31,0.935,0.679,0.935,0.679
17/05/2023,103.75,75240890,101.79,104.14,100.05,-0.585,0.502,-0.585,0.502
18/05/2023,107.93,74338720,103.98,108.1,103.93,0.796,0.581,0.796,0.581
19/05/2023,105.82,67880220,106.36,107.29,104.6201,0.654,0.621,0.654,0.621
22/05/2023,108,65424230,104.68,108.79,103.4923,0.294,0.521,0.294,0.521
23/05/2023,108.12,73099110,107.25,110.99,107.19,0.543,0.508,0.543,0.508
24/05/2023,108.27,65910460,105.98,108.91,105.64,0.98,0.514,0.98,0.514
25/05/2023,120.35,108514700,117.305,120.69,115.8,0.947,0.733,0.947,0.733
26/05/2023,127.03,92922750,122.46,127.43,120.89,1,0.762,1,0.762
30/05/2023,125.27,98902280,130.415,130.79,123.51,0.828,0.899,0.828,0.899
31/05/2023,118.21,87552220,122.42,123.96,117.86,0.525,0.897,0.525,0.897
01/06/2023,119.47,66032920,117.29,121.28,116.6,0.849,0.878,0.849,0.878
02/06/2023,117.86,52382420,120.75,121.66,117.675,0.637,0.834,0.637,0.834
05/06/2023,117.93,52602860,116.59,119.32,116.42,0.97,0.691,0.97,0.691
06/06/2023,124.23,75257500,117.91,124.42,117.74,0.466,0.64,0.466,0.64
07/06/2023,117.83,81755150,124.025,125.34,117.07,0.546,0.643,0.546,0.643
08/06/2023,121.05,65246930,118.295,122.21,117.05,0.852,0.643,0.852,0.643
09/06/2023,124.92,75105040,123.57,127.25,123.55,0.816,0.669,0.816,0.669
12/06/2023,129.19,85673080,128.52,130.48,126.4,0.873,0.682,0.873,0.682
13/06/2023,124.53,132461900,132.32,132.83,122.45,0.818,0.66,0.818,0.66
14/06/2023,127.33,95888120,126.525,127.725,123.81,0.582,0.677,0.582,0.677
15/06/2023,124.24,85587120,125.39,125.7,122.26,0.727,0.703,0.727,0.703
16/06/2023,120.08,82007080,125.82,125.85,119.9,0.578,0.663,0.578,0.663
20/06/2023,118.93,58851780,119.085,121.75,117.7,0.655,0.747,0.655,0.747
21/06/2023,112.11,82835620,118.485,119.1888,111.67,0.772,0.733,0.772,0.733
22/06/2023,110.7,70754780,112.24,114,109.85,0.818,0.733,0.818,0.733
26/06/2023,107.51,68556980,110.95,112.55,107.2,0.297,0.665,0.297,0.665
27/06/2023,110.39,59381650,108.565,110.97,107.08,0.968,0.721,0.968,0.721
28/06/2023,110.17,67534130,108.21,111.78,107.63,0.423,0.639,0.423,0.639
29/06/2023,111.24,58347170,112.065,112.7599,109.84,0.852,0.667,0.852,0.667
30/06/2023,113.91,53378770,113.03,114.69,112.41,0.885,0.683,0.885,0.683
03/07/2023,115.82,31780660,115.16,116.73,114.51,0.603,0.676,0.603,0.676
05/07/2023,113.95,49501580,116.1,117.662,113.855,0.803,0.749,0.803,0.749
06/07/2023,113.48,42411840,112.07,113.79,110.31,0.629,0.7,0.629,0.7
10/07/2023,113.58,49330200,113,113.61,109.88,0.775,0.664,0.775,0.664
11/07/2023,111.32,59899540,111.66,113.27,109.5,0.901,0.691,0.901,0.691
12/07/2023,114.58,57993090,112.89,115.3999,112.3101,0.865,0.729,0.865,0.729
13/07/2023,115.92,49206700,115.76,116.16,113.575,0.913,0.744,0.913,0.744
14/07/2023,115.94,91927200,116.17,122.12,115.25,0.461,0.72,0.461,0.72
17/07/2023,118.32,68593290,115.95,118.8399,112.73,0.647,0.734,0.647,0.734
18/07/2023,117.93,57980080,117.55,118.43,115.192,0.982,0.763,0.982,0.763
19/07/2023,116.43,70363050,121.3,121.6699,115.55,0.908,0.764,0.908,0.764
20/07/2023,110.25,76340400,114.96,115.05,109.24,0.711,0.742,0.711,0.742
21/07/2023,110.95,76815380,110.97,112.3,109.54,0.77,0.722,0.77,0.722
24/07/2023,110.61,45638000,110.617,111.31,108.55,0.869,0.78,0.869,0.78
25/07/2023,113,44916260,111.14,114.05,111,0.7,0.787,0.7,0.787
26/07/2023,110.09,51721690,111.91,112.36,109.3,0.723,0.75,0.723,0.75
27/07/2023,111.1,70677970,111.79,115.08,110.51,0.912,0.751,0.912,0.751
28/07/2023,112.96,55525970,113.38,114.86,112.44,0.645,0.741,0.645,0.741
31/07/2023,114.4,54187290,114.16,114.68,112.35,0.601,0.702,0.601,0.702
01/08/2023,117.6,97284730,114.26,118.19,113.16,0.571,0.66,0.571,0.66
02/08/2023,109.35,173372000,119.49,119.5,107.38,0.562,0.64,0.562,0.64
03/08/2023,113.15,90811560,108.95,114.96,108.95,0.623,0.626,0.623,0.626
04/08/2023,115.82,83169690,114.48,118.85,113.96,0.618,0.584,0.618,0.584
08/08/2023,113.23,54141830,114.94,115.46,111.41,0.618,0.687,0.618,0.687
09/08/2023,110.47,56257070,112.89,113.15,108.78,1,0.749,1,0.749
14/08/2023,111.98,57421820,106.75,111.99,105.42,0.678,0.816,0.678,0.816
15/08/2023,111.35,53816570,111.99,113.18,110.17,0.813,0.844,0.813,0.844
16/08/2023,107.19,54327300,110.0863,110.4388,106.98,0.841,0.846,0.841,0.846
17/08/2023,104.44,59064280,107.62,107.85,104.1,0.782,0.815,0.782,0.815
18/08/2023,105.45,59916680,102.4,106.07,101.68,0.559,0.807,0.559,0.807
21/08/2023,108.22,49319240,106.2,108.54,105.67,0.978,0.549,0.978,0.549
22/08/2023,105.66,47335090,109.4,109.72,104.85,0.705,0.553,0.705,0.553
23/08/2023,109.43,54656330,105.65,110.08,105,0.816,0.554,0.816,0.554
24/08/2023,101.8,109179100,111.06,111.64,100.871,0.656,0.527,0.656,0.527
25/08/2023,102.25,74793090,101.165,104.12,99.58,0.739,0.521,0.739,0.521
28/08/2023,102.61,55386800,103.47,104.07,100.8944,0.662,0.781,0.662,0.781
29/08/2023,105.92,50850290,102.11,106.57,101.79,0.007,0.681,0.007,0.681
30/08/2023,106.59,54847350,105.402,107.67,104.5,0.831,0.683,0.831,0.683
31/08/2023,105.72,58918970,106.19,108.06,104.86,0.379,0.643,0.379,0.643
01/09/2023,109.45,54856150,107,110.06,106.61,0.893,0.665,0.893,0.665
05/09/2023,110.78,66042190,109,111.82,106.3,0.589,0.614,0.589,0.614
07/09/2023,106.59,49080150,106.14,107.69,105.09,0.848,0.735,0.848,0.735
08/09/2023,106.09,46271560,107.02,109.737,105.75,0.662,0.71,0.662,0.71
11/09/2023,105.32,50611290,107.315,107.51,103,0.787,0.625,0.787,0.625
12/09/2023,105.31,44413570,104.2,106.74,103.18,0.902,0.637,0.902,0.637
