Date,Open,High,Low,Close,Volume
30/10/2024,20.59,21.32,20.44,20.7,5057458
31/10/2024,20.63,20.9,20.06,20.08,4407305
01/11/2024,20.18,21.155,20,20.83,7419613
04/11/2024,20.54,20.75,19.88,20.31,4862842
05/11/2024,20.5,21.67,20.435,21.62,6824117
06/11/2024,22.04,22.5,21.49,21.67,10584460
07/11/2024,22.49,22.695,21.76,22.21,16528700
08/11/2024,22.29,23.09,20.1,20.5,24571430
11/11/2024,20.5,20.51,19.72,20.2,16543970
12/11/2024,19.98,20.23,19.21,19.22,10158520
13/11/2024,19.01,19.78,18.85,19.13,10664520
14/11/2024,19.24,19.43,18.8,18.84,7284863
15/11/2024,18.5,18.65,17.29,17.34,17410000
18/11/2024,17.32,18.01,17.31,17.99,10161030
19/11/2024,17.57,19.82,17.57,19.8,15289110
20/11/2024,19.96,22.5474,19.93,21.63,24993810
21/11/2024,21.71,22.8,21.58,22.46,15567430
22/11/2024,22.42,24.0275,22.04,23.53,17355530
25/11/2024,24.56,24.85,23.67,24.02,17090250
26/11/2024,23.31,23.77,22.79,23.36,10878660
27/11/2024,23.75,23.89,22.93,23.47,6186273
29/11/2024,23.51,24.8,23.51,24.11,7475559
02/12/2024,23.79,24.49,23.31,24.25,10053180
03/12/2024,23.77,24.65,23.73,24.45,7103091
04/12/2024,24.76,27.24,24.76,26.34,17759940
05/12/2024,26.415,28.505,25.94,27.63,26740160
06/12/2024,28.02,28.67,26.92,27.72,16229830
09/12/2024,27.97,28.365,27.065,27.38,14278200
10/12/2024,27.04,27.84,26.0637,26.4,11002150
11/12/2024,26.7,27.42,26.07,26.55,8187297
12/12/2024,26.11,26.845,25.5,26.12,6591508
13/12/2024,26,26.22,24.26,24.44,11376720
16/12/2024,24.45,25.65,24.26,25.16,10141240
17/12/2024,24.79,24.95,23.89,24.66,8064762
18/12/2024,24.67,24.88,22.16,22.34,9026156
19/12/2024,22.5,23.24,21.855,22.26,8688817
20/12/2024,21.83,23.11,21.69,22.51,12687980
23/12/2024,22.42,22.5,21.91,22.36,5809205
24/12/2024,22.25,23.0306,21.985,22.8,3786430
26/12/2024,22.69,24.3854,22.5901,24.17,9793930
27/12/2024,24.05,24.3716,22.7,22.84,7470972
30/12/2024,22.56,22.88,21.57,22.51,6670311
31/12/2024,22.73,22.94,22.25,22.47,7438443
02/01/2025,25.18,26.08,23.36,24.51,33318820
03/01/2025,24.45,24.9993,23.42,24.09,14011630
06/01/2025,24.55,25.8,24.535,24.94,10047610
07/01/2025,25.08,25.2,22.96,23.08,8764972
08/01/2025,22.57,23.54,22.16,22.95,8487331
10/01/2025,22.31,22.3376,20.89,20.9,9209145
13/01/2025,20.61,21.87,20.424,21.7,10615790
14/01/2025,21.89,22.55,21.84,21.96,7355228
15/01/2025,22.82,23.54,21.88,22.04,9447072
16/01/2025,21.91,22.14,21.38,21.75,6204896
17/01/2025,22.36,22.64,21.53,21.77,7608899
21/01/2025,21.87,22.7,21.34,22.18,7046446
22/01/2025,22.68,23.18,22.34,23.06,6946350
23/01/2025,23.1,23.795,22.8001,23.13,7628435
24/01/2025,23.22,23.58,22.24,22.32,9530500
27/01/2025,21.65,22.3,21.26,21.75,5505925
28/01/2025,22.07,23.49,21.58,23.25,9242685
29/01/2025,23.12,23.23,22.5001,22.94,4578267
30/01/2025,23.02,23.2304,22.47,23.01,4609692
31/01/2025,23.47,23.78,21.9613,22.2,7883726
03/02/2025,21.055,21.88,20.78,21.39,6001662
04/02/2025,21.78,22.07,21.37,21.47,4197290
05/02/2025,21.36,21.5397,20.93,21.11,5867278
06/02/2025,20.98,21.8,20.9101,21.19,7979079
07/02/2025,21.2,21.7411,20.95,21.04,5717244
10/02/2025,21.34,21.75,20.26,20.4,9635297
11/02/2025,20.01,20.165,19.44,19.5,10622910
12/02/2025,19.22,19.53,19.0598,19.44,7401298
13/02/2025,20.63,21.11,19.942,20.74,14695390
14/02/2025,21.15,21.58,20.96,21.51,9453987
18/02/2025,21.7,22.05,21.24,21.82,11232170
19/02/2025,21.63,22.19,21,21.47,14323120
20/02/2025,24.68,28.01,24.49,28,64160010
21/02/2025,29.33,30.88,27.82,28.34,39844480
24/02/2025,27,28.1,26.32,27.28,28932460
25/02/2025,26.95,27.12,24.21,25.65,28402690
26/02/2025,25.99,27.63,25.95,26.51,14550790
27/02/2025,26.455,26.73,25.1,26.17,16923040
28/02/2025,25.5,26.57,25.091,25.64,13747420
03/03/2025,25.39,25.49,23.53,23.7,12122310
04/03/2025,23.26,25.345,22.66,24.72,14972640
05/03/2025,24.52,25.52,24.26,25.4,8323048
06/03/2025,24.76,25.13,22.88,23.16,9726762
07/03/2025,23,24.4096,22.33,24.19,13832400
10/03/2025,22.76,23,20.762,21.51,16327320
11/03/2025,22.03,22.09,20.785,20.97,14283050
12/03/2025,21.65,22.27,21.32,21.51,10816740
13/03/2025,21.04,21.59,20.01,20.48,8419804
14/03/2025,20.97,21.33,20.695,20.77,7249748
17/03/2025,20.7,21.92,20.61,21.46,6564583
18/03/2025,21.165,21.35,20.76,21.15,6850826
19/03/2025,21.27,21.94,21.1111,21.56,5738029
20/03/2025,21.19,21.78,20.908,21.03,4711419
21/03/2025,20.59,21.59,20.57,21.55,7853278
24/03/2025,22.21,22.88,22.21,22.73,6905711
25/03/2025,22.82,23.66,22.76,22.89,6404137
26/03/2025,22.51,22.6959,21.7,22.07,6444804
27/03/2025,21.79,22,21.12,21.58,7282005
28/03/2025,21.33,21.7,20.105,20.54,11066390
31/03/2025,19.82,19.85,18.89,19.59,9132518
01/04/2025,19.8,20.42,19.365,20.19,6629647
02/04/2025,19.73,21.155,19.7,20.91,6540097
03/04/2025,19.26,19.48,17.72,18.19,12661170
04/04/2025,17.3,17.62,16.115,16.92,13056520
07/04/2025,16,18.27,15.33,17.25,18499990
08/04/2025,18.12,18.29,16.38,16.75,12877870
09/04/2025,16.77,20.3667,16.685,19.99,13040810
10/04/2025,19.09,19.27,17.97,19.08,9186808
11/04/2025,18.9,19.26,18.26,19.23,5940805
14/04/2025,19.72,19.92,18.12,18.16,9912301
15/04/2025,18.17,18.8699,18.17,18.82,6044571
16/04/2025,18.43,19.105,18.3,18.89,6031888
17/04/2025,19.26,19.285,18.85,19.23,4584188
21/04/2025,18.8,19.6768,18.78,19.25,6134646
22/04/2025,19.64,20.5,19.64,20.17,7381196
23/04/2025,21.09,22.0812,20.795,20.95,7996589
24/04/2025,21.15,22.37,21.02,22.31,8313410
25/04/2025,22.25,22.695,21.96,22.45,6382566
28/04/2025,22.48,22.69,21.75,22.12,5187098
