Date,Close/Last,Volume,Open,High,Low,Avg,7MA
01/02/2023,20.943,660477000,19.691,21.192,19.611,0.644,0.472
02/02/2023,21.709,564275800,21,21.949,20.7,0.428,0.512
03/02/2023,21.1,429366000,21,21.745,20.789,0.456,0.545
06/02/2023,21.089,452197100,20.806,21.57,20.786,0.684,0.525
07/02/2023,22.173,664149600,21.382,22.259,21.15,0.407,0.545
08/02/2023,22.205,559651200,22.387,22.878,22.008,0.635,0.544
09/02/2023,22.337,523875800,22.606,23.02,22.12,0.524,0.557
10/02/2023,21.265,550736800,21.69,22.0776,20.811,0.246,0.527
13/02/2023,21.788,474918600,21.538,22.048,20.962,0.645,0.546
14/02/2023,22.971,675473500,21.578,23.0488,21.366,0.692,0.586
15/02/2023,22.764,421188300,22.549,22.855,22.106,0.231,0.529
16/02/2023,22.002,412026300,22.133,22.55,21.9268,0.931,0.587
17/02/2023,21.388,465887600,21.631,21.74,20.975,0.438,0.614
21/02/2023,20.655,410014600,21,21.4938,20.618,0.6,0.538
22/02/2023,20.754,513184300,20.707,21.104,20.421,0.427,0.566
23/02/2023,23.664,1117995000,23.44,23.888,23.025,0.426,0.494
24/02/2023,23.286,589715900,23.225,23.474,22.947,0.445,0.495
27/02/2023,23.501,452993700,23.67,23.8799,23.454,0.572,0.589
28/02/2023,23.216,455962800,23.372,23.825,23.206,0.573,0.585
01/03/2023,22.698,460025600,23.192,23.2556,22.508,0.826,0.642
02/03/2023,23.314,390074700,22.488,23.3804,22.432,0.819,0.698
03/03/2023,23.89,412393300,23.32,23.9,23.13,0.478,0.703
06/03/2023,23.554,437429200,23.891,24.248,23.487,0.617,0.695
07/03/2023,23.288,515153900,23.6,24.125,23.241,0.586,0.697
08/03/2023,24.181,513573400,23.487,24.2,23.4235,0.66,0.674
09/03/2023,23.436,501257000,24.175,24.454,23.3828,0.712,0.658
10/03/2023,22.965,474865700,23.409,23.627,22.726,0.852,0.712
13/03/2023,22.966,421890300,22.752,23.298,22.297,0.962,0.763
14/03/2023,24.063,474910100,23.496,24.219,23.46,0.603,0.761
15/03/2023,24.228,524485700,23.761,24.286,23.36,0.286,0.718
16/03/2023,25.541,584946300,24.027,25.588,23.894,0.627,0.713
17/03/2023,25.725,848546600,25.982,26.399,25.668,0.628,0.701
20/03/2023,25.9,432747200,25.615,26.024,25.1298,0.462,0.544
21/03/2023,26.199,547407800,26.18,26.392,25.381,0.819,0.575
22/03/2023,26.468,797295100,26.425,27.589,26.237,0.57,0.615
23/03/2023,27.191,564888800,27.1155,27.499,26.69,0.175,0.551
24/03/2023,26.779,455414100,27.031,27.167,26.355,0.528,0.536
27/03/2023,26.531,361025700,26.837,27,26.365,0.587,0.51
28/03/2023,26.41,356103800,26.447,26.513,25.85,0.872,0.518
29/03/2023,26.984,393693900,26.825,27.078,26.597,0.72,0.539
30/03/2023,27.383,364515700,27.229,27.499,27.102,0.726,0.618
31/03/2023,27.777,433932800,27.14,27.8343,27.105,0.744,0.649
04/04/2023,27.453,368591500,27.966,28,27.307,0.713,0.774
05/04/2023,26.881,515014700,26.829,26.998,26.395,0.459,0.715
06/04/2023,27.037,397654300,26.584,27.08,26.427,0.437,0.675
11/04/2023,27.169,314378200,27.7235,27.79,27.126,0.73,0.588
12/04/2023,26.495,446259000,27.37,27.468,26.4475,0.663,0.581
13/04/2023,26.463,353615300,26.734,26.8869,26.329,0.81,0.631
14/04/2023,26.758,395660100,26.504,26.883,26.22,0.842,0.689
17/04/2023,27.002,321471300,26.5655,27.006,26.4332,0.925,0.782
18/04/2023,27.667,604811500,27.5335,28.11,27.357,0.572,0.76
19/04/2023,27.931,358660400,27.361,28,27.232,0.569,0.746
20/04/2023,27.104,427713300,27.671,28.03,27,0.744,0.737
21/04/2023,27.119,345102800,26.952,27.183,26.722,0.774,0.727
24/04/2023,27.042,339281900,27.013,27.366,26.671,0.867,0.578
25/04/2023,26.241,378527200,27.078,27.247,26.225,0.719,0.599
26/04/2023,26.956,406336800,27.002,27.33,26.7051,0.887,0.645
27/04/2023,27.226,377161200,27.363,27.495,26.625,0.602,0.624
28/04/2023,27.749,292216100,27.225,27.758,27.0715,0.936,0.647
02/05/2023,28.21,402729600,28.68,28.836,28.083,0.454,0.692
03/05/2023,27.802,383387400,27.84,28.367,27.472,0.708,0.69
04/05/2023,27.562,321850400,27.651,27.859,27.24,0.551,0.642
05/05/2023,28.68,361494100,27.8255,28.755,27.731,0.763,0.665
08/05/2023,29.151,344978900,28.522,29.22,28.35,0.748,0.718
09/05/2023,28.571,314869500,28.899,28.973,28.45,0.655,0.746
10/05/2023,28.885,369350000,29.005,29.113,28.4613,0.687,0.743
11/05/2023,28.578,322149000,28.896,28.95,28.246,0.698,0.764
12/05/2023,28.34,274222300,28.529,28.78,28.046,0.741,0.761
15/05/2023,28.953,293925900,28.5085,28.969,28.152,0.275,0.689
16/05/2023,29.213,449404900,28.841,29.87,28.832,0.734,0.701
17/05/2023,30.178,432535400,29.584,30.199,29.43,0.56,0.682
18/05/2023,31.678,748725000,30.41,31.828,30.32,0.567,0.664
19/05/2023,31.264,473907700,31.536,31.58,30.916,0.668,0.653
22/05/2023,31.176,371999700,30.901,31.52,30.68,0.738,0.658
23/05/2023,30.688,356253300,31,31.288,30.631,0.839,0.673
24/05/2023,30.538,721418500,30.21,30.607,29.806,0.905,0.722
25/05/2023,37.98,1543911000,38.523,39.48,36.635,0.828,0.759
26/05/2023,38.946,714396800,37.89,39.17,37.55,0.966,0.802
30/05/2023,40.111,923401100,40.595,41.938,39.949,0.728,0.902
31/05/2023,37.834,1002580000,39.488,40.295,37.822,0.64,0.864
01/06/2023,39.77,635873000,38.489,40.05,38.34,0.642,0.837
02/06/2023,39.327,482731200,40.097,40.5,39.058,0.586,0.783
05/06/2023,39.171,396093800,38.909,39.565,38.707,0.676,0.62
06/06/2023,38.654,388729100,38.83,39.16,38.148,0.842,0.636
07/06/2023,37.475,511997900,38.915,39.499,37.356,0.46,0.61
08/06/2023,38.51,417772400,37.724,38.864,37.505,0.748,0.626
09/06/2023,38.77,427717500,39.037,39.711,38.567,0.601,0.628
12/06/2023,39.482,389673400,39.2,39.53,38.618,0.74,0.655
13/06/2023,41.022,613208200,40.186,41.101,39.74,0.621,0.623
14/06/2023,42.997,740465000,40.824,43,40.552,0.636,0.648
15/06/2023,42.653,568622000,42.602,43.289,42.147,0.69,0.64
16/06/2023,42.692,655709400,43.45,43.721,42.6605,0.748,0.661
20/06/2023,43.808,451153100,42.998,43.99,42.674,0.62,0.697
21/06/2023,43.045,551602900,43.501,43.615,42.08,0.558,0.686
22/06/2023,43.025,417737400,42.253,43.4255,42.234,0.748,0.694
23/06/2023,42.209,358139800,42.464,42.809,42.015,0.811,0.703
26/06/2023,40.632,594321900,42.461,42.764,40.1,0.659,0.646
27/06/2023,41.876,462174700,40.799,41.94,40.448,0.696,0.657
28/06/2023,41.117,582639300,40.66,41.845,40.518,0.443,0.64
29/06/2023,40.822,380514300,41.558,41.6,40.6,0.569,0.615
30/06/2023,42.302,501147800,41.68,42.55,41.501,0.576,0.581
03/07/2023,42.413,197754100,42.517,42.898,42.202,0.708,0.609
05/07/2023,42.317,323617600,42.135,43.177,42.085,0.804,0.606
06/07/2023,42.103,304138800,41.844,42.179,41.346,0.563,0.624
07/07/2023,42.503,355881500,42.322,43.214,42.18,0.593,0.627
10/07/2023,42.18,353908100,42.657,42.811,41.649,0.488,0.622
11/07/2023,42.405,298244100,42.481,42.758,42.067,0.625,0.61
12/07/2023,43.902,481277000,43.033,43.935,42.7773,0.574,0.615
13/07/2023,45.977,478203700,44.518,46.155,44.492,0.642,0.592
14/07/2023,45.469,772075300,46.5828,48.088,45.06,0.679,0.609
17/07/2023,46.461,510488200,46.289,46.496,45.2624,0.771,0.63
18/07/2023,47.494,570190400,46.701,47.896,45.734,0.63,0.631
19/07/2023,47.077,427501800,47.464,47.818,46.742,0.744,0.655
20/07/2023,45.52,537864500,46.507,47.087,45.062,0.698,0.663
21/07/2023,44.309,963768600,45.788,45.866,44.1,0.658,0.66
24/07/2023,44.612,383099700,44.731,45.109,44.04,0.749,0.584
25/07/2023,45.679,348080900,44.941,46.1825,44.923,0.618,0.582
26/07/2023,45.452,364237300,46.021,46.053,44.63,0.722,0.579
27/07/2023,45.9,455975500,46.519,47.395,45.75,0.77,0.589
28/07/2023,46.75,331194200,46.668,47.027,46.381,0.583,0.578
31/07/2023,46.729,251055300,46.754,47.13,46.506,0.638,0.69
01/08/2023,46.507,239276000,46.4595,46.9,46.027,0.77,0.712
02/08/2023,44.269,530141600,45.831,45.84,43.387,0.606,0.695
03/08/2023,44.515,325076600,43.8,45.118,43.8,0.675,0.682
04/08/2023,44.68,362666200,44.985,45.642,44.393,0.892,0.726
07/08/2023,45.4165,322153500,45.111,45.54,44.5635,0.745,0.66
08/08/2023,44.664,353843400,44.853,45.242,44.056,0.726,0.654
09/08/2023,42.554,586449100,44.274,44.312,42.134,0.703,0.668
10/08/2023,42.388,492705300,42.16,43.574,41.835,0.792,0.685
11/08/2023,40.855,533085300,41.751,42.018,40.639,0.527,0.632
14/08/2023,43.753,690285800,40.486,43.8,40.311,0.526,0.688
15/08/2023,43.94,676511500,44.56,45.268,43.71,0.664,0.679
16/08/2023,43.486,527450700,44.52,44.675,43.406,0.673,0.675
17/08/2023,43.3435,452394800,43.97,44.062,43.001,0.659,0.656
18/08/2023,43.299,583767900,42.635,43.578,41.66,0.432,0.642
21/08/2023,46.967,692573400,44.494,47.065,44.222,0.552,0.527
22/08/2023,45.668,757206900,48.135,48.187,45.3331,0.705,0.533
23/08/2023,47.116,779046100,45.866,47.2,45.208,0.605,0.523
24/08/2023,47.163,1156044000,50.216,50.266,47.159,0.613,0.516
25/08/2023,46.018,925340500,47.012,47.805,45.024,0.515,0.528
28/08/2023,46.835,685192200,46.482,46.98,44.888,0.678,0.597
29/08/2023,48.784,701397000,46.666,49.081,46.391,0.652,0.589
30/08/2023,49.264,735206000,49.044,49.927,48.425,0.724,0.606
31/08/2023,49.355,528569800,49.38,49.744,48.958,0.671,0.614
01/09/2023,48.509,463830300,49.762,49.8,48.1416,0.744,0.647
05/09/2023,48.548,382652600,48.223,48.8508,47.86,0.728,0.693
06/09/2023,47.061,468669600,48.441,48.549,46.58,0.606,0.676
07/09/2023,46.241,433329900,45.525,46.344,45.152,0.625,0.67
08/09/2023,45.572,473899900,45.942,46.606,45.271,0.72,0.666
11/09/2023,45.178,473965600,46.148,46.163,44.312,0.634,0.652
12/09/2023,44.87,349256300,44.738,45.673,44.531,0.726,0.652
13/09/2023,45.485,398355400,44.6,45.93,44.503,0.725,0.669
14/09/2023,45.581,370097200,45.95,45.987,45.131,0.609,0.666
15/09/2023,43.9,506830500,45.341,45.599,43.808,0.641,0.655
18/09/2023,43.966,500270800,42.748,44.242,42,0.495,0.641
19/09/2023,43.52,373064200,43.833,43.966,43.002,0.789,0.65
20/09/2023,42.239,367107700,43.6,43.903,42.223,0.704,0.647
21/09/2023,41.017,450736000,41.583,42.1,40.98,0.672,0.656
22/09/2023,41.61,479236300,41.572,42.115,41.231,0.697,0.664
25/09/2023,42.222,419091000,41.591,42.536,41.177,0.657,0.654
26/09/2023,41.911,402282100,42.001,42.82,41.655,0.56,0.621
27/09/2023,42.468,444935200,42.33,42.872,41.629,0.404,0.578
28/09/2023,43.089,424662800,42.46,43.4463,42.115,0.536,0.559
29/09/2023,43.499,397829900,43.827,44.144,43.3069,0.613,0.547
02/10/2023,44.782,433298200,44.03,45.175,43.861,0.569,0.563
03/10/2023,43.517,470849500,44.808,45.13,43.246,0.386,0.538
04/10/2023,44.041,361820900,43.742,44.143,43.292,0.612,0.568
05/10/2023,44.688,393483100,44.05,44.9,43.888,0.642,0.583
06/10/2023,45.762,434436000,44.193,45.789,44.026,0.606,0.582
09/10/2023,45.273,409674700,44.842,45.605,44.368,0.57,0.519
10/10/2023,45.798,368582100,45.31,46.259,45.088,0.503,0.51
11/10/2023,46.806,378136900,46.196,46.859,46.05,0.504,0.526
12/10/2023,46.945,481325000,46.777,47.609,46.33,0.726,0.543
13/10/2023,45.461,475426000,46.96,47.116,45.28,0.57,0.532
16/10/2023,46.095,375099200,45.063,46.225,44.912,0.56,0.457
17/10/2023,43.938,812332700,44,44.754,42.48,0.443,0.449
18/10/2023,42.196,627294300,42.591,43.219,41.825,0.458,0.442
19/10/2023,42.101,501233100,42.811,43.297,41.882,0.671,0.434
20/10/2023,41.387,477266100,41.89,42.47,41.078,0.567,0.434
23/10/2023,42.975,478530500,41.229,43.248,40.945,0.686,0.57
24/10/2023,43.663,401463400,43.077,43.697,42.691,0.619,0.595
25/10/2023,41.779,398379200,43.398,43.65,41.555,0.607,0.616
26/10/2023,40.326,541001300,41.853,42.2555,39.8802,0.425,0.581
27/10/2023,40.5,416784400,41.13,41.206,40.015,0.499,0.571
30/10/2023,41.161,388028100,41.087,41.766,40.481,0.735,0.618
31/10/2023,40.78,517968700,40.45,40.879,39.23,0.508,0.602
01/11/2023,42.325,437592900,40.884,42.381,40.869,0.513,0.588
02/11/2023,43.506,409171900,43.328,43.884,42.894,0.686,0.626
03/11/2023,45.005,424609600,44.02,45.309,43.723,0.484,0.623
06/11/2023,45.751,400733400,45.2845,45.935,44.899,0.639,0.603
07/11/2023,45.955,343165500,45.719,46.218,45.1575,0.608,0.585
08/11/2023,46.574,346718900,46.1,46.867,45.968,0.703,0.613
09/11/2023,46.95,540496000,47.467,48.23,46.75,0.485,0.609
10/11/2023,48.335,422441600,47.5,48.472,47.283,0.581,0.594
13/11/2023,48.62,384135700,48.32,49.116,48.099,0.784,0.581
14/11/2023,49.656,416953900,49.68,49.834,49.04,0.699,0.594
15/11/2023,48.888,475497400,49.935,49.96,48.2,0.638,0.584
16/11/2023,49.48,339756200,48.679,49.5247,48.33,0.762,0.624
17/11/2023,49.298,325896900,49.524,49.717,49.007,0.691,0.64
20/11/2023,50.409,416142600,49.312,50.548,49.181,0.639,0.733
21/11/2023,49.944,565746900,50.126,50.517,49.222,0.6,0.719
22/11/2023,48.716,900642300,49.852,50.3349,47.69,0.507,0.7
24/11/2023,47.776,294644600,48.47,48.921,47.745,0.486,0.652
27/11/2023,48.242,395661900,47.8,48.53,47.652,0.673,0.631
28/11/2023,47.821,401490900,48.236,48.3229,47.473,0.71,0.647
29/11/2023,48.14,382004700,48.379,48.762,47.86,0.707,0.675
30/11/2023,46.77,526246600,48.024,48.11,46.422,0.691,0.684
01/12/2023,46.765,369317000,46.525,47.2,46.187,0.623,0.703
04/12/2023,45.51,437543400,46.077,46.077,45.01,0.648,0.646
05/12/2023,46.566,371717600,45.466,46.6,45.271,0.643,0.636
06/12/2023,45.503,380589600,47.2145,47.387,45.412,0.598,0.62
07/12/2023,46.596,350822600,45.7,46.629,45.604,0.647,0.614
08/12/2023,47.506,359223700,46.595,47.7409,46.55,0.65,0.618
11/12/2023,46.627,509728100,47.491,47.531,45.83,0.676,0.631
12/12/2023,47.657,372386900,46.046,47.666,46.046,0.652,0.632
13/12/2023,48.088,447791900,47.629,48.594,47.608,0.666,0.642
14/12/2023,48.35,391231700,48.39,48.67,47.422,0.79,0.662
15/12/2023,48.89,479947600,48.194,49.404,48.12,0.52,0.644
18/12/2023,50.077,412587200,49.4,50.433,49.15,0.746,0.718
19/12/2023,49.604,464444500,49.424,49.7,48.895,0.69,0.723
20/12/2023,48.111,397894400,49.655,49.999,48.098,0.691,0.727
21/12/2023,48.99,300425400,48.811,49.095,48.419,0.637,0.705
22/12/2023,48.83,252506800,49.195,49.383,48.467,0.717,0.733
26/12/2023,49.279,244199500,48.968,49.6,48.96,0.69,0.743
27/12/2023,49.417,233648000,49.511,49.68,49.085,0.816,0.761
28/12/2023,49.522,246587500,49.643,49.884,49.412,0.795,0.783
29/12/2023,49.522,389293300,49.813,49.997,48.751,0.634,0.771
02/01/2024,48.168,411254200,49.244,49.295,47.595,0.772,0.738
03/01/2024,47.569,320896200,47.485,48.1841,47.32,0.791,0.734
04/01/2024,47.998,306534900,47.767,48.5,47.508,0.649,0.714
05/01/2024,49.097,415039300,48.462,49.547,48.306,0.779,0.734
08/01/2024,52.253,642509900,49.512,52.275,49.479,0.682,0.737
09/01/2024,53.14,773100100,52.401,54.325,51.69,0.602,0.713
10/01/2024,54.35,533795800,53.616,54.6,53.489,0.717,0.702
11/01/2024,54.822,596758800,54.999,55.346,53.56,0.702,0.71
12/01/2024,54.71,352993600,54.62,54.97,54.3301,0.708,0.7
16/01/2024,56.382,449579700,55.018,56.835,54.9,0.794,0.694
17/01/2024,56.053,474394400,56.347,56.4707,54.74,0.722,0.695
18/01/2024,57.107,491650400,57.26,57.6,56.107,0.569,0.676
19/01/2024,59.491,543501500,57.989,59.5,57.225,0.693,0.673
22/01/2024,59.654,452954600,60.049,60.331,59.07,0.696,0.718
23/01/2024,59.873,294654500,59.57,59.91,58.585,0.787,0.717
24/01/2024,61.362,560270800,60.304,62.849,59.938,0.785,0.726
25/01/2024,61.617,482776800,62.35,62.719,60.85,0.784,0.757
26/01/2024,61.031,390308600,60.96,61.783,60.573,0.722,0.761
29/01/2024,62.465,348733000,61.232,62.489,60.907,0.783,0.759
30/01/2024,62.774,410735300,62.9,63.493,62.26,0.75,0.754
31/01/2024,61.527,453794900,61.44,62.269,60.7,0.714,0.744
01/02/2024,63.027,369145800,62.1,63.191,61.65,0.706,0.732
02/02/2024,66.16,476577700,63.974,66.6,63.69,0.813,0.745
05/02/2024,69.332,680078000,68.225,69.497,67.205,0.524,0.683
06/02/2024,68.223,683111400,69.63,69.754,66.3,0.671,0.672
07/02/2024,70.099,495574600,68.319,70.22,67.6,0.68,0.667
08/02/2024,69.641,414422100,70.074,70.794,69.455,0.667,0.661
09/02/2024,72.133,436636900,70.533,72.185,70.212,0.825,0.663
12/02/2024,72.248,613710200,72.6,74.611,71.25,0.701,0.704
13/02/2024,72.128,602580200,70.4,73.45,69.62,0.664,0.703
14/02/2024,73.9,504917400,73.202,74.236,71.938,0.638,0.697
15/02/2024,72.658,420121800,73.869,73.975,72.4,0.611,0.689
16/02/2024,72.613,495326600,74.1,74.402,72.501,0.587,0.655
20/02/2024,69.452,704833100,71.947,71.956,67.734,0.578,0.664
21/02/2024,67.472,690298100,68.006,68.888,66.248,0.569,0.654
22/02/2024,78.538,865099700,75.025,78.575,74.22,0.674,0.663
23/02/2024,78.817,829388400,80.79,82.394,77.57,0.644,0.671
26/02/2024,79.092,503972700,79.7,80.646,78.505,0.672,0.632
27/02/2024,78.701,391705200,79.381,79.48,77.162,0.672,0.646
28/02/2024,77.663,393110400,77.62,78.933,77.125,0.653,0.658
29/02/2024,79.112,507289000,79.094,79.99,78.35,0.758,0.67
01/03/2024,82.279,479135100,80,82.3,79.435,0.772,0.688
04/03/2024,85.237,615616500,84.13,87.695,83.719,0.599,0.674
05/03/2024,85.964,520639300,85.27,86.097,83.417,0.665,0.673
06/03/2024,88.7,582520300,88.022,89.724,87.03,0.581,0.663
07/03/2024,92.669,608119200,90.158,92.767,89.602,0.508,0.627
08/03/2024,87.528,1142269000,95.1379,97.4,86.506,0.583,0.6
11/03/2024,85.774,678364100,86.429,88.797,84.166,0.572,0.616
12/03/2024,91.913,668075200,88.049,91.96,86.1501,0.65,0.614
13/03/2024,90.888,635712900,91.055,91.504,88.435,0.556,0.61
14/03/2024,87.944,602318200,89.577,90.646,86.6,0.533,0.614
15/03/2024,87.8365,642086200,86.93,89.546,86.257,0.654,0.624
18/03/2024,88.455,668975900,90.388,92.405,87.085,0.654,0.657
19/03/2024,89.398,672171300,86.7,90.544,85.01,0.598,0.65
20/03/2024,90.372,479062800,89.797,90.41,88.223,0.475,0.638
21/03/2024,91.435,480372300,92.3,92.648,90.405,0.69,0.661
22/03/2024,94.289,586719400,91.141,94.778,90.834,0.657,0.661
25/03/2024,95.002,552136100,93.941,96.766,93.51,0.607,0.632
26/03/2024,92.561,513647600,95.851,96.375,92.502,0.746,0.653
27/03/2024,90.25,586067200,93.112,93.24,89.123,0.783,0.697
28/03/2024,90.356,435212300,90,91.3,89.193,0.786,0.711
01/04/2024,90.363,452441500,90.299,92.225,89.204,0.802,0.789
02/04/2024,89.452,433063600,88.448,90.094,87.62,0.756,0.79
03/04/2024,88.964,370066600,88.484,90.374,88.4,0.418,0.738
04/04/2024,85.905,434964900,90.406,90.634,85.88,0.772,0.736
05/04/2024,88.008,399678500,86.866,88.481,85.926,0.548,0.709
08/04/2024,87.133,283220000,88.7,88.83,86.732,0.771,0.655
09/04/2024,85.354,503547400,87.442,87.635,83.022,0.665,0.642
10/04/2024,87.039,431928500,83.926,87.4,83.709,0.59,0.667
11/04/2024,90.616,431637300,87.42,90.739,86.926,0.546,0.635
12/04/2024,88.186,426804800,89.699,90.175,87.53,0.56,0.636
15/04/2024,86.001,443077000,89.098,90.613,85.929,0.726,0.61
16/04/2024,87.415,370453000,86.4325,88.118,86.0639,0.694,0.614
17/04/2024,84.035,495399500,88.34,88.775,83.95,0.669,0.625
18/04/2024,84.671,447260300,84.97,86.19,82.402,0.535,0.623
19/04/2024,76.2,875198000,83.15,84.324,75.606,0.679,0.64
22/04/2024,79.518,596340500,78.104,80.073,76.4,0.647,0.609
23/04/2024,82.423,438559400,80.769,82.769,80.264,0.677,0.607
24/04/2024,79.677,512207500,83.95,84.082,79.183,0.578,0.594
25/04/2024,82.632,424640700,78.868,83.323,78.223,0.816,0.634
26/04/2024,87.735,551010800,83.818,88.3309,83.387,0.798,0.651
29/04/2024,87.757,388970800,87.595,87.992,85.266,0.669,0.743
30/04/2024,86.402,363708700,87.24,88.819,86.3,0.737,0.752
01/05/2024,83.041,559863200,85.077,86,81.2546,0.707,0.77
02/05/2024,85.817,377897500,84.449,86.237,83.2,0.682,0.751
03/05/2024,88.789,398340700,87.789,89.281,87.04,0.824,0.755
06/05/2024,92.14,376202600,89.39,92.22,89.055,0.838,0.744
07/05/2024,90.554,437341600,91.098,91.781,89.011,0.767,0.748
08/05/2024,90.412,325721000,89.4825,91.194,89.42,0.813,0.763
09/05/2024,88.747,378012700,90.529,91.072,88.231,0.664,0.761
10/05/2024,89.878,335325400,90.3045,91.401,89.227,0.78,0.754
13/05/2024,90.399,289680200,90.478,90.998,88.529,0.643,0.721
14/05/2024,91.356,296507100,89.599,91.651,88.934,0.691,0.71
15/05/2024,94.63,417735500,92.472,94.862,91.599,0.8,0.709
16/05/2024,94.359,323951800,94.91,95.819,94.103,0.651,0.707
17/05/2024,92.479,359691000,94.369,94.74,91.806,0.681,0.693
20/05/2024,94.78,318764500,93.75,95.2,93.44,0.682,0.726
21/05/2024,95.386,328946500,93.599,95.4,93.18,0.81,0.743
22/05/2024,94.95,548648000,95.459,96.02,93.249,0.581,0.712
23/05/2024,103.799,835065300,102.028,106.32,101.52,0.594,0.703
24/05/2024,106.469,429493700,104.449,106.475,103,0.638,0.697
28/05/2024,113.901,652727900,110.244,114.939,109.883,0.592,0.66
29/05/2024,114.825,557441900,113.05,115.492,110.901,0.653,0.67
30/05/2024,110.5,487350300,114.65,115.8191,109.663,0.641,0.677
31/05/2024,109.633,613262500,112.52,112.717,106.94,0.752,0.693
03/06/2024,115,438391800,113.621,115,112.003,0.688,0.664
04/06/2024,116.437,403324000,115.716,116.6,114.045,0.682,0.677
05/06/2024,122.44,528401800,118.371,122.4495,117.468,0.708,0.685
06/06/2024,120.998,664696200,124.048,125.587,118.32,0.753,0.701
07/06/2024,120.888,412385800,119.77,121.6917,118.022,0.714,0.696
10/06/2024,121.79,314162700,120.37,123.1,117.01,0.595,0.684
11/06/2024,120.91,222551200,121.77,122.87,118.74,0.76,0.695
12/06/2024,125.2,299595000,123.06,126.88,122.57,0.758,0.703
13/06/2024,129.61,260704500,129.39,129.8,127.16,0.763,0.704
14/06/2024,131.88,309320400,129.96,132.84,128.32,0.759,0.71
17/06/2024,130.98,288504400,132.99,133.73,129.58,0.642,0.727
18/06/2024,135.58,294335100,131.14,136.33,130.69,0.751,0.726
20/06/2024,130.78,517768400,139.8,140.76,129.52,0.737,0.718
21/06/2024,126.57,655484700,127.12,130.63,124.3,0.587,0.693
24/06/2024,118.11,476060900,123.24,124.46,118.04,0.66,0.701
25/06/2024,126.09,425787500,121.2,126.5,119.32,0.665,0.689
26/06/2024,126.4,362975900,126.13,128.12,122.6,0.647,0.678
27/06/2024,123.99,252571700,124.1,126.41,122.92,0.67,0.668
28/06/2024,123.54,315516700,124.58,127.71,122.75,0.764,0.693
01/07/2024,124.3,284885500,123.47,124.84,118.83,0.579,0.682
02/07/2024,122.67,218374000,121.13,123.41,121.03,0.667,0.682
03/07/2024,128.28,215749000,121.66,128.28,121.36,0.65,0.682
05/07/2024,125.83,214176700,127.38,128.85,125.68,0.774,0.699
08/07/2024,128.2,237677300,127.49,130.77,127.04,0.736,0.691
09/07/2024,131.38,287020800,130.35,133.82,128.65,0.64,0.687
10/07/2024,134.91,248978600,134.03,135.1,132.42,0.675,0.691
11/07/2024,127.4,374782700,135.75,136.15,127.05,0.65,0.673
12/07/2024,129.24,252680500,128.26,131.92,127.22,0.705,0.663
15/07/2024,128.44,208326200,130.56,131.39,127.18,0.581,0.673
16/07/2024,126.36,214769500,128.44,129.04,124.58,0.681,0.679
17/07/2024,117.99,390086200,121.35,121.85,116.72,0.547,0.66
18/07/2024,121.09,320979500,121.85,122.4,116.56,0.723,0.671
19/07/2024,117.93,217223800,120.35,121.6,117.37,0.743,0.676
22/07/2024,123.54,258068900,120.35,124.07,119.86,0.571,0.658
23/07/2024,122.59,173911000,122.78,124.69,122.1,0.825,0.678
24/07/2024,114.25,327776900,119.17,119.95,113.44,0.697,0.7
25/07/2024,112.28,460067000,113.04,116.63,106.3,0.608,0.683
26/07/2024,113.06,293399100,116.19,116.2,111.58,0.693,0.676
29/07/2024,111.59,248152100,113.69,116.28,111.3,0.689,0.695
30/07/2024,103.73,486833300,111.52,111.99,102.54,0.617,0.665
31/07/2024,117.02,473174200,112.9,118.34,110.88,0.593,0.65
01/08/2024,109.21,523462300,117.53,120.16,106.8104,0.638,0.655
02/08/2024,107.27,482027500,103.76,108.72,101.37,0.458,0.621
05/08/2024,100.45,552842400,92.06,103.41,90.69,0.304,0.573
06/08/2024,104.25,409012100,103.84,107.71,100.55,0.59,0.57
07/08/2024,98.91,411440400,107.81,108.8,98.69,0.416,0.544
08/08/2024,104.97,391910000,102,105.5,97.52,0.603,0.539
09/08/2024,104.75,290844200,105.64,106.6,103.43,0.586,0.558
12/08/2024,109.02,325559900,106.32,111.07,106.26,0.609,0.559
13/08/2024,116.14,312646700,112.44,116.23,111.58,0.653,0.568
14/08/2024,118.08,339246400,118.53,118.6,114.07,0.694,0.608
15/08/2024,122.86,318086700,118.76,123.24,117.47,0.737,0.627
16/08/2024,124.58,302589900,121.94,125,121.18,0.77,0.654
19/08/2024,130,318333600,124.28,130,123.42,0.813,0.692
20/08/2024,127.25,300087400,128.4,129.88,125.89,0.706,0.699
21/08/2024,128.5,257883600,127.315,129.35,126.66,0.634,0.691
22/08/2024,123.74,376189100,130.02,130.75,123.1,0.758,0.694
23/08/2024,129.37,323230300,125.86,129.6,125.22,0.585,0.667
26/08/2024,126.46,331964700,129.57,131.26,124.37,0.606,0.679
27/08/2024,128.3,303134600,125.05,129.2,123.88,0.505,0.65
28/08/2024,125.61,448101100,128.12,128.33,122.64,0.638,0.651
29/08/2024,117.59,453023300,121.355,124.43,116.71,0.451,0.607
30/08/2024,119.37,333751600,119.53,121.75,117.22,0.526,0.599
03/09/2024,108,477155100,116.01,116.21,107.29,0.618,0.656
04/09/2024,106.21,372470300,105.41,113.27,104.12,0.494,0.635
05/09/2024,107.21,306850700,104.985,109.65,104.76,0.598,0.656
