Date,Close,Volume,Open,High,Low,avg,7ma,
10/02/2022,159.00,68268120.00,158.35,160.72,157.75,0.653,0.57,
09/02/2022,161.19,68785600.00,162.87,163.83,160.25,0.554,0.531,
08/02/2022,161.41,76040360.00,156.75,161.79,155.55,0.607,0.539,
07/02/2022,157.94,102624380.00,158.52,162.69,157.25,0.653,0.551,
04/02/2022,157.64,253455800.00,155.61,161.20,150.61,0.568,0.514,
03/02/2022,138.85,225531400.00,141.74,144.25,138.33,0.376,0.521,
02/02/2022,150.61,87329760.00,155.05,155.08,148.86,0.61,0.537,
01/02/2022,151.19,59219840.00,150.00,151.71,147.63,0.696,0.525,
31/01/2022,149.57,78307440.00,144.75,150.36,144.30,0.54,0.505,
28/01/2022,143.98,74391980.00,140.86,144.00,137.93,0.616,0.575,
27/01/2022,139.64,77515800.00,140.80,144.24,139.35,0.484,0.553,
26/01/2022,138.87,95601700.00,144.75,150.36,144.30,0.529,0.566,
25/01/2022,139.99,90824660.00,142.24,143.60,138.15,0.559,0.583,
24/01/2022,144.54,156044740.00,139.00,144.95,135.35,0.563,0.603,
21/01/2022,142.64,163971440.00,149.95,150.90,142.07,0.464,0.619,
20/01/2022,151.67,71973320.00,156.77,158.00,151.35,0.575,0.636,
19/01/2022,156.30,53241920.00,158.76,159.25,156.25,0.644,0.654,
18/01/2022,158.92,67441440.00,159.11,159.73,157.66,0.701,0.633,
14/01/2022,162.14,45974860.00,160.15,162.25,159.80,0.58,0.561,
13/01/2022,161.21,52188300.00,165.25,166.22,161.09,0.7,0.563,
12/01/2022,165.21,50029120.00,166.58,166.88,164.42,0.498,0.548,
11/01/2022,165.36,62805580.00,161.50,166.35,160.70,0.544,0.577,
10/01/2022,161.49,87798300.00,160.59,161.66,156.30,0.559,0.561,
07/01/2022,162.55,46605900.00,163.84,165.24,162.03,0.592,0.544,
06/01/2022,163.25,51957780.00,163.45,164.80,161.94,0.599,0.55,
05/01/2022,164.36,64302720.00,166.88,167.13,164.36,0.7,0.537,
04/01/2022,167.52,70725160.00,170.44,171.40,166.35,0.433,0.53,
03/01/2022,170.40,63869140.00,167.55,170.70,166.16,0.697,0.56,
31/12/2021,166.72,47830380.00,168.96,169.35,166.56,0.638,0.655,
30/12/2021,168.64,37583100.00,169.70,170.89,168.52,0.503,0.697,
29/12/2021,169.20,35754040.00,170.84,171.21,168.60,0.657,0.728,
28/12/2021,170.66,54711860.00,170.18,172.18,169.14,0.641,0.705,
27/12/2021,169.67,58846820.00,171.04,172.94,169.22,0.646,0.694,
23/12/2021,171.07,36788240.00,170.43,171.98,170.15,0.721,0.608,
22/12/2021,171.04,55035460.00,169.27,172.05,168.50,0.496,0.586,
21/12/2021,170.42,55955820.00,167.85,170.72,165.65,0.56,0.598,
20/12/2021,167.08,57372660.00,166.85,167.87,165.60,0.613,0.611,
17/12/2021,170.02,85755160.00,167.71,170.90,165.61,0.594,0.487,
16/12/2021,168.87,60876840.00,173.37,174.17,168.16,0.565,0.47,
15/12/2021,173.32,75794260.00,168.60,173.60,165.20,0.578,0.463,
14/12/2021,169.09,55975280.00,167.55,170.70,166.16,0.652,0.441,
13/12/2021,169.57,62169000.00,172.00,172.10,169.13,0.391,0.417,
10/12/2021,172.21,60689760.00,175.42,175.93,170.50,0.476,0.514,
09/12/2021,174.17,46061820.00,175.75,176.97,174.14,0.514,0.526,
08/12/2021,176.16,45253660.00,176.15,177.18,174.75,0.429,0.544,
07/12/2021,176.16,66410720.00,174.60,177.50,173.33,0.482,0.576,
06/12/2021,171.37,68860000.00,169.65,171.43,168.88,0.663,0.616,
03/12/2021,169.49,80711000.00,172.75,173.49,166.93,0.56,0.64,
02/12/2021,171.87,64725760.00,173.00,174.64,171.19,0.637,0.634,
01/12/2021,172.19,75139900.00,177.25,177.99,172.08,0.652,0.639,
30/11/2021,175.35,80022140.00,178.18,179.29,174.60,0.761,0.62,
29/11/2021,178.08,65311140.00,177.38,179.80,176.58,0.603,0.589,
26/11/2021,175.23,59825940.00,180.10,181.68,175.21,0.512,0.584,
24/11/2021,179.02,46560360.00,178.13,180.68,176.84,0.521,0.591,
23/11/2021,179.00,73844920.00,179.25,181.05,176.39,0.546,0.606,
22/11/2021,178.63,96957000.00,183.82,185.67,178.38,0.625,0.628,
19/11/2021,183.83,98924060.00,185.63,188.11,183.79,0.686,0.589,
18/11/2021,184.80,114070760.00,178.32,185.21,178.05,0.546,0.556,
17/11/2021,177.45,51205400.00,178.24,179.36,177.27,0.625,0.56,
16/11/2021,177.04,44341420.00,176.95,178.83,176.26,0.705,0.553,
15/11/2021,177.28,58594380.00,176.85,179.69,176.29,0.694,0.546,
12/11/2021,176.26,53788680.00,174.25,177.04,172.35,0.453,0.56,
11/11/2021,173.63,45288120.00,175.65,177.16,173.37,0.573,0.587,
10/11/2021,174.10,80548440.00,178.19,180.27,173.15,0.581,0.575,
09/11/2021,178.81,85898440.00,175.76,179.69,175.07,0.652,0.595,
08/11/2021,174.45,61479840.00,176.16,178.95,174.39,0.641,0.562,
05/11/2021,175.95,99939020.00,173.85,178.31,173.85,0.637,0.552,
04/11/2021,173.85,107060400.00,168.50,174.93,168.25,0.493,0.512,
03/11/2021,169.20,67943780.00,165.45,169.75,164.88,0.72,0.523,
02/11/2021,165.64,52551800.00,165.75,166.56,164.18,0.421,0.506,
01/11/2021,165.91,72177580.00,168.09,168.79,164.60,0.452,0.528,
29/10/2021,168.62,129721540.00,165.00,168.74,163.67,0.354,0.548,
28/10/2021,172.33,114174660.00,170.10,173.95,169.30,0.575,0.584,
27/10/2021,169.62,54044480.00,169.40,171.85,168.57,0.6,0.584,
26/10/2021,168.80,53966840.00,167.48,170.81,167.20,0.574,0.591,
25/10/2021,166.02,44519120.00,166.75,168.77,160.55,0.632,0.584,
22/10/2021,166.78,62781060.00,171.05,171.49,166.57,0.604,0.49,
21/10/2021,171.75,37627700.00,170.71,172.01,170.15,0.578,0.493,
20/10/2021,170.75,42795540.00,172.63,173.14,170.02,0.647,0.501,
19/10/2021,172.21,47721580.00,171.71,172.73,171.10,0.525,0.494,
18/10/2021,172.34,63482300.00,169.42,172.46,169.26,0.596,0.487,
15/10/2021,170.45,103598820.00,165.57,170.52,165.20,0.628,0.491,
14/10/2021,164.99,42240400.00,165.12,165.63,164.54,0.631,0.481,
13/10/2021,164.21,48501720.00,163.49,164.42,163.05,0.597,0.475,
12/10/2021,162.37,36391420.00,162.85,163.38,161.81,0.475,0.446,
11/10/2021,162.32,40684060.00,163.75,164.63,161.91,0.495,0.448,
08/10/2021,164.43,39964340.00,165.85,166.07,164.41,0.559,0.496,
07/10/2021,165.12,48181500.00,164.58,166.29,164.15,0.592,0.491,
06/10/2021,163.10,50659540.00,160.68,163.22,159.93,0.393,0.508,
05/10/2021,161.05,65384160.00,160.23,163.04,160.12,0.49,0.53,
04/10/2021,159.49,90461140.00,163.97,164.00,158.81,0.524,0.551,
01/10/2021,164.16,56712340.00,164.45,165.46,162.80,0.529,0.578,
30/09/2021,164.25,56940660.00,165.80,166.39,163.70,0.712,0.591,
29/09/2021,165.06,51245360.00,166.11,167.57,164.89,0.546,0.553,
28/09/2021,165.80,88616380.00,167.89,168.46,164.51,0.636,0.564,
27/09/2021,170.29,72689000.00,168.58,170.78,166.98,0.467,0.555,
24/09/2021,171.28,42324820.00,170.10,171.46,169.67,0.618,0.512,
23/09/2021,170.80,29045030.00,173.69,173.69,168.92,0.447,0.522,
22/09/2021,169.00,48228060.00,167.55,170.70,166.16,0.625,0.537,
21/09/2021,167.18,55617560.00,168.75,168.99,166.62,0.571,0.528,
20/09/2021,167.79,93382600.00,169.80,170.95,165.75,0.458,0.529,
17/09/2021,173.13,92331120.00,174.42,174.87,172.61,0.684,0.603,
16/09/2021,174.41,51671960.00,173.00,174.63,172.31,0.554,0.601,
15/09/2021,173.79,59150740.00,172.13,174.27,170.10,0.56,0.605,
14/09/2021,172.50,38737940.00,173.78,174.34,171.89,0.578,0.597,
13/09/2021,172.86,51380440.00,174.14,174.90,171.90,0.639,0.608,
10/09/2021,173.46,47945380.00,175.09,175.42,173.15,0.672,0.53,
09/09/2021,174.21,54384820.00,176.30,177.50,173.33,0.581,0.518,
08/09/2021,176.28,61067280.00,175.58,177.28,174.78,0.5,0.509,
07/09/2021,175.46,54823680.00,173.90,176.40,173.85,0.657,0.535,
03/09/2021,173.90,51566480.00,172.60,174.13,171.82,0.583,0.627,
02/09/2021,173.16,58511880.00,174.74,175.60,172.75,0.522,0.632,
01/09/2021,173.95,72598220.00,174.82,176.35,173.76,0.678,0.629,
31/08/2021,173.54,87128260.00,171.24,173.63,169.78,0.679,0.614,
30/08/2021,171.08,63844880.00,167.87,172.25,167.76,0.687,0.598,
27/08/2021,167.48,48047380.00,166.66,167.62,165.69,0.623,0.541,
26/08/2021,165.80,44616210.00,165.17,166.69,162.55,0.5,0.518,
25/08/2021,164.96,33606120.00,165.49,166.05,164.31,0.571,0.533,
24/08/2021,165.29,51036820.00,164.00,165.37,162.25,0.566,0.558,
23/08/2021,163.29,65362620.00,160.60,164.05,160.50,0.735,0.527,
20/08/2021,160.00,67168560.00,160.19,160.39,158.79,0.464,0.56,
19/08/2021,159.39,75657240.00,159.70,161.65,159.12,0.599,0.601,
18/08/2021,160.06,56086220.00,162.10,162.70,160.00,0.752,0.61,
17/08/2021,162.10,67758440.00,163.88,164.02,161.28,0.345,0.584,
16/08/2021,164.95,66569880.00,164.15,165.00,160.56,0.613,0.609,
13/08/2021,164.70,41133980.00,165.28,165.30,164.15,0.751,0.555,
12/08/2021,165.18,46476460.00,164.50,165.73,163.48,0.664,0.527,
11/08/2021,164.61,58944980.00,166.57,166.89,163.89,0.566,0.524,
10/08/2021,166.03,48251020.00,167.25,167.90,165.75,0.524,0.538,
09/08/2021,167.09,42964400.00,167.18,167.74,166.43,0.734,0.566,
06/08/2021,167.25,52752880.00,168.75,168.99,166.62,0.555,0.575,
05/08/2021,168.80,48670060.00,167.81,169.45,167.05,0.643,0.559,
04/08/2021,167.74,43678900.00,168.97,169.44,167.28,0.662,0.542,
03/08/2021,168.31,83146860.00,167.04,169.55,164.99,0.72,0.55,
02/08/2021,166.57,67078300.00,167.66,167.95,165.85,0.762,0.534,
30/07/2021,166.38,199311860.00,167.40,168.41,165.35,0.448,0.555,
29/07/2021,180.00,110399040.00,181.39,181.90,179.00,0.521,0.596,
28/07/2021,181.52,59987560.00,181.69,182.92,180.05,0.719,0.622,
27/07/2021,181.32,82637800.00,184.93,184.93,179.31,0.606,0.607,
26/07/2021,184.99,58001360.00,183.66,185.60,182.36,0.534,0.614,
23/07/2021,182.83,48725840.00,182.00,183.31,181.10,0.733,0.583,
22/07/2021,181.90,65307040.00,179.36,182.00,179.11,0.706,0.564,
21/07/2021,179.26,46379780.00,178.82,179.32,177.18,0.614,0.564,
20/07/2021,178.66,65113600.00,178.37,179.60,175.90,0.653,0.553,
19/07/2021,177.48,75691900.00,176.63,177.51,174.96,0.515,0.535,
16/07/2021,178.68,80874120.00,181.67,182.30,178.52,0.602,0.548,
15/07/2021,181.56,63705840.00,184.71,184.77,181.05,0.71,0.556,
14/07/2021,184.08,65931360.00,185.44,185.88,183.04,0.532,0.549,
13/07/2021,183.87,76918340.00,185.11,188.65,183.57,0.527,0.537,
12/07/2021,185.93,51432700.00,187.20,187.86,184.84,0.645,0.53,
09/07/2021,185.97,74964740.00,186.13,187.40,184.67,0.656,0.509,
08/07/2021,186.57,103612460.00,182.18,188.00,181.06,0.663,0.496,
07/07/2021,184.83,106561240.00,185.87,186.71,183.95,0.449,0.485,
06/07/2021,183.79,134895360.00,176.51,184.27,176.45,0.477,0.487,
02/07/2021,175.55,63533940.00,172.58,175.59,171.85,0.562,0.597,
01/07/2021,171.65,40741060.00,171.73,172.85,170.47,0.589,0.608,
30/06/2021,172.01,48079840.00,172.05,173.58,171.75,0.459,0.623,
29/06/2021,172.41,41968780.00,171.94,172.80,171.15,0.752,0.637,
28/06/2021,172.19,44855860.00,170.80,172.40,170.68,0.739,0.625,
25/06/2021,170.07,78819940.00,173.20,173.24,169.71,0.642,0.629,
24/06/2021,172.45,76639980.00,175.38,176.24,171.54,0.692,0.64,
23/06/2021,175.19,56266820.00,175.25,176.05,174.16,0.556,0.62,
22/06/2021,175.27,66901640.00,172.90,176.19,172.80,0.668,0.625,
21/06/2021,172.70,65542600.00,173.82,174.10,171.70,0.54,0.606,
18/06/2021,174.35,104954740.00,174.00,175.35,173.69,0.718,0.544,
17/06/2021,174.46,102730620.00,170.16,174.86,170.05,0.549,0.528,
16/06/2021,170.76,84055640.00,169.60,171.32,168.03,0.592,0.522,
15/06/2021,169.16,48524000.00,169.20,169.85,168.16,0.532,0.516,
14/06/2021,169.19,51393100.00,167.34,169.25,166.78,0.704,0.53,
11/06/2021,167.34,56347040.00,167.48,168.33,166.67,0.607,0.6,
10/06/2021,167.48,69529600.00,164.10,167.55,164.06,0.51,0.597,
09/06/2021,164.06,49110600.00,163.64,164.88,163.54,0.548,0.643,
08/06/2021,163.21,68334600.00,161.13,163.98,160.90,0.629,0.645,
07/06/2021,159.90,44315120.00,159.87,160.40,158.61,0.555,0.655,
04/06/2021,160.31,44994980.00,160.60,161.05,159.94,0.588,0.671,
03/06/2021,159.35,47965860.00,160.21,160.72,159.20,0.829,0.682,
02/06/2021,161.70,40290480.00,161.16,161.75,160.40,0.56,0.67,
01/06/2021,160.93,48600900.00,162.17,162.55,160.45,0.703,0.68,
28/05/2021,161.15,46630180.00,162.10,162.40,160.99,0.664,0.569,
27/05/2021,161.51,51223140.00,162.80,163.02,161.50,0.747,0.581,
26/05/2021,163.26,47679720.00,163.73,164.79,162.93,0.628,0.561,
25/05/2021,162.95,65222180.00,163.33,163.99,160.69,0.584,0.531,
24/05/2021,162.25,48456260.00,160.78,162.90,160.53,0.552,0.53,
21/05/2021,160.15,82097640.00,162.50,162.83,159.85,0.745,0.462,
20/05/2021,162.38,52663840.00,162.22,162.98,161.81,0.604,0.452,
19/05/2021,161.59,53594160.00,159.75,161.74,159.20,0.421,0.461,
18/05/2021,161.61,56567820.00,164.63,165.60,161.52,0.578,0.461,
17/05/2021,163.52,73711980.00,162.30,164.64,161.73,0.529,0.461,
14/05/2021,161.15,66500440.00,159.28,161.44,159.15,0.669,0.606,
13/05/2021,158.07,67137540.00,159.27,160.19,156.65,0.671,0.597,
12/05/2021,157.60,98728200.00,159.25,160.40,156.66,0.422,0.575,
11/05/2021,161.20,92395620.00,156.81,161.90,156.37,0.577,0.61,
10/05/2021,159.52,116772060.00,164.12,164.15,159.50,0.653,0.626,
07/05/2021,164.58,94205520.00,165.95,166.54,164.45,0.611,0.562,
06/05/2021,165.32,88953920.00,163.50,165.72,162.36,0.518,0.555,
05/05/2021,163.53,74226160.00,166.94,167.73,163.22,0.667,0.581,
04/05/2021,165.59,108788980.00,167.81,168.40,163.61,0.688,0.569,
03/05/2021,169.32,117510600.00,174.24,174.33,168.64,0.66,0.566,
30/04/2021,173.37,140186920.00,176.26,177.70,173.13,0.559,0.578,
29/04/2021,173.57,153647620.00,175.25,175.72,171.75,0.705,0.593,
28/04/2021,172.93,92637680.00,171.74,174.49,171.25,0.58,0.596,
27/04/2021,170.87,76542800.00,172.17,173.00,169.90,0.668,0.597,
26/04/2021,170.45,97614160.00,167.40,171.42,166.55,0.686,0.578,
23/04/2021,167.04,63933040.00,165.96,168.75,166.45,0.659,0.644,
22/04/2021,165.45,51611800.00,168.58,168.64,165.07,0.728,0.632,
21/04/2021,168.10,44223320.00,165.80,166.39,163.70,0.59,0.642,
20/04/2021,166.73,52460640.00,168.68,169.15,165.80,0.534,0.634,
19/04/2021,168.60,54508100.00,169.52,171.80,168.01,0.72,0.669,
16/04/2021,169.97,63720980.00,169.00,170.34,167.78,0.574,0.634,
15/04/2021,168.95,64671600.00,168.55,169.85,167.60,0.799,0.631,
14/04/2021,166.65,62904080.00,170.20,170.21,166.30,0.536,0.605,
13/04/2021,170.00,66316740.00,170.04,171.60,169.78,0.775,0.628,
12/04/2021,168.97,65635960.00,167.76,169.75,167.56,0.628,0.603,
09/04/2021,168.61,86829460.00,165.24,168.61,164.45,0.556,0.428,
08/04/2021,164.97,56241800.00,165.55,166.23,164.60,0.612,0.428,
07/04/2021,163.97,66924540.00,161.69,165.18,161.18,0.7,0.452,
06/04/2021,161.19,50756180.00,161.19,162.37,160.85,0.599,0.442,
05/04/2021,161.34,66697640.00,158.65,161.80,158.06,0.223,0.424,
01/04/2021,158.05,58806360.00,155.90,158.12,155.78,0.782,0.621,
31/03/2021,154.70,61877920.00,153.20,155.97,153.13,0.626,0.589,
30/03/2021,152.76,46752060.00,153.50,153.65,151.70,0.478,0.582,
29/03/2021,153.79,54919360.00,152.77,154.56,151.42,0.748,0.613,
26/03/2021,152.60,63604100.00,155.50,155.50,150.89,0.66,0.592,
25/03/2021,152.31,71269380.00,153.65,155.49,151.86,0.563,0.597,
24/03/2021,154.35,59179620.00,157.55,158.02,154.26,0.576,0.611,
23/03/2021,156.88,76345260.00,156.35,159.10,156.04,0.693,0.645,
22/03/2021,155.54,58043580.00,153.39,156.33,153.00,0.64,0.628,
19/03/2021,153.75,92507080.00,151.46,153.86,150.83,0.696,0.686,
18/03/2021,151.40,73140540.00,155.05,155.83,151.25,0.658,0.709,
17/03/2021,156.79,62371680.00,153.66,158.65,153.51,0.815,0.734,
16/03/2021,154.59,50775280.00,155.25,156.45,153.79,0.572,0.701,
15/03/2021,154.08,58371840.00,153.73,154.11,151.60,0.883,0.695,
12/03/2021,154.47,48437760.00,153.75,154.95,152.28,0.857,0.721,
11/03/2021,155.68,55527820.00,155.20,156.59,154.15,0.828,0.696,
10/03/2021,152.88,60249780.00,154.92,155.82,151.50,0.585,0.684,
09/03/2021,153.14,80600640.00,150.90,154.55,150.26,0.531,0.693,
08/03/2021,147.60,83700160.00,150.75,153.23,147.57,0.748,0.756,
05/03/2021,150.02,107771020.00,150.25,150.45,144.05,0.682,0.812,
04/03/2021,148.88,109631560.00,150.60,152.91,147.27,0.745,0.777,
03/03/2021,150.25,79774500.00,154.06,155.39,149.75,0.65,0.755,
02/03/2021,154.73,51915240.00,157.17,158.18,154.36,0.967,0.783,
01/03/2021,157.31,54679260.00,156.39,157.48,154.90,0.903,0.739,
26/02/2021,154.65,85518600.00,154.76,156.12,151.84,0.442,0.631,
25/02/2021,152.86,90676020.00,156.84,158.91,152.39,0.588,0.653,
24/02/2021,157.98,60225500.00,158.34,158.56,156.27,0.848,0.671,
23/02/2021,159.73,93544440.00,156.35,160.24,154.68,0.66,0.65,
22/02/2021,159.04,70313580.00,160.41,161.62,158.61,0.79,0.65,
19/02/2021,162.50,86103680.00,166.41,166.68,162.29,0.597,0.724,
18/02/2021,166.41,60672140.00,164.12,166.90,163.70,0.712,0.712,
17/02/2021,165.43,66041980.00,163.18,166.05,162.98,0.698,0.746,
16/02/2021,163.45,51494420.00,162.70,165.42,162.68,0.666,0.785,
12/02/2021,163.89,46706780.00,162.50,162.83,159.85,0.509,0.751,
11/02/2021,163.11,46028340.00,164.60,164.60,162.40,0.951,0.79,
10/02/2021,164.33,63031000.00,165.70,165.90,162.70,0.972,0.761,
09/02/2021,165.25,44070520.00,165.62,166.90,163.70,0.997,0.753,
08/02/2021,166.15,65147820.00,167.93,168.25,165.20,0.864,0.753,
05/02/2021,167.61,72416160.00,165.95,168.85,165.14,0.779,0.725,
04/02/2021,166.55,73413220.00,166.50,167.35,163.89,0.782,0.726,
03/02/2021,165.63,141775620.00,171.25,171.70,165.43,0.748,0.756,
02/02/2021,169.00,141972740.00,169.00,170.34,167.78,0.916,0.784,
01/02/2021,167.14,83204240.00,162.12,167.51,161.75,0.997,0.766,
29/01/2021,160.31,85871120.00,161.50,166.35,160.70,0.784,0.724,
28/01/2021,161.88,62984560.00,161.75,165.08,161.43,0.994,0.643,
27/01/2021,161.63,93203160.00,167.07,167.33,160.35,0.948,0.643,
26/01/2021,166.31,59104700.00,164.82,166.90,163.70,0.787,0.623,
25/01/2021,164.70,74995160.00,166.43,168.19,162.16,0.254,0.582,
22/01/2021,164.61,56438280.00,165.22,166.10,164.16,0.757,0.752,
21/01/2021,165.35,98901020.00,164.65,167.43,164.48,0.214,0.787,
20/01/2021,163.17,106196700.00,159.10,163.99,158.75,0.997,0.64,
19/01/2021,156.04,66102840.00,155.35,157.25,154.80,0.808,0.538,
15/01/2021,155.21,84879900.00,156.15,157.13,154.76,0.992,0.355,
14/01/2021,156.37,61418380.00,158.38,158.90,156.03,0.996,0.344,
13/01/2021,158.29,66424880.00,156.42,159.50,156.10,-0.811,0.255,
12/01/2021,156.04,70291640.00,156.00,157.11,154.30,0.282,0.444,
11/01/2021,155.71,73381900.00,157.40,157.82,155.50,0.995,0.541,
08/01/2021,159.14,70754880.00,159.00,159.53,157.11,0.914,0.465,
07/01/2021,158.11,70290900.00,157.85,160.43,157.75,0.374,0.382,
06/01/2021,156.92,87896300.00,157.32,159.88,156.56,0.508,0.435,
05/01/2021,160.93,53110960.00,158.30,161.17,158.25,0.963,0.506,
04/01/2021,159.33,88228980.00,163.50,165.72,162.36,0.966,0.434,
31/12/2020,162.85,59144120.00,163.75,164.63,161.91,-0.339,0.569,
29/12/2020,166.10,97458660.00,165.50,167.53,164.06,0.33,0.75,
28/12/2020,164.20,113735740.00,159.70,165.20,158.63,0.748,0.828,
24/12/2020,158.63,29038340.00,159.70,160.10,158.45,0.462,0.85,
23/12/2020,159.26,41875740.00,160.25,160.51,159.21,0.783,0.824,
22/12/2020,160.33,47635620.00,160.14,161.10,159.00,0.999,0.855,
21/12/2020,160.31,76736920.00,160.00,161.35,158.30,0.93,0.852,
18/12/2020,160.08,119914260.00,162.20,162.47,158.58,0.984,0.834,
17/12/2020,161.80,69486940.00,162.50,162.83,159.85,0.92,0.777,
16/12/2020,162.05,88552320.00,158.80,162.35,158.18,0.281,0.788,
15/12/2020,158.26,66473720.00,159.05,159.43,156.52,0.997,0.85,
14/12/2020,157.85,83115880.00,157.15,159.52,156.30,0.978,0.828,
11/12/2020,155.82,61293900.00,154.83,155.93,153.64,0.813,0.757,
10/12/2020,155.07,60603720.00,154.45,157.11,153.80,0.866,0.739,
09/12/2020,155.21,82016720.00,158.39,158.72,154.40,0.586,0.671,
08/12/2020,158.86,65726060.00,157.95,159.21,156.00,0.997,0.729,
07/12/2020,157.90,55026320.00,157.82,159.04,157.08,0.714,0.715,
04/12/2020,158.13,58272220.00,159.91,159.91,157.94,0.69,0.848,
03/12/2020,159.34,57840780.00,160.27,161.43,159.07,0.389,0.891,
01/12/2020,161.00,90887640.00,159.43,162.45,157.86,0.994,0.978,
25/11/2020,159.25,75808060.00,157.09,159.90,157.01,0.9,0.978,
24/11/2020,155.90,72042040.00,155.03,156.71,154.31,0.977,0.99,
23/11/2020,154.92,94177740.00,155.84,156.99,153.27,0.995,0.993,
19/11/2020,155.85,60205400.00,155.27,156.25,154.05,0.99,0.974,
17/11/2020,156.78,68894700.00,159.18,159.46,156.76,0.998,0.974,
16/11/2020,156.55,76173520.00,154.66,157.14,153.63,0.99,0.974,
13/11/2020,156.44,75251740.00,156.10,157.09,154.27,0.987,0.97,
12/11/2020,155.51,87424160.00,158.00,158.79,154.30,1,0.972,
11/11/2020,156.87,87338460.00,153.09,156.96,152.50,0.978,0.956,
10/11/2020,151.75,131819120.00,154.75,155.70,150.97,0.872,0.957,
09/11/2020,157.19,143808120.00,161.55,164.45,155.61,0.995,0.974,
06/11/2020,165.57,92946600.00,165.23,166.10,161.60,0.967,0.965,
05/11/2020,166.10,97458660.00,165.50,167.53,164.06,1,0.964,
02/11/2020,150.22,145147000.00,153.09,153.99,147.51,0.888,0.963,
30/10/2020,151.81,167921620.00,157.89,158.35,150.95,0.981,0.979,
28/10/2020,158.14,111766600.00,162.47,163.20,158.12,0.997,0.979,
27/10/2020,164.32,85820940.00,161.25,164.58,160.57,0.971,0.98,
23/10/2020,160.22,69333740.00,159.55,160.27,157.00,0.951,0.984,
20/10/2020,160.85,90193560.00,161.11,163.30,159.60,0.959,0.899,
16/10/2020,163.64,129487060.00,168.16,169.98,158.00,0.995,0.856,
14/10/2020,168.19,116578320.00,172.35,173.24,167.00,0.999,0.851,
12/10/2020,172.15,167283960.00,167.50,174.81,166.98,0.983,0.831,
09/10/2020,164.33,98157420.00,160.50,164.45,159.89,1,0.818,
08/10/2020,159.53,63482280.00,161.25,161.66,158.75,1,0.817,
01/10/2020,161.06,99438440.00,160.40,161.20,150.61,0.36,0.734,
30/09/2020,157.44,97922020.00,157.06,160.64,156.70,0.656,0.818,
29/09/2020,157.24,70067960.00,158.77,159.41,156.63,0.956,0.864,
28/09/2020,158.70,84483300.00,157.44,158.75,155.86,0.863,0.867,
24/09/2020,150.99,110587840.00,148.89,153.47,148.25,0.892,0.885,
23/09/2020,149.99,113053300.00,156.02,156.35,149.62,0.992,0.893,
22/09/2020,156.45,138976320.00,151.69,156.70,150.01,0.422,0.876,
18/09/2020,147.75,177851600.00,151.59,151.89,145.28,0.943,0.816,
17/09/2020,150.44,128981000.00,150.46,151.47,148.63,0.979,0.781,
16/09/2020,153.91,90623780.00,159.00,159.36,153.71,0.975,0.762,
11/09/2020,155.81,101879640.00,160.43,160.87,154.20,0.995,0.765,
09/09/2020,163.43,103773500.00,160.15,165.16,159.25,0.948,0.765,
08/09/2020,157.49,121884100.00,157.20,162.54,156.50,0.871,0.744,
04/09/2020,164.73,175635080.00,165.90,169.08,155.56,0,0.762,
03/09/2020,168.40,163222260.00,174.25,177.04,172.35,0.699,0.904,
02/09/2020,176.57,78629520.00,177.35,177.61,174.33,0.844,0.944,
01/09/2020,174.96,69528140.00,174.48,175.69,173.35,1,0.964,
31/08/2020,172.55,83717700.00,170.45,174.75,170.25,0.991,0.958,
28/08/2020,170.09,57939560.00,171.15,171.67,169.33,0.8,0.938,
27/08/2020,170.00,66316740.00,170.04,171.60,169.78,1,0.951,
25/08/2020,167.32,79856840.00,164.75,167.87,163.35,0.992,0.95,
24/08/2020,165.37,93325160.00,165.51,169.02,162.88,0.982,0.949,
21/08/2020,164.24,71517240.00,164.75,165.72,163.77,0.982,0.949,
19/08/2020,163.02,83702740.00,165.15,165.80,162.80,0.96,0.951,
18/08/2020,165.62,106919480.00,160.60,161.05,159.94,0.849,0.956,
13/08/2020,158.05,62980860.00,159.15,160.88,157.75,0.889,0.955,
11/08/2020,154.03,74361140.00,155.66,157.96,153.65,0.998,0.713,
06/08/2020,161.25,78812040.00,159.72,162.37,158.27,0.984,0.713,
04/08/2020,156.94,93885880.00,155.06,158.36,155.06,0.98,0.711,
30/07/2020,152.59,122565300.00,150.70,154.60,150.25,0.999,0.713,
29/07/2020,151.68,59481200.00,151.55,151.96,149.84,0.992,0.712,
28/07/2020,150.02,62533020.00,152.71,153.85,149.79,0.844,0.694,
23/07/2020,149.33,113138120.00,154.91,154.91,148.50,-0.805,0.706,
16/07/2020,150.00,127884920.00,148.55,151.60,145.91,0.996,0.963,
15/07/2020,150.44,115777480.00,154.01,154.92,148.66,0.974,0.958,
14/07/2020,154.20,144638660.00,154.45,156.37,147.50,0.994,0.961,
10/07/2020,160.00,109719640.00,159.59,160.75,156.79,0.989,0.955,
08/07/2020,154.06,100752700.00,151.13,154.20,150.62,0.867,0.933,
07/07/2020,150.01,105150280.00,152.93,153.48,149.50,0.925,0.952,
06/07/2020,152.85,137612840.00,146.75,152.99,146.50,0.996,0.948,
02/07/2020,144.52,131867740.00,145.60,147.78,143.56,0.992,0.953,
29/06/2020,134.02,84468440.00,134.50,134.84,131.50,0.956,0.946,
25/06/2020,137.73,59373140.00,136.98,137.81,135.61,0.836,0.95,
24/06/2020,136.72,90532100.00,139.00,144.95,135.35,0.995,0.941,
